music_entry_id,artist_name_str,track_genre,release_time,purchase_price,album_title,record_label,music_title,run_time
29679,Elle King,Alternative Rock,"February 13 , 2015",$ 1.29,Love Stuff,( C ) 1996 The Island Def Jam Music Group,I Told You I Was Mean,4:30
29680,Elle King,Alternative Rock,"February 13 , 2015",$ 1.29,Love Stuff,( C ) 1996 The Island Def Jam Music Group,Ai n't Gon na Drown,3:20
29681,Elle King,Alternative Rock,"February 13 , 2015",$ 1.29,Love Stuff,( C ) 1996 The Island Def Jam Music Group,Jackson,3:13
29682,Elle King,Alternative Rock,"February 13 , 2015",$ 1.29,Love Stuff,( C ) 1996 The Island Def Jam Music Group,Make You Smile,2:31
29683,Elle King,Alternative Rock,"February 13 , 2015",$ 1.29,Love Stuff,( C ) 1996 The Island Def Jam Music Group,See You Again,3:26
29684,Elle King,Alternative Rock,"February 13 , 2015",$ 1.29,Love Stuff,( C ) 1996 The Island Def Jam Music Group,Where The Devil Do n't Go,3:01
29685,Elle King,Alternative Rock,"February 13 , 2015",$ 1.29,Love Stuff,( C ) 1996 The Island Def Jam Music Group,Ex 's & Oh 's,3:22
29686,Elle King,Alternative Rock,"February 13 , 2015",$ 1.29,Love Stuff,( C ) 1996 The Island Def Jam Music Group,Under The Influence,3:17
29687,Elle King,Alternative Rock,"February 13 , 2015",$ 1.29,Love Stuff,( C ) 1996 The Island Def Jam Music Group,Last Damn Night,4:02
29688,Elle King,Alternative Rock,"February 13 , 2015",$ 1.29,Love Stuff,( C ) 1996 The Island Def Jam Music Group,Kocaine Karolina,3:58
29689,Elle King,Alternative Rock,"February 13 , 2015",$ 1.29,Love Stuff,( C ) 1996 The Island Def Jam Music Group,Song of Sorrow,3:34
29690,Elle King,Alternative Rock,"February 13 , 2015",$ 1.29,Love Stuff,( C ) 1996 The Island Def Jam Music Group,America 's Sweetheart,4:05
29691,Elle King,Alternative Rock,"February 13 , 2015",$ 1.29,Love Stuff,( C ) 1996 The Island Def Jam Music Group,I Told You I Was Mean,4:30
29692,Elle King,Alternative Rock,"February 13 , 2015",$ 1.29,Love Stuff,( C ) 1996 The Island Def Jam Music Group,Ai n't Gon na Drown,3:20
29693,Elle King,Alternative Rock,"February 13 , 2015",$ 1.29,Love Stuff,( C ) 1996 The Island Def Jam Music Group,Jackson,3:13
29694,Elle King,Alternative Rock,"February 13 , 2015",$ 1.29,Love Stuff,( C ) 1996 The Island Def Jam Music Group,Make You Smile,2:31
29695,Elle King,Alternative Rock,"February 13 , 2015",$ 1.29,Love Stuff,( C ) 1996 The Island Def Jam Music Group,See You Again,3:26
29696,Whitney Houston,Pop,"June 3 , 2003",$ 0.99,Love That Man,( C ) 1996 The Island Def Jam Music Group,Love That Man ( Peter Rauhofer NYC Mix ),10:11
29697,Whitney Houston,Pop,"June 3 , 2003",$ 0.99,Love That Man,( C ) 1996 The Island Def Jam Music Group,Love That Man ( Peter Rauhofer Retro Mix ),8:20
29698,Whitney Houston,Pop,"June 3 , 2003",$ 0.99,Love That Man,( C ) 1996 The Island Def Jam Music Group,Love That Man ( Pound Boys Love That Mix ),7:46
29699,Kathy Mattea,Country,"February 4 , 1997",$ 0.99,Love Travels,"( C ) 1997 Mercury Records , a Division of UMG Recordings , Inc.",Love Travels,5:31
29700,Kathy Mattea,Country,"February 4 , 1997",$ 0.99,Love Travels,"( C ) 1997 Mercury Records , a Division of UMG Recordings , Inc.",Sending Me Angels,4:16
29701,Kathy Mattea,Country,"February 4 , 1997",$ 0.99,Love Travels,"( C ) 1997 Mercury Records , a Division of UMG Recordings , Inc.",Patiently Waiting,5:05
29702,Kathy Mattea,Country,"February 4 , 1997",$ 0.99,Love Travels,"( C ) 1997 Mercury Records , a Division of UMG Recordings , Inc.",If That 's What You Call Love,4:30
29703,Kathy Mattea,Country,"February 4 , 1997",$ 0.99,Love Travels,"( C ) 1997 Mercury Records , a Division of UMG Recordings , Inc.",Further And Further Away,4:32
29704,Kathy Mattea,Country,"February 4 , 1997",$ 1.29,Love Travels,"( C ) 1997 Mercury Records , a Division of UMG Recordings , Inc.",455 Rocket,4:09
29705,Kathy Mattea,Country,"February 4 , 1997",$ 0.99,Love Travels,"( C ) 1997 Mercury Records , a Division of UMG Recordings , Inc.",I 'm On Your Side,3:10
29706,Kathy Mattea,Country,"February 4 , 1997",$ 0.99,Love Travels,"( C ) 1997 Mercury Records , a Division of UMG Recordings , Inc.",The Bridge,3:26
29707,Kathy Mattea,Country,"February 4 , 1997",$ 0.69,Love Travels,"( C ) 1997 Mercury Records , a Division of UMG Recordings , Inc.",All Roads To The River,3:17
29708,Kathy Mattea,Country,"February 4 , 1997",$ 0.69,Love Travels,"( C ) 1997 Mercury Records , a Division of UMG Recordings , Inc.",The End Of The Line,4:29
29709,Kathy Mattea,Country,"February 4 , 1997",$ 0.69,Love Travels,"( C ) 1997 Mercury Records , a Division of UMG Recordings , Inc.",Beautiful Fool,4:52
29710,I Love You Like a Love Song,Pop,"June 21 , 2012",$ 0.99,Love You Like a Love Song - Single ( Selena Gomez & The Scene Tribute ) [ Explicit ],2012 Coastal Entertainment,Love You Like a Love Song [ Explicit ],3:17
29711,Tamar Braxton,R&B,"September 3 , 2013",$ 1.29,Love and War,2012 Coastal Entertainment,The One,2:53
29712,Tamar Braxton,R&B,"September 3 , 2013",$ 1.29,Love and War,2012 Coastal Entertainment,Tip Toe,2:56
29713,Tamar Braxton,R&B,"September 3 , 2013",$ 1.29,Love and War,2012 Coastal Entertainment,Stay and Fight,4:00
29714,Tamar Braxton,R&B,"September 3 , 2013",$ 1.29,Love and War,2012 Coastal Entertainment,Love and War,4:01
29715,Tamar Braxton,R&B,"September 3 , 2013",$ 1.29,Love and War,2012 Coastal Entertainment,All the Way Home,4:22
29716,Tamar Braxton,R&B,"September 3 , 2013",$ 1.29,Love and War,2012 Coastal Entertainment,One on One Fun,1:56
29717,Tamar Braxton,R&B,"September 3 , 2013",$ 1.29,Love and War,2012 Coastal Entertainment,She Did That,1:17
29718,Tamar Braxton,R&B,"September 3 , 2013",$ 1.29,Love and War,2012 Coastal Entertainment,Hot Sugar,3:33
29719,Tamar Braxton,R&B,"September 3 , 2013",$ 1.29,Love and War,2012 Coastal Entertainment,Pieces,3:39
29720,Tamar Braxton,R&B,"September 3 , 2013",$ 1.29,Love and War,2012 Coastal Entertainment,Where It Hurts,3:45
29721,Tamar Braxton,R&B,"September 3 , 2013",$ 1.29,Love and War,2012 Coastal Entertainment,Prettiest Girl,4:09
29722,Tamar Braxton,R&B,"September 3 , 2013",$ 1.29,Love and War,2012 Coastal Entertainment,Sound of Love,4:06
29723,Tamar Braxton,R&B,"September 3 , 2013",$ 1.29,Love and War,2012 Coastal Entertainment,White Candle,4:15
29724,Tamar Braxton,R&B,"September 3 , 2013",$ 1.29,Love and War,2012 Coastal Entertainment,Thank You Lord,3:19
29725,Keljet,"Electronica , Dance & Electronic , House",,$ 0.89,Love of a Life ( feat . X Ambassadors ),( p ) On The Fruit Records,Love of a Life ( feat . X Ambassadors ) [ Original Mix ],4:10
29726,Keljet,"Electronica , Dance & Electronic , House",,$ 0.89,Love of a Life ( feat . X Ambassadors ),( p ) On The Fruit Records,Love Of a Life ( feat . X Ambassadors ) [ Mighty Mouse Remix ],5:20
29727,Keljet,"Electronica , Dance & Electronic , House",,$ 0.89,Love of a Life ( feat . X Ambassadors ),( p ) On The Fruit Records,Love Of a Life ( feat . X Ambassadors ) [ Mighty Mouse Dub ],5:19
29728,Babyface and Toni Braxton,R&B,"February 4 , 2014",$ 1.29,"Love , Marriage & Divorce","( C ) 2014 Def Jam Recordings , a division of UMG Recordings , Inc.",Roller Coaster,4:23
29729,Babyface and Toni Braxton,R&B,"February 4 , 2014",$ 1.29,"Love , Marriage & Divorce","( C ) 2014 Def Jam Recordings , a division of UMG Recordings , Inc.",Sweat,4:27
29730,Babyface and Toni Braxton,R&B,"February 4 , 2014",$ 1.29,"Love , Marriage & Divorce","( C ) 2014 Def Jam Recordings , a division of UMG Recordings , Inc.",Hurt You,4:10
29731,Babyface and Toni Braxton,R&B,"February 4 , 2014",$ 1.29,"Love , Marriage & Divorce","( C ) 2014 Def Jam Recordings , a division of UMG Recordings , Inc.",Where Did We Go Wrong ?,3:36
29732,Babyface and Toni Braxton,R&B,"February 4 , 2014",$ 1.29,"Love , Marriage & Divorce","( C ) 2014 Def Jam Recordings , a division of UMG Recordings , Inc.",I Hope That You 're Okay,3:53
29733,Babyface and Toni Braxton,R&B,"February 4 , 2014",$ 1.29,"Love , Marriage & Divorce","( C ) 2014 Def Jam Recordings , a division of UMG Recordings , Inc.",I Wish,3:04
29734,Babyface and Toni Braxton,R&B,"February 4 , 2014",$ 1.29,"Love , Marriage & Divorce","( C ) 2014 Def Jam Recordings , a division of UMG Recordings , Inc.",Take It Back,4:05
29735,Babyface and Toni Braxton,R&B,"February 4 , 2014",$ 1.29,"Love , Marriage & Divorce","( C ) 2014 Def Jam Recordings , a division of UMG Recordings , Inc.",Reunited,3:17
29736,Babyface and Toni Braxton,R&B,"February 4 , 2014",$ 1.29,"Love , Marriage & Divorce","( C ) 2014 Def Jam Recordings , a division of UMG Recordings , Inc.",I 'd Rather Be Broke,3:37
29737,Babyface and Toni Braxton,R&B,"February 4 , 2014",$ 1.29,"Love , Marriage & Divorce","( C ) 2014 Def Jam Recordings , a division of UMG Recordings , Inc.",Heart Attack,3:52
29738,Babyface and Toni Braxton,R&B,"February 4 , 2014",$ 1.29,"Love , Marriage & Divorce","( C ) 2014 Def Jam Recordings , a division of UMG Recordings , Inc.",The D Word,5:13
29739,Keith Urban,"Country , Country Rock , Rock","November 3 , 2006",$ 1.29,"Love , Pain & the whole crazy thing","( C ) 2006 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nash",Once In A Lifetime,5:53
29740,Keith Urban,"Country , Country Rock , Rock","November 3 , 2006",$ 1.29,"Love , Pain & the whole crazy thing","( C ) 2006 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nash",Shine,5:17
29741,Keith Urban,"Country , Country Rock , Rock","November 3 , 2006",$ 1.29,"Love , Pain & the whole crazy thing","( C ) 2006 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nash",I Told You So,4:26
29742,Keith Urban,"Country , Country Rock , Rock","November 3 , 2006",$ 1.29,"Love , Pain & the whole crazy thing","( C ) 2006 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nash",I Ca n't Stop Loving You,4:43
29743,Keith Urban,"Country , Country Rock , Rock","November 3 , 2006",$ 1.29,"Love , Pain & the whole crazy thing","( C ) 2006 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nash",Wo n't Let You Down,3:20
29744,Keith Urban,"Country , Country Rock , Rock","November 3 , 2006",$ 1.29,"Love , Pain & the whole crazy thing","( C ) 2006 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nash",Faster Car,4:27
29745,Keith Urban,"Country , Country Rock , Rock","November 3 , 2006",$ 1.29,"Love , Pain & the whole crazy thing","( C ) 2006 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nash",Stupid Boy,6:16
29746,Keith Urban,"Country , Country Rock , Rock","November 3 , 2006",$ 1.29,"Love , Pain & the whole crazy thing","( C ) 2006 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nash",Used To The Pain,4:41
29747,Keith Urban,"Country , Country Rock , Rock","November 3 , 2006",$ 1.29,"Love , Pain & the whole crazy thing","( C ) 2006 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nash",Raise The Barn,5:11
29748,Keith Urban,"Country , Country Rock , Rock","November 3 , 2006",$ 1.29,"Love , Pain & the whole crazy thing","( C ) 2006 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nash",God Made Woman,4:50
29749,Keith Urban,"Country , Country Rock , Rock","November 3 , 2006",$ 1.29,"Love , Pain & the whole crazy thing","( C ) 2006 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nash",Tu Compania,4:10
29750,Keith Urban,"Country , Country Rock , Rock","November 3 , 2006",$ 0.99,"Love , Pain & the whole crazy thing","( C ) 2006 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nash",Everybody,5:33
29751,Keith Urban,"Country , Country Rock , Rock","November 3 , 2006",$ 1.29,"Love , Pain & the whole crazy thing","( C ) 2006 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nash",Got It Right This Time,3:35
29752,Lady Gaga,Pop,"May 12 , 2009",$ 1.29,LoveGame The Remixes,( C ) 2009 Interscope,LoveGame ( Dave Aude Radio Edit ),3:32
29753,Lady Gaga,Pop,"May 12 , 2009",$ 1.29,LoveGame The Remixes,( C ) 2009 Interscope,LoveGame ( Space Cowboy Remix ),3:20
29754,Lady Gaga,Pop,"May 12 , 2009",$ 1.29,LoveGame The Remixes,( C ) 2009 Interscope,LoveGame ( Robots To Mars Remix ),3:13
29755,Jana Kramer,Country,"May 27 , 2014",$ 1.29,Love,( C ) 2009 Interscope,Love,3:24
29756,Joel McNeely,Soundtracks,"May 16 , 2014",$ 1.29,Lover 's Prayer ( Original Motion Picture Soundtrack ),( C ) 2000 Varese Sarabande Records,Main Title,4:18
29757,Joel McNeely,Soundtracks,"May 16 , 2014",$ 1.29,Lover 's Prayer ( Original Motion Picture Soundtrack ),( C ) 2000 Varese Sarabande Records,Reunion,3:23
29758,Joel McNeely,Soundtracks,"May 16 , 2014",$ 1.29,Lover 's Prayer ( Original Motion Picture Soundtrack ),( C ) 2000 Varese Sarabande Records,We Shall Be Friends,4:06
29759,Joel McNeely,Soundtracks,"May 16 , 2014",$ 1.29,Lover 's Prayer ( Original Motion Picture Soundtrack ),( C ) 2000 Varese Sarabande Records,The Pheasant,1:28
29760,Joel McNeely,Soundtracks,"May 16 , 2014",$ 1.29,Lover 's Prayer ( Original Motion Picture Soundtrack ),( C ) 2000 Varese Sarabande Records,Suitor 's Dance,1:55
29761,Joel McNeely,Soundtracks,"May 16 , 2014",$ 1.29,Lover 's Prayer ( Original Motion Picture Soundtrack ),( C ) 2000 Varese Sarabande Records,Denis And Mashenka,2:06
29762,Joel McNeely,Soundtracks,"May 16 , 2014",$ 1.29,Lover 's Prayer ( Original Motion Picture Soundtrack ),( C ) 2000 Varese Sarabande Records,Death And The Maiden,3:30
29763,Joel McNeely,Soundtracks,"May 16 , 2014",$ 1.29,Lover 's Prayer ( Original Motion Picture Soundtrack ),( C ) 2000 Varese Sarabande Records,Jealousy,3:08
29764,Joel McNeely,Soundtracks,"May 16 , 2014",$ 1.29,Lover 's Prayer ( Original Motion Picture Soundtrack ),( C ) 2000 Varese Sarabande Records,The Pond,3:14
29765,Joel McNeely,Soundtracks,"May 16 , 2014",$ 1.29,Lover 's Prayer ( Original Motion Picture Soundtrack ),( C ) 2000 Varese Sarabande Records,Goodbye,3:01
29766,Joel McNeely,Soundtracks,"May 16 , 2014",$ 1.29,Lover 's Prayer ( Original Motion Picture Soundtrack ),( C ) 2000 Varese Sarabande Records,Zanaida Again,2:42
29767,Joel McNeely,Soundtracks,"May 16 , 2014",$ 1.29,Lover 's Prayer ( Original Motion Picture Soundtrack ),( C ) 2000 Varese Sarabande Records,"Redemption , Retribution",3:00
29768,Joel McNeely,Soundtracks,"May 16 , 2014",$ 1.29,Lover 's Prayer ( Original Motion Picture Soundtrack ),( C ) 2000 Varese Sarabande Records,End Credit,3:03
29769,Joel McNeely,Soundtracks,"May 16 , 2014",$ 1.29,Lover 's Prayer ( Original Motion Picture Soundtrack ),( C ) 2000 Varese Sarabande Records,Nocturne,4:47
29770,Metronomy,"Electronica , Dance & Electronic","October 22 , 2012",$ 1.29,Loving Arm ( Remixes ),( C ) 2000 Varese Sarabande Records,Loving Arm ( Metronomy Remix ),3:45
29771,Metronomy,"Electronica , Dance & Electronic","October 22 , 2012",$ 1.29,Loving Arm ( Remixes ),( C ) 2000 Varese Sarabande Records,Loving Arm ( Bullion Version ),3:58
29772,Metronomy,"Electronica , Dance & Electronic","October 22 , 2012",$ 1.29,Loving Arm ( Remixes ),( C ) 2000 Varese Sarabande Records,Loving Arm ( Kwes Rework ),3:55
29773,Metronomy,"Electronica , Dance & Electronic","October 22 , 2012",$ 1.29,Loving Arm ( Remixes ),( C ) 2000 Varese Sarabande Records,Loving Arm ( Prins Thomas Diskomiks Remix ),8:05
29774,Diddy - Dirty Money,Rap & Hip-Hop,"September 21 , 2010",$ 1.29,Loving You No More,( C ) 2010 Bad Boy/Interscope Records,Loving You No More ( Album Version ) [ feat . Drake ],4:06
29775,Daddy Yankee,"International , Latin Music","March 5 , 2013",$ 1.29,Lovumba ( Hindi Version : Dil-Ruba Lovumba [ feat . Ad Boyz ] ),( C ) 2013 El Cartel Records,Lovumba ( Hindi Version : Dil-Ruba Lovumba [ feat . Ad Boyz ] ),3:57
29776,Daddy Yankee,"International , Latin Music","December 25 , 2012",$ 1.29,Lovumba ( feat . Motif ),( C ) 2012 El Cartel Records,Lovumba ( feat . Motif ),3:50
29777,Daddy Yankee,"International , Rap & Hip-Hop , Latin Music","October 4 , 2011",$ 0.99,Lovumba - Single,2011 El Cartel Records,Lovumba,3:40
29778,Daddy Yankee,"Electronica , Dance & Electronic , House","November 19 , 2013",$ 0.99,Lovumba,Daddy Yankee,Lovumba ( Pex L Remix ),4:33
29779,Flo Rida,Rap & Hip-Hop,"November 6 , 2007",$ 1.29,Low ( online single ),Daddy Yankee,Low ( feat T-Pain ),3:51
29780,Flo Rida,Rap & Hip-Hop,"November 6 , 2007",$ 0.99,Low ( online single ),Daddy Yankee,Radio [ Clean ],4:16
29781,Flo Rida,Rap & Hip-Hop,"November 6 , 2007",$ 0.99,Low ( online single ),Daddy Yankee,Birthday [ Clean ],5:07
29782,"Juicy J feat . Nicki Minaj , Lil Bibby , and Young Thug",Rap & Hip-Hop,"August 7 , 2014",$ 1.29,Low [ Explicit ],Daddy Yankee,Low [ Explicit ],3:58
29783,"Juicy J feat . Nicki Minaj , Lil Bibby , and Young Thug",Rap & Hip-Hop,"August 7 , 2014",$ 1.29,Low [ Explicit ],Daddy Yankee,Low [ Explicit ],3:58
29784,Inna,Dance & Electronic,"September 4 , 2014",$ 0.99,Low,2014 Empire Music Management,Low,3:41
29785,Cold War Kids,"Alternative Rock , Indie & Lo-Fi","September 23 , 2008",$ 0.89,Loyalty to Loyalty,"( C ) 2008 Downtown Music , LLC .",Against Privacy,3:45
29786,Cold War Kids,"Alternative Rock , Indie & Lo-Fi","September 23 , 2008",$ 0.89,Loyalty to Loyalty,"( C ) 2008 Downtown Music , LLC .",Mexican Dogs,3:36
29787,Cold War Kids,"Alternative Rock , Indie & Lo-Fi","September 23 , 2008",$ 0.89,Loyalty to Loyalty,"( C ) 2008 Downtown Music , LLC .",Every Valley is Not a Lake,3:38
29788,Cold War Kids,"Alternative Rock , Indie & Lo-Fi","September 23 , 2008",$ 0.89,Loyalty to Loyalty,"( C ) 2008 Downtown Music , LLC .",Something is Not Right with Me,2:22
29789,Cold War Kids,"Alternative Rock , Indie & Lo-Fi","September 23 , 2008",$ 0.89,Loyalty to Loyalty,"( C ) 2008 Downtown Music , LLC .",Welcome to the Occupation,3:21
29790,Cold War Kids,"Alternative Rock , Indie & Lo-Fi","September 23 , 2008",$ 0.89,Loyalty to Loyalty,"( C ) 2008 Downtown Music , LLC .",Golden Gate Jumpers,3:12
29791,Cold War Kids,"Alternative Rock , Indie & Lo-Fi","September 23 , 2008",$ 0.89,Loyalty to Loyalty,"( C ) 2008 Downtown Music , LLC .",Avalanche In B,3:46
29792,Cold War Kids,"Alternative Rock , Indie & Lo-Fi","September 23 , 2008",$ 0.89,Loyalty to Loyalty,"( C ) 2008 Downtown Music , LLC .",I 've Seen Enough,2:58
29793,Cold War Kids,"Alternative Rock , Indie & Lo-Fi","September 23 , 2008",$ 0.89,Loyalty to Loyalty,"( C ) 2008 Downtown Music , LLC .",Every Man I Fall For,4:08
29794,Cold War Kids,"Alternative Rock , Indie & Lo-Fi","September 23 , 2008",$ 0.89,Loyalty to Loyalty,"( C ) 2008 Downtown Music , LLC .",Dreams Old Men Dream,4:16
29795,Cold War Kids,"Alternative Rock , Indie & Lo-Fi","September 23 , 2008",$ 0.89,Loyalty to Loyalty,"( C ) 2008 Downtown Music , LLC .",On the Night My Love Broke Through,4:36
29796,Cold War Kids,"Alternative Rock , Indie & Lo-Fi","September 23 , 2008",$ 0.89,Loyalty to Loyalty,"( C ) 2008 Downtown Music , LLC .",Relief,3:02
29797,Cold War Kids,"Alternative Rock , Indie & Lo-Fi","September 23 , 2008",$ 0.89,Loyalty to Loyalty,"( C ) 2008 Downtown Music , LLC .",Cryptomnesia,4:01
29798,Cephalic Carnage,"Thrash & Speed Metal , Hard Rock & Metal , Rock","September 13 , 2011",$ 0.99,Lucid Interval - Reissue,( c ) 2011 Relapse Records Inc.,Scolopendra Cingulata,1:34
29799,Cephalic Carnage,"Thrash & Speed Metal , Hard Rock & Metal , Rock","September 13 , 2011",$ 0.99,Lucid Interval - Reissue,( c ) 2011 Relapse Records Inc.,Fortuitous Oddity,0:44
29800,Cephalic Carnage,"Thrash & Speed Metal , Hard Rock & Metal , Rock","September 13 , 2011",$ 0.99,Lucid Interval - Reissue,( c ) 2011 Relapse Records Inc.,Anthro Emesis,6:20
29801,Cephalic Carnage,"Thrash & Speed Metal , Hard Rock & Metal , Rock","September 13 , 2011",$ 0.99,Lucid Interval - Reissue,( c ) 2011 Relapse Records Inc.,The Isle Of California,1:21
29802,Cephalic Carnage,"Thrash & Speed Metal , Hard Rock & Metal , Rock","September 13 , 2011",$ 0.99,Lucid Interval - Reissue,( c ) 2011 Relapse Records Inc.,Pseudo,5:55
29803,Cephalic Carnage,"Thrash & Speed Metal , Hard Rock & Metal , Rock","September 13 , 2011",$ 0.99,Lucid Interval - Reissue,( c ) 2011 Relapse Records Inc.,Friend Of Mine,0:08
29804,Cephalic Carnage,"Thrash & Speed Metal , Hard Rock & Metal , Rock","September 13 , 2011",$ 0.99,Lucid Interval - Reissue,( c ) 2011 Relapse Records Inc.,Rebellion,3:55
29805,Cephalic Carnage,"Thrash & Speed Metal , Hard Rock & Metal , Rock","September 13 , 2011",$ 0.99,Lucid Interval - Reissue,( c ) 2011 Relapse Records Inc.,Zuno Gyakusatsu,0:52
29806,Cephalic Carnage,"Thrash & Speed Metal , Hard Rock & Metal , Rock","September 13 , 2011",$ 0.99,Lucid Interval - Reissue,( c ) 2011 Relapse Records Inc.,Black Metal Sabbath,6:14
29807,Cephalic Carnage,"Thrash & Speed Metal , Hard Rock & Metal , Rock","September 13 , 2011",$ 0.99,Lucid Interval - Reissue,( c ) 2011 Relapse Records Inc.,Cannabism,0:45
29808,Cephalic Carnage,"Thrash & Speed Metal , Hard Rock & Metal , Rock","September 13 , 2011",$ 0.99,Lucid Interval - Reissue,( c ) 2011 Relapse Records Inc.,Lucid Interval,4:10
29809,Cephalic Carnage,"Thrash & Speed Metal , Hard Rock & Metal , Rock","September 13 , 2011",$ 0.99,Lucid Interval - Reissue,( c ) 2011 Relapse Records Inc.,Misguided,0:56
29810,Cephalic Carnage,"Thrash & Speed Metal , Hard Rock & Metal , Rock","September 13 , 2011",$ 0.99,Lucid Interval - Reissue,( c ) 2011 Relapse Records Inc.,Puff De La Morte,2:36
29811,Cephalic Carnage,"Thrash & Speed Metal , Hard Rock & Metal , Rock","September 13 , 2011",$ 0.99,Lucid Interval - Reissue,( c ) 2011 Relapse Records Inc.,Redundant,2:44
29812,Cephalic Carnage,"Thrash & Speed Metal , Hard Rock & Metal , Rock","September 13 , 2011",$ 0.99,Lucid Interval - Reissue,( c ) 2011 Relapse Records Inc.,Arsonist Savior,21:16
29813,Toni Land,"Folk Rock,Alt-Country & Americana , Country , Miscellaneous , Rock , Folk","December 1 , 2002",$ 0.99,Lucky Cat,2002 Toni Land,Real Deal,4:16
29814,Toni Land,"Folk Rock,Alt-Country & Americana , Country , Miscellaneous , Rock , Folk","December 1 , 2002",$ 0.99,Lucky Cat,2002 Toni Land,Got ta See You Again,4:34
29815,Toni Land,"Folk Rock,Alt-Country & Americana , Country , Miscellaneous , Rock , Folk","December 1 , 2002",$ 0.99,Lucky Cat,2002 Toni Land,Dyin ' Ai n't No Bigga Thang,4:10
29816,Toni Land,"Folk Rock,Alt-Country & Americana , Country , Miscellaneous , Rock , Folk","December 1 , 2002",$ 0.99,Lucky Cat,2002 Toni Land,Chocolate Cake for Breakfast,4:59
29817,Toni Land,"Folk Rock,Alt-Country & Americana , Country , Miscellaneous , Rock , Folk","December 1 , 2002",$ 0.99,Lucky Cat,2002 Toni Land,Credit Card,4:01
29818,Toni Land,"Folk Rock,Alt-Country & Americana , Country , Miscellaneous , Rock , Folk","December 1 , 2002",$ 0.99,Lucky Cat,2002 Toni Land,Fall All Over,4:24
29819,Toni Land,"Folk Rock,Alt-Country & Americana , Country , Miscellaneous , Rock , Folk","December 1 , 2002",$ 0.99,Lucky Cat,2002 Toni Land,Poor Millionnaire,3:54
29820,Toni Land,"Folk Rock,Alt-Country & Americana , Country , Miscellaneous , Rock , Folk","December 1 , 2002",$ 0.99,Lucky Cat,2002 Toni Land,I 'll Say Yes,3:33
29821,Toni Land,"Folk Rock,Alt-Country & Americana , Country , Miscellaneous , Rock , Folk","December 1 , 2002",$ 0.99,Lucky Cat,2002 Toni Land,Same Ole Thang,3:05
29822,Toni Land,"Folk Rock,Alt-Country & Americana , Country , Miscellaneous , Rock , Folk","December 1 , 2002",$ 0.99,Lucky Cat,2002 Toni Land,The Light Is so Faint,3:32
29823,Toni Land,"Folk Rock,Alt-Country & Americana , Country , Miscellaneous , Rock , Folk","December 1 , 2002",$ 0.99,Lucky Cat,2002 Toni Land,Laughing At Me,4:48
29824,Kenny Chesney,Country,"April 24 , 2012",$ 0.99,Lucky Old Sun [ + video ],"( P ) 2008 Blue Chair Records , LLC and BMG Music",I 'm Alive ( with Dave Matthews ),3:18
29825,Kenny Chesney,Country,"April 24 , 2012",$ 0.99,Lucky Old Sun [ + video ],"( P ) 2008 Blue Chair Records , LLC and BMG Music",Way Down Here,5:51
29826,Kenny Chesney,Country,"April 24 , 2012",$ 0.99,Lucky Old Sun [ + video ],"( P ) 2008 Blue Chair Records , LLC and BMG Music",Boats,4:35
29827,Kenny Chesney,Country,"April 24 , 2012",$ 0.99,Lucky Old Sun [ + video ],"( P ) 2008 Blue Chair Records , LLC and BMG Music",Everybody Wants To Go To Heaven ( with The Wailers ),4:13
