entry_id,music_genre,rights_info,song_name_text,release_day,download_price,play_time,alb_title
3374,"Hip-Hop/Rap , Music , Rap , East Coast Rap , Hardcore Rap , Rock",2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,True Colors ( feat . Nicki Minaj ),19-Aug-14,$ 1.29,4:15,Blacc Hollywood
3375,"Hip-Hop/Rap , Music , Rap , East Coast Rap , Hardcore Rap , Rock",2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,True Colors ( feat . Nicki Minaj ),19-Aug-14,$ 1.29,4:15,Blacc Hollywood
3376,"Hip-Hop/Rap , Music , Rap , East Coast Rap , Hardcore Rap , Rock",2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,True Colors ( feat . Nicki Minaj ),19-Aug-14,$ 1.29,4:15,Blacc Hollywood
3377,"Hip-Hop/Rap , Music , Rap , East Coast Rap , Hardcore Rap , Rock",2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,True Colors ( feat . Nicki Minaj ),19-Aug-14,$ 1.29,4:15,Blacc Hollywood
3378,"Hip-Hop/Rap , Music , Rap , East Coast Rap , Hardcore Rap , Rock",2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,True Colors ( feat . Nicki Minaj ),19-Aug-14,$ 1.29,4:15,Blacc Hollywood
3379,"Hip-Hop/Rap , Music , Rap , East Coast Rap , Hardcore Rap , Rock",2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,True Colors ( feat . Nicki Minaj ),19-Aug-14,$ 1.29,4:15,Blacc Hollywood
3380,"Hip-Hop , Music,Hip-Hop / Rap , Hardcore Rap",Rostrum Records 2009,Young Boy Talk,24-Nov-09,$ 1.29,3:23,Deal Or No Deal
3381,"Hip-Hop , Music,Hip-Hop / Rap , Hardcore Rap",Rostrum Records 2009,Young Boy Talk,24-Nov-09,$ 1.29,3:23,Deal Or No Deal
3382,"Hip-Hop , Music,Hip-Hop / Rap , Hardcore Rap",Rostrum Records 2009,Young Boy Talk,24-Nov-09,$ 1.29,3:23,Deal Or No Deal
3383,"Hip-Hop , Music,Hip-Hop / Rap , Hardcore Rap",Rostrum Records 2009,Young Boy Talk,24-Nov-09,$ 1.29,3:23,Deal Or No Deal
3384,"Hip-Hop , Music,Hip-Hop / Rap , Hardcore Rap",Rostrum Records 2009,Young Boy Talk,24-Nov-09,$ 1.29,3:23,Deal Or No Deal
3385,"Hip-Hop , Music,Hip-Hop / Rap , Hardcore Rap",Rostrum Records 2009,Young Boy Talk,24-Nov-09,$ 1.29,3:23,Deal Or No Deal
3386,"Hip-Hop , Music,Hip-Hop / Rap , Hardcore Rap",Rostrum Records 2009,Young Boy Talk,24-Nov-09,$ 1.29,3:23,Deal Or No Deal
3387,"Hip-Hop , Music,Hip-Hop / Rap , Hardcore Rap",Rostrum Records 2009,Young Boy Talk,24-Nov-09,$ 1.29,3:23,Deal Or No Deal
3388,"Hip-Hop , Music,Hip-Hop / Rap , Hardcore Rap",Rostrum Records 2009,Young Boy Talk,24-Nov-09,$ 1.29,3:23,Deal Or No Deal
3389,"Hip-Hop , Music,Hip-Hop / Rap , Hardcore Rap",Rostrum Records 2009,Young Boy Talk,24-Nov-09,$ 1.29,3:23,Deal Or No Deal
3390,"Hip-Hop , Music,Hip-Hop / Rap , Hardcore Rap",Rostrum Records 2009,Young Boy Talk,24-Nov-09,$ 1.29,3:23,Deal Or No Deal
3391,"Hip-Hop , Music,Hip-Hop / Rap , Hardcore Rap",Rostrum Records 2009,Young Boy Talk,24-Nov-09,$ 1.29,3:23,Deal Or No Deal
3392,"Electronic,Music,Hip-Hop / Rap , Rap",2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,We Dem Boyz ( Louis Futon Remix ),1-Jul-14,$ 1.29,4:19,We Dem Boyz ( Louis Futon Remix ) - Single
3393,"Hip-Hop/Rap , Music , Rap , Hardcore Rap , East Coast Rap , Rock",2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,True Colors ( feat . Nicki Minaj ),19-Aug-14,$ 1.29,4:15,Blacc Hollywood
3394,"Hip-Hop/Rap , Music , Rap , Hardcore Rap , East Coast Rap , Rock",2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,True Colors ( feat . Nicki Minaj ),19-Aug-14,$ 1.29,4:15,Blacc Hollywood
3395,"Hip-Hop/Rap , Music , Rap , Hardcore Rap , East Coast Rap , Rock",2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,True Colors ( feat . Nicki Minaj ),19-Aug-14,$ 1.29,4:15,Blacc Hollywood
3396,"Hip-Hop/Rap , Music , Rap , Hardcore Rap , East Coast Rap , Rock",2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,True Colors ( feat . Nicki Minaj ),19-Aug-14,$ 1.29,4:15,Blacc Hollywood
3397,"Hip-Hop/Rap , Music , Rap , Hardcore Rap , East Coast Rap , Rock",2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,True Colors ( feat . Nicki Minaj ),19-Aug-14,$ 1.29,4:15,Blacc Hollywood
3398,"Hip-Hop/Rap , Music , Rap , Hardcore Rap , East Coast Rap , Rock",2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,True Colors ( feat . Nicki Minaj ),19-Aug-14,$ 1.29,4:15,Blacc Hollywood
3399,"Hip-Hop/Rap , Music , Rap , Hardcore Rap , East Coast Rap , Rock",2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,True Colors ( feat . Nicki Minaj ),19-Aug-14,$ 1.29,4:15,Blacc Hollywood
3400,"Hip-Hop/Rap , Music , Rap , Hardcore Rap , East Coast Rap , Rock",2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,True Colors ( feat . Nicki Minaj ),19-Aug-14,$ 1.29,4:15,Blacc Hollywood
3401,"Hip-Hop/Rap , Music , Rap , Hardcore Rap , East Coast Rap , Rock",2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,True Colors ( feat . Nicki Minaj ),19-Aug-14,$ 1.29,4:15,Blacc Hollywood
3402,"Hip-Hop/Rap , Music , Rap , East Coast Rap , Hardcore Rap , Rock",2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,We Dem Boyz,19-Aug-14,$ 1.99,3:56,Blacc Hollywood ( Deluxe Version )
3403,"Hip-Hop/Rap , Music , Rap , East Coast Rap , Hardcore Rap , Rock",2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,We Dem Boyz,19-Aug-14,$ 1.99,3:56,Blacc Hollywood ( Deluxe Version )
3404,"Hip-Hop/Rap , Music , Rap , East Coast Rap , Hardcore Rap , Rock",2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,We Dem Boyz,19-Aug-14,$ 1.99,3:56,Blacc Hollywood ( Deluxe Version )
3405,"Hip-Hop/Rap , Music , Rap , East Coast Rap , Hardcore Rap , Rock",2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,We Dem Boyz,19-Aug-14,$ 1.99,3:56,Blacc Hollywood ( Deluxe Version )
3406,"Hip-Hop/Rap , Music , Rap , East Coast Rap , Hardcore Rap , Rock",2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,We Dem Boyz,19-Aug-14,$ 1.99,3:56,Blacc Hollywood ( Deluxe Version )
3407,"Hip-Hop/Rap , Music , Rap , East Coast Rap , Hardcore Rap , Rock",2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,We Dem Boyz,19-Aug-14,$ 1.99,3:56,Blacc Hollywood ( Deluxe Version )
3408,"Hip-Hop/Rap , Music , Rap , East Coast Rap , Hardcore Rap , Rock",2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,We Dem Boyz,19-Aug-14,$ 1.99,3:56,Blacc Hollywood ( Deluxe Version )
3409,"Hip-Hop/Rap , Music , Rap , East Coast Rap , Hardcore Rap , Rock",2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,We Dem Boyz,19-Aug-14,$ 1.99,3:56,Blacc Hollywood ( Deluxe Version )
3410,"Hip-Hop/Rap , Music , Rap , East Coast Rap , Hardcore Rap , Rock",2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,We Dem Boyz,19-Aug-14,$ 1.99,3:56,Blacc Hollywood ( Deluxe Version )
3411,"Hip-Hop/Rap , Music , Rap , East Coast Rap , Hardcore Rap , Rock",2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,We Dem Boyz,19-Aug-14,$ 1.99,3:56,Blacc Hollywood ( Deluxe Version )
3412,"Hip-Hop/Rap , Music , East Coast Rap , Hardcore Rap , Rap",2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,Remember You ( feat . The Weeknd ),4-Dec-12,$ 1.99,5:20,O.N.I.F.C. ( Deluxe Version )
3413,"Hip-Hop/Rap , Music , East Coast Rap , Hardcore Rap , Rap",2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,Remember You ( feat . The Weeknd ),4-Dec-12,$ 1.99,5:20,O.N.I.F.C. ( Deluxe Version )
3414,"Hip-Hop/Rap , Music , East Coast Rap , Hardcore Rap , Rap",2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,Remember You ( feat . The Weeknd ),4-Dec-12,$ 1.99,5:20,O.N.I.F.C. ( Deluxe Version )
3415,"Hip-Hop/Rap , Music , East Coast Rap , Hardcore Rap , Rap",2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,Remember You ( feat . The Weeknd ),4-Dec-12,$ 1.99,5:20,O.N.I.F.C. ( Deluxe Version )
3416,"Hip-Hop/Rap , Music , East Coast Rap , Hardcore Rap , Rap",2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,Remember You ( feat . The Weeknd ),4-Dec-12,$ 1.99,5:20,O.N.I.F.C. ( Deluxe Version )
3417,"Hip-Hop/Rap , Music , East Coast Rap , Hardcore Rap , Rap",2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,Remember You ( feat . The Weeknd ),4-Dec-12,$ 1.99,5:20,O.N.I.F.C. ( Deluxe Version )
3418,"Hip-Hop/Rap , Music , East Coast Rap , Hardcore Rap , Rap",2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,Remember You ( feat . The Weeknd ),4-Dec-12,$ 1.99,5:20,O.N.I.F.C. ( Deluxe Version )
3419,"Hip-Hop/Rap , Music , East Coast Rap , Hardcore Rap , Rap",2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,Remember You ( feat . The Weeknd ),4-Dec-12,$ 1.99,5:20,O.N.I.F.C. ( Deluxe Version )
3420,"Hip-Hop/Rap , Music , East Coast Rap , Hardcore Rap , Rap",2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,Remember You ( feat . The Weeknd ),4-Dec-12,$ 1.99,5:20,O.N.I.F.C. ( Deluxe Version )
3421,"Hip-Hop/Rap , Music , East Coast Rap , Hardcore Rap , Rap",2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,Remember You ( feat . The Weeknd ),4-Dec-12,$ 1.99,5:20,O.N.I.F.C. ( Deluxe Version )
3422,"Hip-Hop/Rap , Music , East Coast Rap , Hardcore Rap , Rap",2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,Remember You ( feat . The Weeknd ),4-Dec-12,$ 1.99,5:20,O.N.I.F.C. ( Deluxe Version )
3423,"Hip-Hop/Rap , Music , Rap , Dirty South , Hardcore Rap , East Coast Rap",2013,For Her ( Live ),20-Apr-13,$ 1.29,4:32,Live In Concert - EP
3424,"Hip-Hop/Rap , Music , Rap , Dirty South , Hardcore Rap , East Coast Rap",2013,For Her ( Live ),20-Apr-13,$ 1.29,4:32,Live In Concert - EP
3425,"Hip-Hop/Rap , Music , Rap , Dirty South , Hardcore Rap , East Coast Rap",2013,For Her ( Live ),20-Apr-13,$ 1.29,4:32,Live In Concert - EP
3426,"Hip-Hop/Rap , Music , Rap , Dirty South , Hardcore Rap , East Coast Rap",2013,For Her ( Live ),20-Apr-13,$ 1.29,4:32,Live In Concert - EP
3427,"Hip-Hop/Rap , Music , Rap , Dirty South , Hardcore Rap , East Coast Rap",2013,For Her ( Live ),20-Apr-13,$ 1.29,4:32,Live In Concert - EP
3428,"Hip-Hop/Rap , Music , Rap , Dirty South , Hardcore Rap , East Coast Rap",2013,For Her ( Live ),20-Apr-13,$ 1.29,4:32,Live In Concert - EP
3429,"Hip-Hop/Rap , Music",2013 WBDLV2,Start Chewzin,11-Feb-13,$ 0.99,4:20,"We Bout Dat Life , Vol . 2"
3430,"Hip-Hop/Rap , Music , West Coast Rap , Gangsta Rap , Rock","2011 Capitol Records , LLC . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records , LLC , 1750 North Vine Street , Hollywood , CA 90028 .",Wet ( Snoop Dogg vs. David Guetta Remix ),29-Mar-11,$ 1.29,3:15,Doggumentary ( Bonus Track Version )
3431,"Hip-Hop/Rap , Music",2012 Empire,Wonderful ( feat . Curren $ y ),30-Aug-12,$ 0.99,3:30,"Hip Hop Early , Vol . 14"
3432,"Hip-Hop/Rap , Music , Hardcore Rap , East Coast Rap , Rap",2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,Medicated ( feat . Chevy Woods & Juicy J ),4-Dec-12,$ 1.29,5:30,O.N.I.F.C.
3433,"Hip-Hop/Rap , Music , Hardcore Rap , East Coast Rap , Rap",2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,Medicated ( feat . Chevy Woods & Juicy J ),4-Dec-12,$ 1.29,5:30,O.N.I.F.C.
3434,"Hip-Hop/Rap , Music , Hardcore Rap , East Coast Rap , Rap",2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,Medicated ( feat . Chevy Woods & Juicy J ),4-Dec-12,$ 1.29,5:30,O.N.I.F.C.
3435,"Hip-Hop/Rap , Music , Hardcore Rap , East Coast Rap , Rap",2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,Medicated ( feat . Chevy Woods & Juicy J ),4-Dec-12,$ 1.29,5:30,O.N.I.F.C.
3436,"Hip-Hop/Rap , Music , Hardcore Rap , East Coast Rap , Rap",2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,Medicated ( feat . Chevy Woods & Juicy J ),4-Dec-12,$ 1.29,5:30,O.N.I.F.C.
3437,"Hip-Hop/Rap , Music , Hardcore Rap , East Coast Rap , Rap",2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,Medicated ( feat . Chevy Woods & Juicy J ),4-Dec-12,$ 1.29,5:30,O.N.I.F.C.
3438,"Hip-Hop/Rap , Music , Hardcore Rap , East Coast Rap , Rap",2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,Medicated ( feat . Chevy Woods & Juicy J ),4-Dec-12,$ 1.29,5:30,O.N.I.F.C.
3439,"Hip-Hop/Rap , Music , Hardcore Rap , East Coast Rap , Rap",2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,Medicated ( feat . Chevy Woods & Juicy J ),4-Dec-12,$ 1.29,5:30,O.N.I.F.C.
3440,"Hip-Hop/Rap , Music , Hardcore Rap , East Coast Rap , Rap",2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,Medicated ( feat . Chevy Woods & Juicy J ),4-Dec-12,$ 1.29,5:30,O.N.I.F.C.
3441,"Hip-Hop/Rap , Music , Hardcore Rap , East Coast Rap , Rap",2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,Medicated ( feat . Chevy Woods & Juicy J ),4-Dec-12,$ 1.29,5:30,O.N.I.F.C.
3442,"Hip-Hop/Rap , Music , Hardcore Rap , East Coast Rap , Rap",2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,Medicated ( feat . Chevy Woods & Juicy J ),4-Dec-12,$ 1.29,5:30,O.N.I.F.C.
3443,"Hip-Hop/Rap , Music , Hardcore Rap , East Coast Rap , Rap",2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,Medicated ( feat . Chevy Woods & Juicy J ),4-Dec-12,$ 1.29,5:30,O.N.I.F.C.
3444,"Hip-Hop/Rap , Music , Hardcore Rap , East Coast Rap , Rap",2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,Remember You ( feat . The Weeknd ),4-Dec-12,$ 1.99,5:20,O.N.I.F.C. ( Deluxe Version )
3445,"Hip-Hop/Rap , Music , Hardcore Rap , East Coast Rap , Rap",2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,Remember You ( feat . The Weeknd ),4-Dec-12,$ 1.99,5:20,O.N.I.F.C. ( Deluxe Version )
3446,"Hip-Hop/Rap , Music , Hardcore Rap , East Coast Rap , Rap",2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,Remember You ( feat . The Weeknd ),4-Dec-12,$ 1.99,5:20,O.N.I.F.C. ( Deluxe Version )
3447,"Hip-Hop/Rap , Music , Hardcore Rap , East Coast Rap , Rap",2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,Remember You ( feat . The Weeknd ),4-Dec-12,$ 1.99,5:20,O.N.I.F.C. ( Deluxe Version )
3448,"Hip-Hop/Rap , Music , Hardcore Rap , East Coast Rap , Rap",2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,Remember You ( feat . The Weeknd ),4-Dec-12,$ 1.99,5:20,O.N.I.F.C. ( Deluxe Version )
3449,"Hip-Hop/Rap , Music , East Coast Rap , Hardcore Rap , Rap",2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,Remember You ( feat . The Weeknd ),4-Dec-12,$ 1.99,5:20,O.N.I.F.C. ( Deluxe Version )
3450,"Hip-Hop/Rap , Music , East Coast Rap , Hardcore Rap , Rap",2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,Remember You ( feat . The Weeknd ),4-Dec-12,$ 1.99,5:20,O.N.I.F.C. ( Deluxe Version )
3451,"Hip-Hop/Rap , Music , East Coast Rap , Hardcore Rap , Rap",2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,Remember You ( feat . The Weeknd ),4-Dec-12,$ 1.99,5:20,O.N.I.F.C. ( Deluxe Version )
3452,"Hip-Hop/Rap , Music , East Coast Rap , Hardcore Rap , Rap",2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,Remember You ( feat . The Weeknd ),4-Dec-12,$ 1.99,5:20,O.N.I.F.C. ( Deluxe Version )
3453,"Hip-Hop/Rap , Music , East Coast Rap , Hardcore Rap , Rap",2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,Remember You ( feat . The Weeknd ),4-Dec-12,$ 1.99,5:20,O.N.I.F.C. ( Deluxe Version )
3454,"Hip-Hop/Rap , Music , East Coast Rap , Hardcore Rap , Rap",2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,Remember You ( feat . The Weeknd ),4-Dec-12,$ 1.99,5:20,O.N.I.F.C. ( Deluxe Version )
3455,"Hip-Hop/Rap , Music , East Coast Rap , Hardcore Rap , Rap",2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,Remember You ( feat . The Weeknd ),4-Dec-12,$ 1.99,5:20,O.N.I.F.C. ( Deluxe Version )
3456,"Hip-Hop/Rap , Music , Rap , Hardcore Rap , East Coast Rap , Rock",2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,We Dem Boyz,19-Aug-14,$ 1.99,3:56,Blacc Hollywood ( Deluxe Version )
3457,"Hip-Hop/Rap , Music , Rap , Hardcore Rap , East Coast Rap , Rock",2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,We Dem Boyz,19-Aug-14,$ 1.99,3:56,Blacc Hollywood ( Deluxe Version )
3458,"Hip-Hop/Rap , Music , Rap , East Coast Rap , Hardcore Rap , Rock",2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,We Dem Boyz,19-Aug-14,$ 1.99,3:56,Blacc Hollywood ( Deluxe Version )
3459,"Hip-Hop/Rap , Music , Hardcore Rap , East Coast Rap , Rap",2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,Remember You ( feat . The Weeknd ),4-Dec-12,$ 1.99,5:20,O.N.I.F.C. ( Deluxe Version )
3460,"Hip-Hop/Rap , Music , Rap , Hardcore Rap , East Coast Rap , Rock",2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,We Dem Boyz,19-Aug-14,$ 1.99,3:56,Blacc Hollywood ( Deluxe Version )
3461,"Hip-Hop/Rap , Music , Hardcore Rap , East Coast Rap , Rap",2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,Remember You ( feat . The Weeknd ),4-Dec-12,$ 1.99,5:20,O.N.I.F.C. ( Deluxe Version )
3462,"Hip-Hop/Rap , Music , Hardcore Rap , East Coast Rap , Rap",2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,Remember You ( feat . The Weeknd ),4-Dec-12,$ 1.99,5:20,O.N.I.F.C. ( Deluxe Version )
3463,"Hip-Hop/Rap , Music , Rap , Hardcore Rap , East Coast Rap , Rock",2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,We Dem Boyz,19-Aug-14,$ 1.99,3:56,Blacc Hollywood ( Deluxe Version )
3464,"Hip-Hop/Rap , Music , Rap , Hardcore Rap , East Coast Rap , Rock",2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,We Dem Boyz,19-Aug-14,$ 1.99,3:56,Blacc Hollywood ( Deluxe Version )
3465,"Soundtrack , Music",This compilation 2015 Universal Studios and Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,Whip ( Bonus Track ),17-Mar-15,$ 1.29,3:40,Furious 7 ( Original Motion Picture Soundtrack )
3466,"Hip-Hop/Rap , Music , Rap , Hardcore Rap , East Coast Rap , Rock",2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,We Dem Boyz,19-Aug-14,$ 1.99,3:56,Blacc Hollywood ( Deluxe Version )
3467,"Soundtrack , Music",This compilation 2015 Universal Studios and Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,Whip ( Bonus Track ),17-Mar-15,$ 1.29,3:40,Furious 7 ( Original Motion Picture Soundtrack )
3468,"Soundtrack,Music,Hip-Hop / Rap , West Coast Rap , Gangsta Rap , Hardcore Rap , Rap , Soundtrack",2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,"Young , Wild & Free ( feat . Bruno Mars )",12-Dec-11,$ 1.99,4:12,Mac and Devin Go to High School ( Music from and Inspired By the Movie ) [ Deluxe Version ]
3469,"Hip-Hop , Music,Hip-Hop / Rap , Soundtrack",2014 Paramount Pictures under exclusive license to Atlantic Recording Corporation for the United States and WEA International for the World outside of the United States .,Shell Shocked ( feat . Kill the Noise & Madsonik ) [ From `` Teenage Mutant Ninja Turtles '' ],22-Jul-14,$ 1.29,3:23,Shell Shocked ( feat . Kill the Noise & Madsonik ) [ From `` Teenage Mutant Ninja Turtles '' ] - Single
3470,"Hip-Hop/Rap , Music , Rap , Hardcore Rap , East Coast Rap , Rock",2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,We Dem Boyz,19-Aug-14,$ 1.99,3:56,Blacc Hollywood ( Deluxe Version )
3471,"Hip-Hop/Rap , Music",2015 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,Burn Slow ( feat . Rae Sremmurd ),4-Sep-15,$ 1.29,3:42,Burn Slow ( feat . Rae Sremmurd ) - Single
3472,"Soundtrack , Music",This compilation 2015 Universal Studios and Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,Whip ( Bonus Track ),17-Mar-15,$ 1.29,3:40,Furious 7 ( Original Motion Picture Soundtrack )
3473,"Pop , Music , Rock",2013 S-Curve Records,Crazy Beautiful ( Live ),21-May-13,$ 1.29,3:27,Crazy Beautiful - Single
3474,"Pop , Music , Rock , Pop/Rock , Singer/Songwriter , Contemporary Singer/Songwriter",2014 S-Curve Records,Co-Pilot,5-Aug-14,$ 1.29,3:04,Magazines or Novels
3475,"Pop , Music , Rock , Pop/Rock , Singer/Songwriter , Contemporary Singer/Songwriter",2014 S-Curve Records,Co-Pilot,5-Aug-14,$ 1.29,3:04,Magazines or Novels
3476,"Pop , Music , Rock , Pop/Rock , Singer/Songwriter , Contemporary Singer/Songwriter",2014 S-Curve Records,Co-Pilot,5-Aug-14,$ 1.29,3:04,Magazines or Novels
3477,"Pop , Music , Rock , Pop/Rock , Singer/Songwriter , Contemporary Singer/Songwriter",2014 S-Curve Records,Co-Pilot,5-Aug-14,$ 1.29,3:04,Magazines or Novels
3478,"Pop , Music , Rock , Pop/Rock , Singer/Songwriter , Contemporary Singer/Songwriter",2014 S-Curve Records,Co-Pilot,5-Aug-14,$ 1.29,3:04,Magazines or Novels
3479,"Pop , Music , Rock , Pop/Rock , Singer/Songwriter , Contemporary Singer/Songwriter",2014 S-Curve Records,Co-Pilot,5-Aug-14,$ 1.29,3:04,Magazines or Novels
3480,"Pop , Music , Rock , Pop/Rock , Singer/Songwriter , Contemporary Singer/Songwriter",2014 S-Curve Records,Co-Pilot,5-Aug-14,$ 1.29,3:04,Magazines or Novels
3481,"Pop , Music , Rock , Pop/Rock , Singer/Songwriter , Contemporary Singer/Songwriter",2014 S-Curve Records,Co-Pilot,5-Aug-14,$ 1.29,3:04,Magazines or Novels
3482,"Pop , Music , Rock , Pop/Rock , Singer/Songwriter , Contemporary Singer/Songwriter",2014 S-Curve Records,Co-Pilot,5-Aug-14,$ 1.29,3:04,Magazines or Novels
3483,"Pop , Music , Rock , Pop/Rock , Singer/Songwriter , Contemporary Singer/Songwriter",2014 S-Curve Records,Co-Pilot,5-Aug-14,$ 1.29,3:04,Magazines or Novels
3484,"Pop , Music , Rock",2013 S-Curve Records,Crazy Beautiful ( Live ),21-May-13,$ 1.29,3:27,Crazy Beautiful - Single
3485,"Pop , Music , Rock",2013 S-Curve Records,Crazy Beautiful ( Live ),21-May-13,$ 1.29,3:27,Crazy Beautiful - Single
3486,"Pop , Music , Rock , Pop/Rock , Singer/Songwriter , Contemporary Singer/Songwriter",2014 S-Curve Records,Co-Pilot,5-Aug-14,$ 1.29,3:04,Magazines or Novels
