song_id,date_released,genre_desc,duration_min,song_name_text,collection_name,price_tag,performer,publisher_info
17003,,Miscellaneous,4:04,Stay With Me Jah,Fatis Presents Beres Hammond Vol 1,$ 0.99,Beres Hammond,( c ) 2009 Xterminator Productions Ltd.
17004,,Miscellaneous,4:03,Show Some Love feat . Capleton,Fatis Presents Beres Hammond Vol 1,$ 0.99,Beres Hammond,( c ) 2009 Xterminator Productions Ltd.
17005,,Miscellaneous,3:57,Love & Devontion,Fatis Presents Beres Hammond Vol 1,$ 0.99,Beres Hammond,( c ) 2009 Xterminator Productions Ltd.
17006,,Miscellaneous,4:03,Your Full Attention,Fatis Presents Beres Hammond Vol 1,$ 0.99,Beres Hammond,( c ) 2009 Xterminator Productions Ltd.
17007,,Miscellaneous,3:53,Love Means,Fatis Presents Beres Hammond Vol 1,$ 0.99,Beres Hammond,( c ) 2009 Xterminator Productions Ltd.
17008,,Miscellaneous,4:05,Your Full Attention,Fatis Presents Best Of Beres Hammond,$ 0.99,Beres Hammond,( c ) 2009 Xterminator Productions Ltd.
17009,,Miscellaneous,4:12,Show It Off,Fatis Presents Best Of Beres Hammond,$ 0.99,Beres Hammond,( c ) 2009 Xterminator Productions Ltd.
17010,,Miscellaneous,3:57,Either Or Either,Fatis Presents Best Of Beres Hammond,$ 0.99,Beres Hammond,( c ) 2009 Xterminator Productions Ltd.
17011,,Miscellaneous,3:53,Do n't Blame It On Me,Fatis Presents Best Of Beres Hammond,$ 0.99,Beres Hammond,( c ) 2009 Xterminator Productions Ltd.
17012,,Miscellaneous,3:52,Freedom,Fatis Presents Best Of Beres Hammond,$ 0.99,Beres Hammond,( c ) 2009 Xterminator Productions Ltd.
17013,,Miscellaneous,3:57,All In The Game,Fatis Presents Best Of Beres Hammond,$ 0.99,Beres Hammond,( c ) 2009 Xterminator Productions Ltd.
17014,,Miscellaneous,3:48,Emptiness,Fatis Presents Best Of Beres Hammond,$ 0.99,Beres Hammond,( c ) 2009 Xterminator Productions Ltd.
17015,,Miscellaneous,4:06,Six For A Nine,Fatis Presents Best Of Beres Hammond,$ 0.99,Beres Hammond,( c ) 2009 Xterminator Productions Ltd.
17016,,Miscellaneous,4:01,What A Gwaan,Fatis Presents Best Of Beres Hammond,$ 0.99,Beres Hammond,( c ) 2009 Xterminator Productions Ltd.
17017,,Miscellaneous,3:58,Send In The Fools,Fatis Presents Best Of Beres Hammond,$ 0.99,Beres Hammond,( c ) 2009 Xterminator Productions Ltd.
17018,,Miscellaneous,4:02,See You Tomorrow,Fatis Presents Best Of Beres Hammond,$ 0.99,Beres Hammond,( c ) 2009 Xterminator Productions Ltd.
17019,"May 21 , 2010","Alternative Rock , Adult Alternative , Miscellaneous , Pop , Rock",3:09,Run Away,Fear Not The Footsteps Of The Departed,$ 0.99,Drawn From Bees,2010 Bonefinger Records
17020,"May 21 , 2010","Alternative Rock , Adult Alternative , Miscellaneous , Pop , Rock",4:03,Always the Last,Fear Not The Footsteps Of The Departed,$ 0.99,Drawn From Bees,2010 Bonefinger Records
17021,"May 21 , 2010","Alternative Rock , Adult Alternative , Miscellaneous , Pop , Rock",4:28,The East Wood Fox,Fear Not The Footsteps Of The Departed,$ 0.99,Drawn From Bees,2010 Bonefinger Records
17022,"May 21 , 2010","Alternative Rock , Adult Alternative , Miscellaneous , Pop , Rock",1:11,I 'm Running,Fear Not The Footsteps Of The Departed,$ 0.99,Drawn From Bees,2010 Bonefinger Records
17023,"May 21 , 2010","Alternative Rock , Adult Alternative , Miscellaneous , Pop , Rock",3:17,Caves,Fear Not The Footsteps Of The Departed,$ 0.99,Drawn From Bees,2010 Bonefinger Records
17024,"May 21 , 2010","Alternative Rock , Adult Alternative , Miscellaneous , Pop , Rock",1:09,With the Lights On,Fear Not The Footsteps Of The Departed,$ 0.99,Drawn From Bees,2010 Bonefinger Records
17025,"May 21 , 2010","Alternative Rock , Adult Alternative , Miscellaneous , Pop , Rock",4:05,Too Long,Fear Not The Footsteps Of The Departed,$ 0.99,Drawn From Bees,2010 Bonefinger Records
17026,"May 21 , 2010","Alternative Rock , Adult Alternative , Miscellaneous , Pop , Rock",4:24,Awful Mess,Fear Not The Footsteps Of The Departed,$ 0.99,Drawn From Bees,2010 Bonefinger Records
17027,"May 21 , 2010","Alternative Rock , Adult Alternative , Miscellaneous , Pop , Rock",4:42,Stand Against the Storm,Fear Not The Footsteps Of The Departed,$ 0.99,Drawn From Bees,2010 Bonefinger Records
17028,"May 21 , 2010","Alternative Rock , Adult Alternative , Miscellaneous , Pop , Rock",3:34,Undertakers,Fear Not The Footsteps Of The Departed,$ 0.99,Drawn From Bees,2010 Bonefinger Records
17029,"May 21 , 2010","Alternative Rock , Adult Alternative , Miscellaneous , Pop , Rock",3:47,My Sweet Devil,Fear Not The Footsteps Of The Departed,$ 0.99,Drawn From Bees,2010 Bonefinger Records
17030,"May 21 , 2010","Alternative Rock , Adult Alternative , Miscellaneous , Pop , Rock",2:27,This Body,Fear Not The Footsteps Of The Departed,$ 0.99,Drawn From Bees,2010 Bonefinger Records
17031,"May 21 , 2010","Alternative Rock , Adult Alternative , Miscellaneous , Pop , Rock",3:26,All the World 's A Stage,Fear Not The Footsteps Of The Departed,$ 0.99,Drawn From Bees,2010 Bonefinger Records
17032,"May 21 , 2010","Alternative Rock , Adult Alternative , Miscellaneous , Pop , Rock",2:07,Why Bother,Fear Not The Footsteps Of The Departed,$ 0.99,Drawn From Bees,2010 Bonefinger Records
17033,"April 7 , 2009",Country,4:06,Fearless,Fearless Karaoke,$ 0.99,Taylor Swift,"( C ) 2009 Big Machine Records , LLC"
17034,"April 7 , 2009",Country,4:58,Fifteen,Fearless Karaoke,$ 0.99,Taylor Swift,"( C ) 2009 Big Machine Records , LLC"
17035,"April 7 , 2009",Country,3:59,Love Story,Fearless Karaoke,$ 0.99,Taylor Swift,"( C ) 2009 Big Machine Records , LLC"
17036,"April 7 , 2009",Country,4:19,Hey Stephen,Fearless Karaoke,$ 0.99,Taylor Swift,"( C ) 2009 Big Machine Records , LLC"
17037,"April 7 , 2009",Country,3:58,White Horse,Fearless Karaoke,$ 0.99,Taylor Swift,"( C ) 2009 Big Machine Records , LLC"
17038,"April 7 , 2009",Country,3:57,You Belong With Me,Fearless Karaoke,$ 0.99,Taylor Swift,"( C ) 2009 Big Machine Records , LLC"
17039,"April 7 , 2009",Country,4:28,Breathe,Fearless Karaoke,$ 0.99,Taylor Swift,"( C ) 2009 Big Machine Records , LLC"
17040,"April 7 , 2009",Country,3:24,Tell Me Why,Fearless Karaoke,$ 0.99,Taylor Swift,"( C ) 2009 Big Machine Records , LLC"
17041,"April 7 , 2009",Country,4:24,You 're Not Sorry,Fearless Karaoke,$ 0.99,Taylor Swift,"( C ) 2009 Big Machine Records , LLC"
17042,"April 7 , 2009",Country,4:06,The Way I Loved You,Fearless Karaoke,$ 0.99,Taylor Swift,"( C ) 2009 Big Machine Records , LLC"
17043,"April 7 , 2009",Country,3:48,Forever & Always,Fearless Karaoke,$ 0.99,Taylor Swift,"( C ) 2009 Big Machine Records , LLC"
17044,"April 7 , 2009",Country,4:10,The Best Day,Fearless Karaoke,$ 0.99,Taylor Swift,"( C ) 2009 Big Machine Records , LLC"
17045,"April 7 , 2009",Country,4:40,Change,Fearless Karaoke,$ 0.99,Taylor Swift,"( C ) 2009 Big Machine Records , LLC"
17046,"October 26 , 2009","Country , Country Rock , Rock",3:57,Jump Then Fall,Fearless Platinum Edition,$ 1.29,Taylor Swift,"( C ) 2009 Big Machine Records , LLC"
17047,"October 26 , 2009","Country , Country Rock , Rock",5:11,Untouchable,Fearless Platinum Edition,$ 1.29,Taylor Swift,"( C ) 2009 Big Machine Records , LLC"
17048,"October 26 , 2009","Country , Country Rock , Rock",4:27,Forever & Always ( Piano Version ),Fearless Platinum Edition,$ 1.29,Taylor Swift,"( C ) 2009 Big Machine Records , LLC"
17049,"October 26 , 2009","Country , Country Rock , Rock",3:58,Come In With The Rain,Fearless Platinum Edition,$ 1.29,Taylor Swift,"( C ) 2009 Big Machine Records , LLC"
17050,"October 26 , 2009","Country , Country Rock , Rock",4:21,SuperStar,Fearless Platinum Edition,$ 1.29,Taylor Swift,"( C ) 2009 Big Machine Records , LLC"
17051,"October 26 , 2009","Country , Country Rock , Rock",3:57,The Other Side Of The Door,Fearless Platinum Edition,$ 1.29,Taylor Swift,"( C ) 2009 Big Machine Records , LLC"
17052,"October 26 , 2009","Country , Country Rock , Rock",4:02,Fearless,Fearless Platinum Edition,$ 1.29,Taylor Swift,"( C ) 2009 Big Machine Records , LLC"
17053,"October 26 , 2009","Country , Country Rock , Rock",4:54,Fifteen,Fearless Platinum Edition,$ 1.29,Taylor Swift,"( C ) 2009 Big Machine Records , LLC"
17054,"October 26 , 2009","Country , Country Rock , Rock",3:55,Love Story,Fearless Platinum Edition,$ 1.29,Taylor Swift,"( C ) 2009 Big Machine Records , LLC"
17055,"October 26 , 2009","Country , Country Rock , Rock",4:14,Hey Stephen,Fearless Platinum Edition,$ 1.29,Taylor Swift,"( C ) 2009 Big Machine Records , LLC"
17056,"October 26 , 2009","Country , Country Rock , Rock",3:54,White Horse,Fearless Platinum Edition,$ 1.29,Taylor Swift,"( C ) 2009 Big Machine Records , LLC"
17057,"October 26 , 2009","Country , Country Rock , Rock",3:51,You Belong With Me,Fearless Platinum Edition,$ 1.29,Taylor Swift,"( C ) 2009 Big Machine Records , LLC"
17058,"October 26 , 2009","Country , Country Rock , Rock",4:24,Breathe [ feat . Colbie Caillat ],Fearless Platinum Edition,$ 1.29,Taylor Swift,"( C ) 2009 Big Machine Records , LLC"
17059,"October 26 , 2009","Country , Country Rock , Rock",3:20,Tell Me Why,Fearless Platinum Edition,$ 1.29,Taylor Swift,"( C ) 2009 Big Machine Records , LLC"
17060,"October 26 , 2009","Country , Country Rock , Rock",4:21,You 're Not Sorry,Fearless Platinum Edition,$ 1.29,Taylor Swift,"( C ) 2009 Big Machine Records , LLC"
17061,"October 26 , 2009","Country , Country Rock , Rock",4:04,The Way I Loved You,Fearless Platinum Edition,$ 1.29,Taylor Swift,"( C ) 2009 Big Machine Records , LLC"
17062,"October 26 , 2009","Country , Country Rock , Rock",3:45,Forever & Always,Fearless Platinum Edition,$ 1.29,Taylor Swift,"( C ) 2009 Big Machine Records , LLC"
17063,"October 26 , 2009","Country , Country Rock , Rock",4:05,The Best Day,Fearless Platinum Edition,$ 1.29,Taylor Swift,"( C ) 2009 Big Machine Records , LLC"
17064,"October 26 , 2009","Country , Country Rock , Rock",4:41,Change,Fearless Platinum Edition,$ 1.29,Taylor Swift,"( C ) 2009 Big Machine Records , LLC"
17065,"November 11 , 2008","Country , Country Rock , Rock",4:02,Fearless,Fearless,$ 1.29,Taylor Swift,"( C ) 2008 Big Machine Records , LLC"
17066,"November 11 , 2008","Country , Country Rock , Rock",4:54,Fifteen,Fearless,$ 1.29,Taylor Swift,"( C ) 2008 Big Machine Records , LLC"
17067,"November 11 , 2008","Country , Country Rock , Rock",3:55,Love Story,Fearless,$ 1.29,Taylor Swift,"( C ) 2008 Big Machine Records , LLC"
17068,"November 11 , 2008","Country , Country Rock , Rock",4:14,Hey Stephen,Fearless,$ 1.29,Taylor Swift,"( C ) 2008 Big Machine Records , LLC"
17069,"November 11 , 2008","Country , Country Rock , Rock",3:54,White Horse,Fearless,$ 1.29,Taylor Swift,"( C ) 2008 Big Machine Records , LLC"
17070,"November 11 , 2008","Country , Country Rock , Rock",3:51,You Belong With Me,Fearless,$ 1.29,Taylor Swift,"( C ) 2008 Big Machine Records , LLC"
17071,"November 11 , 2008","Country , Country Rock , Rock",4:24,Breathe [ feat . Colbie Caillat ],Fearless,$ 1.29,Taylor Swift,"( C ) 2008 Big Machine Records , LLC"
17072,"November 11 , 2008","Country , Country Rock , Rock",3:20,Tell Me Why,Fearless,$ 1.29,Taylor Swift,"( C ) 2008 Big Machine Records , LLC"
17073,"November 11 , 2008","Country , Country Rock , Rock",4:21,You 're Not Sorry,Fearless,$ 1.29,Taylor Swift,"( C ) 2008 Big Machine Records , LLC"
17074,"November 11 , 2008","Country , Country Rock , Rock",4:04,The Way I Loved You,Fearless,$ 1.29,Taylor Swift,"( C ) 2008 Big Machine Records , LLC"
17075,"November 11 , 2008","Country , Country Rock , Rock",3:45,Forever & Always,Fearless,$ 1.29,Taylor Swift,"( C ) 2008 Big Machine Records , LLC"
17076,"November 11 , 2008","Country , Country Rock , Rock",4:05,The Best Day,Fearless,$ 1.29,Taylor Swift,"( C ) 2008 Big Machine Records , LLC"
17077,"November 11 , 2008","Country , Country Rock , Rock",4:40,Change,Fearless,$ 1.29,Taylor Swift,"( C ) 2008 Big Machine Records , LLC"
17078,"July 23 , 2013",Dance & Electronic,4:11,Feed Me Diamonds ( RAC Remix ),Feed Me Diamonds ( Remixes ),$ 1.29,Mndr,"( C ) 2008 Big Machine Records , LLC"
17079,"July 23 , 2013",Dance & Electronic,6:28,Feed Me Diamonds ( Brian Tester Remix ),Feed Me Diamonds ( Remixes ),$ 1.29,Mndr,"( C ) 2008 Big Machine Records , LLC"
17080,"July 23 , 2013",Dance & Electronic,4:51,Feed Me Diamonds ( Killgore Remix ),Feed Me Diamonds ( Remixes ),$ 1.29,Mndr,"( C ) 2008 Big Machine Records , LLC"
17081,"April 2 , 2013",Dance & Electronic,3:27,Feed Me Diamonds ( Radiant Cut Remix ),Feed Me Diamonds ( Remixes Part 2 ),$ 1.29,Mndr,"( C ) 2008 Big Machine Records , LLC"
17082,"April 2 , 2013",Dance & Electronic,5:12,"Feed Me Diamonds ( DJ Poet , Chebacca & Connor Cruise ListenDeep Remix )",Feed Me Diamonds ( Remixes Part 2 ),$ 1.29,Mndr,"( C ) 2008 Big Machine Records , LLC"
17083,"April 2 , 2013",Dance & Electronic,3:49,Feed Me Diamonds ( Gutter Brothers Remix ),Feed Me Diamonds ( Remixes Part 2 ),$ 1.29,Mndr,"( C ) 2008 Big Machine Records , LLC"
17084,"April 2 , 2013",Dance & Electronic,4:14,Feed Me Diamonds ( Jillionaire & Phat Deuce Remix ),Feed Me Diamonds ( Remixes Part 2 ),$ 1.29,Mndr,"( C ) 2008 Big Machine Records , LLC"
17085,"April 2 , 2013",Dance & Electronic,4:43,Feed Me Diamonds ( Peter Wade Remix ),Feed Me Diamonds ( Remixes Part 2 ),$ 1.29,Mndr,"( C ) 2008 Big Machine Records , LLC"
17086,"April 2 , 2013",Dance & Electronic,6:13,Feed Me Diamonds ( Safety Scissors Remix ),Feed Me Diamonds ( Remixes Part 2 ),$ 1.29,Mndr,"( C ) 2008 Big Machine Records , LLC"
17087,"April 2 , 2013",Dance & Electronic,4:32,Feed Me Diamonds ( Creep Remix ),Feed Me Diamonds ( Remixes Part 2 ),$ 1.29,Mndr,"( C ) 2008 Big Machine Records , LLC"
17088,"July 23 , 2013","Electronica , Dance & Electronic",3:50,# 1 in Heaven,Feed Me Diamonds,$ 1.29,Mndr,"( C ) 2008 Big Machine Records , LLC"
17089,"July 23 , 2013","Electronica , Dance & Electronic",3:20,Stay,Feed Me Diamonds,$ 1.29,Mndr,"( C ) 2008 Big Machine Records , LLC"
17090,"July 23 , 2013","Electronica , Dance & Electronic",3:40,Faster Horses,Feed Me Diamonds,$ 1.29,Mndr,"( C ) 2008 Big Machine Records , LLC"
17091,"July 23 , 2013","Electronica , Dance & Electronic",2:55,Blue Jean Youth,Feed Me Diamonds,$ 1.29,Mndr,"( C ) 2008 Big Machine Records , LLC"
17092,"July 23 , 2013","Electronica , Dance & Electronic",3:50,Fall in Love with the Enemy,Feed Me Diamonds,$ 1.29,Mndr,"( C ) 2008 Big Machine Records , LLC"
17093,"July 23 , 2013","Electronica , Dance & Electronic",4:30,U.B.C.L.,Feed Me Diamonds,$ 1.29,Mndr,"( C ) 2008 Big Machine Records , LLC"
17094,"July 23 , 2013","Electronica , Dance & Electronic",3:28,Feed Me Diamonds,Feed Me Diamonds,$ 0.99,Mndr,"( C ) 2008 Big Machine Records , LLC"
17095,"July 23 , 2013","Electronica , Dance & Electronic",4:01,Burning Hearts,Feed Me Diamonds,$ 1.29,Mndr,"( C ) 2008 Big Machine Records , LLC"
17096,"July 23 , 2013","Electronica , Dance & Electronic",3:57,Sooner or Later,Feed Me Diamonds,$ 1.29,Mndr,"( C ) 2008 Big Machine Records , LLC"
17097,"July 23 , 2013","Electronica , Dance & Electronic",3:02,Waiting,Feed Me Diamonds,$ 1.29,Mndr,"( C ) 2008 Big Machine Records , LLC"
17098,"July 23 , 2013","Electronica , Dance & Electronic",4:14,Sparrow Voices,Feed Me Diamonds,$ 1.29,Mndr,"( C ) 2008 Big Machine Records , LLC"
17099,"July 23 , 2013","Electronica , Dance & Electronic",3:37,I Go Away,Feed Me Diamonds,$ 1.29,Mndr,"( C ) 2008 Big Machine Records , LLC"
17100,"August 27 , 2012",Dance & Electronic,3:03,Feed the Dada ( Radio Edit ),Feed the Dada,$ 0.99,Dada Life,( c ) 2012 So Much Dada
17101,"August 27 , 2012",Dance & Electronic,5:35,Feed the Dada ( Instrumental ),Feed the Dada,$ 0.99,Dada Life,( c ) 2012 So Much Dada
17102,"August 27 , 2012",Dance & Electronic,4:00,Feed the Dada ( Dyro remix ),Feed the Dada,$ 0.99,Dada Life,( c ) 2012 So Much Dada
17103,"August 27 , 2012",Dance & Electronic,5:02,Feed the Dada ( Dice Motion Remix ),Feed the Dada,$ 0.99,Dada Life,( c ) 2012 So Much Dada
17104,"February 5 , 2013",Dance & Electronic,5:30,Feel So Close ( Extended Mix ),Feel So Close EP,$ 1.29,Calvin Harris,( c ) 2012 So Much Dada
17105,"February 5 , 2013",Dance & Electronic,4:44,Feel So Close ( Nero Remix ),Feel So Close EP,$ 1.29,Calvin Harris,( c ) 2012 So Much Dada
17106,"February 5 , 2013",Dance & Electronic,5:20,Feel So Close ( Benny Benassi Remix ),Feel So Close EP,$ 1.29,Calvin Harris,( c ) 2012 So Much Dada
17107,"February 5 , 2013",Dance & Electronic,5:13,Feel So Close ( Dillon Francis Remix ),Feel So Close EP,$ 1.29,Calvin Harris,( c ) 2012 So Much Dada
17108,"February 5 , 2013",Dance & Electronic,4:44,Feel So Close ( Nero Dub ),Feel So Close EP,$ 1.29,Calvin Harris,( c ) 2012 So Much Dada
17109,"February 5 , 2013",Dance & Electronic,3:29,Feel So Close ( Instrumental ),Feel So Close EP,$ 1.29,Calvin Harris,( c ) 2012 So Much Dada
17110,"July 23 , 2013",Dance & Electronic,3:27,Feel so Close ( Radio Edit ),Feel So Close,$ 1.29,Calvin Harris,( c ) 2012 So Much Dada
17111,"July 23 , 2013",Dance & Electronic,5:30,Feel so Close ( Extended Mix ),Feel So Close,$ 1.29,Calvin Harris,( c ) 2012 So Much Dada
17112,"July 23 , 2013",Dance & Electronic,4:44,Feel so Close ( Nero Remix ),Feel So Close,$ 1.29,Calvin Harris,( c ) 2012 So Much Dada
17113,"July 23 , 2013",Dance & Electronic,5:20,Feel so Close ( Benny Benassi Remix ),Feel So Close,$ 1.29,Calvin Harris,( c ) 2012 So Much Dada
17114,"July 23 , 2013",Dance & Electronic,5:13,Feel so Close ( Dillon Francis Remix ),Feel So Close,$ 1.29,Calvin Harris,( c ) 2012 So Much Dada
17115,"July 23 , 2013",Dance & Electronic,4:44,Feel so Close ( Nero Dub ),Feel So Close,$ 1.29,Calvin Harris,( c ) 2012 So Much Dada
17116,"July 23 , 2013",Dance & Electronic,3:29,Feel so Close ( Instrumental ),Feel So Close,$ 1.29,Calvin Harris,( c ) 2012 So Much Dada
17117,,"Electronica , Dance & Electronic , House",5:55,Feel So High ( Extended Mix ),Feel So High,$ 0.99,Hardwell featuring I-Fan,( c ) 2009 Spinnin Records
17118,,"Electronica , Dance & Electronic , House",7:28,Feel So High ( Carlos Silva Remix ),Feel So High,$ 0.99,Hardwell featuring I-Fan,( c ) 2009 Spinnin Records
17119,,"Electronica , Dance & Electronic , House",7:50,Feel So High ( Andy Callister Remix ),Feel So High,$ 0.99,Hardwell featuring I-Fan,( c ) 2009 Spinnin Records
17120,,"Electronica , Dance & Electronic , House",6:04,Feel So High ( HWL 's Miami Big Room Mix ),Feel So High,$ 0.99,Hardwell featuring I-Fan,( c ) 2009 Spinnin Records
17121,"July 23 , 2013",Dance & Electronic,3:20,Feel Your Love ( Radio Edit with Intro ),Feel Your Love,$ 1.29,Kim Sozzi,( c ) 2009 Spinnin Records
17122,"July 23 , 2013",Dance & Electronic,3:23,Feel Your Love ( Radio Edit ),Feel Your Love,$ 1.29,Kim Sozzi,( c ) 2009 Spinnin Records
17123,"July 23 , 2013",Dance & Electronic,3:03,Feel Your Love ( Original Mix ),Feel Your Love,$ 1.29,Kim Sozzi,( c ) 2009 Spinnin Records
17124,"July 23 , 2013",Dance & Electronic,6:14,Feel Your Love ( Extended Mix ),Feel Your Love,$ 1.29,Kim Sozzi,( c ) 2009 Spinnin Records
17125,"September 1 , 2014","International , Pop",3:37,Feel so Good ( feat . Shaggy ),Feel so Good ( feat . Shaggy ),$ 0.99,Kevin Lyttle,2014 Tarakon Records
17126,"September 17 , 2013","International , Latin Music , Latin Hip-Hop",3:09,Feeling Hot,Feeling Hot,$ 1.29,Don Omar,( C ) 2013 Machete Music
17127,"April 8 , 2015",Rap & Hip-Hop,3:44,Feeling Myself [ Explicit ],Feeling Myself [ Explicit ],$ 1.29,Chip feat . Kano & Wretch 32,Cash Motto Limited
17128,"February 26 , 2002",Rap & Hip-Hop,4:16,Feels Good ( Do n't Worry Bout a Thing ) [ Main ],Feels Good ( Do n't Worry Bout A Thing ),$ 0.89,"Naughty By Nature , 3LW",( C ) 2002 The Orchard
17129,"February 26 , 2002",Rap & Hip-Hop,4:16,Feels Good ( Do n't Worry Bout a Thing ) [ Instrumental ],Feels Good ( Do n't Worry Bout A Thing ),$ 0.89,"Naughty By Nature , 3LW",( C ) 2002 The Orchard
17130,"February 26 , 2002",Rap & Hip-Hop,8:13,Feels Good ( Do n't Worry Bout a Thing ) [ Kelly G Club Mix ),Feels Good ( Do n't Worry Bout A Thing ),$ 0.89,"Naughty By Nature , 3LW",( C ) 2002 The Orchard
17131,"February 26 , 2002",Rap & Hip-Hop,8:13,Feels Good ( Do n't Worry Bout a Thing ) [ Kelly G Club Mix Instrumental ),Feels Good ( Do n't Worry Bout A Thing ),$ 0.89,"Naughty By Nature , 3LW",( C ) 2002 The Orchard
17132,"February 26 , 2002",Rap & Hip-Hop,4:20,Rah Rah,Feels Good ( Do n't Worry Bout A Thing ),$ 0.89,"Naughty By Nature , 3LW",( C ) 2002 The Orchard
17133,"August 1 , 2013","Dance & Electronic,Trip-Hop , Pop",3:49,Lovley Head,Felt Mountain,$ 1.29,Goldfrapp,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves"
17134,"August 1 , 2013","Dance & Electronic,Trip-Hop , Pop",4:05,Paper Bag,Felt Mountain,$ 1.29,Goldfrapp,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves"
17135,"August 1 , 2013","Dance & Electronic,Trip-Hop , Pop",4:36,Human,Felt Mountain,$ 1.29,Goldfrapp,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves"
17136,"August 1 , 2013","Dance & Electronic,Trip-Hop , Pop",4:29,Pilots,Felt Mountain,$ 1.29,Goldfrapp,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves"
17137,"August 1 , 2013","Dance & Electronic,Trip-Hop , Pop",4:06,Deer Stop,Felt Mountain,$ 1.29,Goldfrapp,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves"
17138,"August 1 , 2013","Dance & Electronic,Trip-Hop , Pop",4:17,Felt Mountain,Felt Mountain,$ 1.29,Goldfrapp,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves"
17139,"August 1 , 2013","Dance & Electronic,Trip-Hop , Pop",4:42,Oompa Radar,Felt Mountain,$ 1.29,Goldfrapp,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves"
17140,"August 1 , 2013","Dance & Electronic,Trip-Hop , Pop",4:18,Utopia,Felt Mountain,$ 1.29,Goldfrapp,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves"
17141,"August 1 , 2013","Dance & Electronic,Trip-Hop , Pop",5:10,Horse Tears,Felt Mountain,$ 1.29,Goldfrapp,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves"
17142,"September 25 , 2015",Rap & Hip-Hop,3:41,Trap Queen [ Clean ],Fetty Wap ( Deluxe ) [ Clean ],$ 1.29,Fetty Wap,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves"
17143,"September 25 , 2015",Rap & Hip-Hop,3:31,How We Do Things ( feat . Monty ) [ Clean ],Fetty Wap ( Deluxe ) [ Clean ],$ 1.29,Fetty Wap,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves"
17144,"September 25 , 2015",Rap & Hip-Hop,3:05,679 ( feat . Monty ) [ Clean ],Fetty Wap ( Deluxe ) [ Clean ],$ 1.29,Fetty Wap,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves"
17145,"September 25 , 2015",Rap & Hip-Hop,3:20,Jugg ( feat . Monty ) [ Clean ],Fetty Wap ( Deluxe ) [ Clean ],$ 1.29,Fetty Wap,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves"
17146,"September 25 , 2015",Rap & Hip-Hop,3:24,Trap Luv [ Clean ],Fetty Wap ( Deluxe ) [ Clean ],$ 1.29,Fetty Wap,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves"
17147,"September 25 , 2015",Rap & Hip-Hop,2:57,I Wonder [ Clean ],Fetty Wap ( Deluxe ) [ Clean ],$ 1.29,Fetty Wap,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves"
17148,"September 25 , 2015",Rap & Hip-Hop,5:12,Again [ Clean ],Fetty Wap ( Deluxe ) [ Clean ],$ 1.29,Fetty Wap,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves"
17149,"September 25 , 2015",Rap & Hip-Hop,3:32,My Way ( feat . Monty ) [ Clean ],Fetty Wap ( Deluxe ) [ Clean ],$ 1.29,Fetty Wap,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves"
17150,"September 25 , 2015",Rap & Hip-Hop,4:38,Time ( feat . Monty ) [ Clean ],Fetty Wap ( Deluxe ) [ Clean ],$ 1.29,Fetty Wap,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves"
17151,"September 25 , 2015",Rap & Hip-Hop,3:15,Boomin [ Clean ],Fetty Wap ( Deluxe ) [ Clean ],$ 1.29,Fetty Wap,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves"
17152,"September 25 , 2015",Rap & Hip-Hop,2:53,RGF Island [ Clean ],Fetty Wap ( Deluxe ) [ Clean ],$ 1.29,Fetty Wap,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves"
17153,"September 25 , 2015",Rap & Hip-Hop,3:45,D.A.M. [ Clean ],Fetty Wap ( Deluxe ) [ Clean ],$ 1.29,Fetty Wap,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves"
17154,"September 25 , 2015",Rap & Hip-Hop,5:05,No Days Off ( feat . Monty ) [ Clean ],Fetty Wap ( Deluxe ) [ Clean ],$ 1.29,Fetty Wap,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves"
