song_entry_id,rights_info,price_amount,music_title,genre_name,performer_name,release_day,album_title_name,track_time
3497,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,$ 1.29,Sweet Spot 2.0 ( feat . Jennifer Lopez ),"Hip-Hop/Rap , Music , Rap , Electronic , World , Dance",Flo Rida,22-Jun-12,Wild Ones,3:11
3498,2007 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,$ 0.99,Birthday,"Hip-Hop/Rap , Music",Flo Rida,4-Dec-07,Birthday - Single,5:04
3499,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,$ 1.29,Sweet Spot 2.0 ( feat . Jennifer Lopez ),"Hip-Hop/Rap , Music , Rap , Electronic , World , Dance",Flo Rida,22-Jun-12,Wild Ones,3:11
3500,This compilation 2015 Universal Studios and Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,Album Only,Tempest,"Soundtrack , Music",Deftones,17-Mar-15,Furious 7 ( Original Motion Picture Soundtrack ) [ Deluxe Version ],6:05
3501,2008 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,$ 1.99,Elevator ( feat . Timbaland ),"Hip-Hop/Rap , Music , Dirty South",Flo Rida,17-Mar-08,Mail On Sunday ( Deluxe Version ),3:55
3502,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,$ 1.29,"Turn Around , Pt. 2","Hip-Hop/Rap , Music , Rap , Electronic , Dirty South , Dance",Flo Rida & Pitbull,17-May-11,"Turn Around , Pt. 2 - Single",3:58
3503,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,$ 1.29,Sweet Spot 2.0 ( feat . Jennifer Lopez ),"Hip-Hop/Rap , Music , Rap , Electronic , World , Dance",Flo Rida,22-Jun-12,Wild Ones,3:11
3504,2015 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,$ 1.29,"I Do n't Like It , I Love It ( feat . Robin Thicke & Verdine White ) [ DiscoTech Remix ]","Dance , Music",Flo Rida,30-Jun-15,"I Do n't Like It , I Love It ( feat . Robin Thicke & Verdine White ) [ DiscoTech Remix ] - Single",4:26
3505,2008 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,$ 1.99,Elevator ( feat . Timbaland ),"Hip-Hop/Rap , Music , Dirty South",Flo Rida,17-Mar-08,Mail On Sunday ( Deluxe Version ),3:55
3506,2008 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,$ 1.29,Money Right ( feat . Rick Ross & Brisco ),"Hip-Hop/Rap , Music , Pop , Dirty South",Flo Rida,18-Mar-08,Mail On Sunday,3:16
3507,2015 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,$ 1.29,"I Do n't Like It , I Love It ( feat . Robin Thicke & Verdine White ) [ Kasum Remix ]","Dance , Music",Flo Rida,10-Jul-15,"I Do n't Like It , I Love It ( feat . Robin Thicke & Verdine White ) [ Kasum Remix ] - Single",3:19
3508,2008 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,$ 1.29,Money Right ( feat . Rick Ross & Brisco ),"Hip-Hop/Rap , Music , Pop , Dirty South",Flo Rida,18-Mar-08,Mail On Sunday,3:16
3509,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,$ 1.29,Good Feeling ( Seductive Remix ),"Dance,Music,Hip-Hop / Rap , Rap , Electronic",Flo Rida,15-Nov-11,Good Feeling ( Remixes ),4:45
3510,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,$ 1.29,GDFR ( feat . Sage the Gemini and Lookas ) [ K. Theory Remix ],"Hip-Hop/Rap , Music",Flo Rida,21-Jan-15,GDFR ( feat . Sage the Gemini and Lookas ) [ Remixes ] - Single,3:07
3511,2008 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,$ 1.29,Money Right ( feat . Rick Ross & Brisco ),"Hip-Hop/Rap , Music , Pop , Dirty South",Flo Rida,18-Mar-08,Mail On Sunday,3:16
3512,2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,$ 1.29,"Why You Up In Here ( feat . Ludacris , Git Fresh & Gucci Mane )","Hip-Hop/Rap , Music , Rap , Dirty South",Flo Rida,24-Nov-10,"Only One Flo , Pt. 1",3:36
3513,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,$ 1.29,Sweet Spot 2.0 ( feat . Jennifer Lopez ),"Hip-Hop/Rap , Music , Rap , Electronic , World , Dance",Flo Rida,22-Jun-12,Wild Ones,3:11
3514,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,$ 1.29,Sweet Spot 2.0 ( feat . Jennifer Lopez ),"Hip-Hop/Rap , Music , Rap , Electronic , World , Dance",Flo Rida,22-Jun-12,Wild Ones,3:11
3515,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,$ 1.29,Sweet Spot 2.0 ( feat . Jennifer Lopez ),"Hip-Hop/Rap , Music , Rap , Electronic , World , Dance",Flo Rida,22-Jun-12,Wild Ones,3:11
3516,2013 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,$ 1.29,Tell Me When You Ready ( feat . Future ),"Hip-Hop/Rap , Music , Rap",Flo Rida,14-May-13,Tell Me When You Ready ( feat . Future ) - Single,2:46
3517,2013 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,$ 1.29,Ca n't Believe It ( feat . Pitbull ) [ Radio Edit ],"Hip-Hop/Rap , Music",Flo Rida,10-Sep-13,Ca n't Believe It ( feat . Pitbull ) [ Radio Edit ] - Single,3:40
3518,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,$ 1.29,How I Feel ( Bang La Decks Radio Mix ),"Hip-Hop/Rap , Music , Rap , Electronic , Dance",Flo Rida,21-Jan-14,How I Feel ( Remixes ) - EP,5:00
3519,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,$ 1.29,How I Feel ( Bang La Decks Radio Mix ),"Hip-Hop/Rap , Music , Rap , Electronic , Dance",Flo Rida,21-Jan-14,How I Feel ( Remixes ) - EP,5:00
3520,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,$ 1.29,How I Feel ( Bang La Decks Radio Mix ),"Hip-Hop/Rap , Music , Rap , Electronic , Dance",Flo Rida,21-Jan-14,How I Feel ( Remixes ) - EP,5:00
3521,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,$ 1.29,How I Feel ( Bang La Decks Radio Mix ),"Hip-Hop/Rap , Music , Rap , Electronic , Dance",Flo Rida,21-Jan-14,How I Feel ( Remixes ) - EP,5:00
3522,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,$ 1.29,How I Feel ( Bang La Decks Radio Mix ),"Hip-Hop/Rap , Music , Rap , Electronic , Dance",Flo Rida,21-Jan-14,How I Feel ( Remixes ) - EP,5:00
3523,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,$ 1.29,How I Feel ( Bang La Decks Radio Mix ),"Hip-Hop/Rap , Music , Rap , Electronic , Dance",Flo Rida,21-Jan-14,How I Feel ( Remixes ) - EP,5:00
3524,This Compilation 2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,$ 1.29,Wave ( MOTi Remix ),"Dance , Music",Crystal Fighters,1-Apr-14,Atlantic Records Miami 2014,4:46
3525,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,$ 1.29,GDFR ( feat . Sage the Gemini and Lookas ) [ K. Theory Remix ],"Hip-Hop/Rap , Music",Flo Rida,21-Jan-15,GDFR ( feat . Sage the Gemini and Lookas ) [ Remixes ] - Single,3:07
3526,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,$ 1.29,Good Feeling ( Seductive Remix ),"Dance,Music,Hip-Hop / Rap , Rap , Electronic",Flo Rida,15-Nov-11,Good Feeling ( Remixes ),4:45
3527,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,$ 1.29,Good Feeling ( Seductive Remix ),"Dance,Music,Hip-Hop / Rap , Rap , Electronic",Flo Rida,15-Nov-11,Good Feeling ( Remixes ),4:45
3528,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,$ 1.29,Good Feeling ( Seductive Remix ),"Dance,Music,Hip-Hop / Rap , Rap , Electronic",Flo Rida,15-Nov-11,Good Feeling ( Remixes ),4:45
3529,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,$ 1.29,Good Feeling ( Seductive Remix ),"Dance,Music,Hip-Hop / Rap , Rap , Electronic",Flo Rida,15-Nov-11,Good Feeling ( Remixes ),4:45
3530,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,$ 1.29,Wild Ones ( Guy Scheiman Vocal Remix ),"Dance,Music,Hip-Hop / Rap , Rap , Electronic , World",Flo Rida,10-Feb-12,Wild Ones ( Remixes ) [ feat . Sia ],7:13
3531,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,$ 1.29,Wild Ones ( Guy Scheiman Vocal Remix ),"Dance,Music,Hip-Hop / Rap , Rap , Electronic , World",Flo Rida,10-Feb-12,Wild Ones ( Remixes ) [ feat . Sia ],7:13
3532,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,$ 1.29,Wild Ones ( Guy Scheiman Vocal Remix ),"Dance,Music,Hip-Hop / Rap , Rap , Electronic , World",Flo Rida,10-Feb-12,Wild Ones ( Remixes ) [ feat . Sia ],7:13
3533,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,$ 1.29,Wild Ones ( Guy Scheiman Vocal Remix ),"Dance,Music,Hip-Hop / Rap , Rap , Electronic , World",Flo Rida,10-Feb-12,Wild Ones ( Remixes ) [ feat . Sia ],7:13
3534,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,$ 1.29,Wild Ones ( Guy Scheiman Vocal Remix ),"Dance,Music,Hip-Hop / Rap , Rap , Electronic , World",Flo Rida,10-Feb-12,Wild Ones ( Remixes ) [ feat . Sia ],7:13
3535,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,$ 1.29,Wild Ones ( Dave Winnel 's Godspeed Mix ),"Dance,Music,Electronic,Hip-Hop / Rap , Rap , World",Flo Rida,24-Apr-12,Wild Ones ( feat . Sia ) [ Remixes ] Pt. 2 - EP,6:02
3536,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,$ 1.29,Wild Ones ( Dave Winnel 's Godspeed Mix ),"Dance,Music,Electronic,Hip-Hop / Rap , Rap , World",Flo Rida,24-Apr-12,Wild Ones ( feat . Sia ) [ Remixes ] Pt. 2 - EP,6:02
3537,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,$ 1.29,Wild Ones ( Dave Winnel 's Godspeed Mix ),"Dance,Music,Electronic,Hip-Hop / Rap , Rap , World",Flo Rida,24-Apr-12,Wild Ones ( feat . Sia ) [ Remixes ] Pt. 2 - EP,6:02
3538,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,$ 1.29,Wild Ones ( Dave Winnel 's Godspeed Mix ),"Dance,Music,Electronic,Hip-Hop / Rap , Rap , World",Flo Rida,24-Apr-12,Wild Ones ( feat . Sia ) [ Remixes ] Pt. 2 - EP,6:02
3539,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,$ 1.29,Whistle ( Digi Remix ),"Dance,Music,Electronic,Hip-Hop / Rap , Rap",Flo Rida,26-Jun-12,Whistle ( Remixes ) - Single,3:31
3540,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,$ 1.29,Whistle ( Digi Remix ),"Dance,Music,Electronic,Hip-Hop / Rap , Rap",Flo Rida,26-Jun-12,Whistle ( Remixes ) - Single,3:31
3541,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,$ 1.29,Whistle ( Digi Remix ),"Dance,Music,Electronic,Hip-Hop / Rap , Rap",Flo Rida,26-Jun-12,Whistle ( Remixes ) - Single,3:31
3542,2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,$ 1.29,Who Dat Girl ( Hardwell Instrumental ),"Dance,Music,Hip-Hop / Rap , Rap",Flo Rida,11-Jan-11,Who Dat Girl ( feat . Akon ) [ Remixes ],5:24
3543,2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,$ 1.29,Who Dat Girl ( Hardwell Instrumental ),"Dance,Music,Hip-Hop / Rap , Rap",Flo Rida,11-Jan-11,Who Dat Girl ( feat . Akon ) [ Remixes ],5:24
3544,2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,$ 1.29,Who Dat Girl ( Hardwell Instrumental ),"Dance,Music,Hip-Hop / Rap , Rap",Flo Rida,11-Jan-11,Who Dat Girl ( feat . Akon ) [ Remixes ],5:24
3545,2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,$ 1.29,Who Dat Girl ( Hardwell Instrumental ),"Dance,Music,Hip-Hop / Rap , Rap",Flo Rida,11-Jan-11,Who Dat Girl ( feat . Akon ) [ Remixes ],5:24
3546,2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,$ 1.29,Who Dat Girl ( Hardwell Instrumental ),"Dance,Music,Hip-Hop / Rap , Rap",Flo Rida,11-Jan-11,Who Dat Girl ( feat . Akon ) [ Remixes ],5:24
3547,2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,$ 1.29,Who Dat Girl ( Hardwell Instrumental ),"Dance,Music,Hip-Hop / Rap , Rap",Flo Rida,11-Jan-11,Who Dat Girl ( feat . Akon ) [ Remixes ],5:24
3548,2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,$ 1.29,Who Dat Girl ( Hardwell Instrumental ),"Dance,Music,Hip-Hop / Rap , Rap",Flo Rida,11-Jan-11,Who Dat Girl ( feat . Akon ) [ Remixes ],5:24
3549,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,$ 1.29,"Turn Around ( 5,4,3,2,1 ) [ AK Remix ]","Dance,Music,Hip-Hop / Rap , Dirty South , Rap , Electronic",Flo Rida,19-Apr-11,"Turn Around ( 5,4,3,2,1 ) [ Remixes ]",5:09
3550,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,$ 1.29,"Turn Around ( 5,4,3,2,1 ) [ AK Remix ]","Dance,Music,Hip-Hop / Rap , Dirty South , Rap , Electronic",Flo Rida,19-Apr-11,"Turn Around ( 5,4,3,2,1 ) [ Remixes ]",5:09
3551,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,$ 1.29,"Turn Around ( 5,4,3,2,1 ) [ AK Remix ]","Dance,Music,Hip-Hop / Rap , Dirty South , Rap , Electronic",Flo Rida,19-Apr-11,"Turn Around ( 5,4,3,2,1 ) [ Remixes ]",5:09
3552,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,$ 1.29,"Turn Around ( 5,4,3,2,1 ) [ AK Remix ]","Dance,Music,Hip-Hop / Rap , Dirty South , Rap , Electronic",Flo Rida,19-Apr-11,"Turn Around ( 5,4,3,2,1 ) [ Remixes ]",5:09
3553,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,$ 1.29,"Turn Around ( 5,4,3,2,1 ) [ AK Remix ]","Dance,Music,Hip-Hop / Rap , Dirty South , Rap , Electronic",Flo Rida,19-Apr-11,"Turn Around ( 5,4,3,2,1 ) [ Remixes ]",5:09
3554,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,$ 1.29,"Turn Around ( 5,4,3,2,1 ) [ AK Remix ]","Dance,Music,Hip-Hop / Rap , Dirty South , Rap , Electronic",Flo Rida,19-Apr-11,"Turn Around ( 5,4,3,2,1 ) [ Remixes ]",5:09
3555,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,$ 1.29,"Turn Around ( 5,4,3,2,1 ) [ AK Remix ]","Dance,Music,Hip-Hop / Rap , Dirty South , Rap , Electronic",Flo Rida,19-Apr-11,"Turn Around ( 5,4,3,2,1 ) [ Remixes ]",5:09
3556,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,$ 1.29,"Turn Around ( 5,4,3,2,1 ) [ AK Remix ]","Dance,Music,Hip-Hop / Rap , Dirty South , Rap , Electronic",Flo Rida,19-Apr-11,"Turn Around ( 5,4,3,2,1 ) [ Remixes ]",5:09
3557,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,$ 1.29,"Turn Around ( 5,4,3,2,1 ) [ AK Remix ]","Dance,Music,Hip-Hop / Rap , Dirty South , Rap , Electronic",Flo Rida,19-Apr-11,"Turn Around ( 5,4,3,2,1 ) [ Remixes ]",5:09
3558,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,$ 1.29,"Turn Around ( 5,4,3,2,1 ) [ AK Remix ]","Dance,Music,Hip-Hop / Rap , Dirty South , Rap , Electronic",Flo Rida,19-Apr-11,"Turn Around ( 5,4,3,2,1 ) [ Remixes ]",5:09
3559,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,$ 1.29,"Turn Around ( 5,4,3,2,1 ) [ AK Remix ]","Dance,Music,Hip-Hop / Rap , Dirty South , Rap , Electronic",Flo Rida,19-Apr-11,"Turn Around ( 5,4,3,2,1 ) [ Remixes ]",5:09
3560,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,$ 1.29,"Turn Around ( 5,4,3,2,1 ) [ AK Remix ]","Dance,Music,Hip-Hop / Rap , Dirty South , Rap , Electronic",Flo Rida,19-Apr-11,"Turn Around ( 5,4,3,2,1 ) [ Remixes ]",5:09
3561,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,$ 1.29,Good Feeling ( Seductive Remix ),"Dance,Music,Hip-Hop / Rap , Rap , Electronic",Flo Rida,15-Nov-11,Good Feeling ( Remixes ),4:45
3562,2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,$ 1.29,Hot Mess ( Nervo Remix ),"Dance , Music",Cobra Starship,9-Aug-10,"Atlantic Dance , Vol . 1 - The Radio Edits",3:57
3563,2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,$ 1.29,Club Ca n't Handle Me ( Ridney Remix ),"Dance , Music",Flo Rida,17-Aug-10,Club Ca n't Handle Me ( feat . David Guetta ) [ From `` Step Up 3D '' ] { The Remixes } - EP,6:10
3564,2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,$ 1.29,Club Ca n't Handle Me ( Ridney Remix ),"Dance , Music",Flo Rida,17-Aug-10,Club Ca n't Handle Me ( feat . David Guetta ) [ From `` Step Up 3D '' ] { The Remixes } - EP,6:10
3565,2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,$ 1.29,Club Ca n't Handle Me ( Ridney Remix ),"Dance , Music",Flo Rida,17-Aug-10,Club Ca n't Handle Me ( feat . David Guetta ) [ From `` Step Up 3D '' ] { The Remixes } - EP,6:10
3566,2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,$ 1.29,Club Ca n't Handle Me ( Ridney Remix ),"Dance , Music",Flo Rida,17-Aug-10,Club Ca n't Handle Me ( feat . David Guetta ) [ From `` Step Up 3D '' ] { The Remixes } - EP,6:10
3567,2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,$ 1.29,Club Ca n't Handle Me ( Ridney Remix ),"Dance , Music",Flo Rida,17-Aug-10,Club Ca n't Handle Me ( feat . David Guetta ) [ From `` Step Up 3D '' ] { The Remixes } - EP,6:10
3568,"2010 Universal Republic Records , a division of UMG Recordings , Inc.",$ 0.99,SMH ( Shakin My Head ) [ feat . Flo Rida ],"Hip-Hop/Rap , Music , Rap",Detail & Flo Rida,12-Oct-10,SMH ( Shakin My Head ) [ feat . Flo Rida ] - Single,3:23
3569,"2010 Universal Republic Records , a division of UMG Recordings , Inc.",$ 0.99,SMH ( Shakin ' My Head ) [ feat . Flo Rida ],"Hip-Hop/Rap , Music , Rap",Detail & Flo Rida,12-Oct-10,SMH ( Shakin ' My Head ) [ feat . Flo Rida ] - Single,3:23
3570,2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,$ 1.29,"Why You Up In Here ( feat . Ludacris , Git Fresh & Gucci Mane )","Hip-Hop/Rap , Music , Rap , Dirty South",Flo Rida,24-Nov-10,"Only One Flo , Pt. 1",3:36
3571,2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,$ 1.29,"Why You Up In Here ( feat . Ludacris , Git Fresh & Gucci Mane )","Hip-Hop/Rap , Music , Rap , Dirty South",Flo Rida,24-Nov-10,"Only One Flo , Pt. 1",3:36
3572,2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,$ 1.29,"Why You Up In Here ( feat . Ludacris , Git Fresh & Gucci Mane )","Hip-Hop/Rap , Music , Rap , Dirty South",Flo Rida,24-Nov-10,"Only One Flo , Pt. 1",3:36
3573,2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,$ 1.29,"Why You Up In Here ( feat . Ludacris , Git Fresh & Gucci Mane )","Hip-Hop/Rap , Music , Rap , Dirty South",Flo Rida,24-Nov-10,"Only One Flo , Pt. 1",3:36
3574,2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,$ 1.29,"Why You Up In Here ( feat . Ludacris , Git Fresh & Gucci Mane )","Hip-Hop/Rap , Music , Rap , Dirty South",Flo Rida,24-Nov-10,"Only One Flo , Pt. 1",3:36
3575,2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,$ 1.29,"Why You Up In Here ( feat . Ludacris , Git Fresh & Gucci Mane )","Hip-Hop/Rap , Music , Rap , Dirty South",Flo Rida,24-Nov-10,"Only One Flo , Pt. 1",3:36
3576,2009 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,$ 1.29,Sugar ( Mondotek Remix Dub ),"Hip-Hop/Rap , Music , Dirty South , Dance",Flo Rida,2-Jun-09,Sugar Remixes ( feat . Wynter ),4:42
3577,2009 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,$ 1.29,Sugar ( Mondotek Remix Dub ),"Hip-Hop/Rap , Music , Dirty South , Dance",Flo Rida,2-Jun-09,Sugar Remixes ( feat . Wynter ),4:42
3578,2009 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,$ 1.29,Sugar ( Mondotek Remix Dub ),"Hip-Hop/Rap , Music , Dirty South , Dance",Flo Rida,2-Jun-09,Sugar Remixes ( feat . Wynter ),4:42
3579,2009 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,$ 1.29,Sugar ( Mondotek Remix Dub ),"Hip-Hop/Rap , Music , Dirty South , Dance",Flo Rida,2-Jun-09,Sugar Remixes ( feat . Wynter ),4:42
3580,2009 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,$ 1.29,Sugar ( Mondotek Remix Dub ),"Hip-Hop/Rap , Music , Dirty South , Dance",Flo Rida,2-Jun-09,Sugar Remixes ( feat . Wynter ),4:42
3581,2009 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,$ 1.29,Sugar ( Mondotek Remix Dub ),"Hip-Hop/Rap , Music , Dirty South , Dance",Flo Rida,2-Jun-09,Sugar Remixes ( feat . Wynter ),4:42
3582,2009 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,$ 1.29,Jump ( Disco Fries Extended Mix ),"Dance,Music,Electronic,Hip-Hop / Rap , Dirty South",Flo Rida,1-Sep-09,Jump ( Remixes ) [ feat . Nelly Furtado ],4:34
3583,2009 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,$ 1.29,Jump ( Disco Fries Extended Mix ),"Dance,Music,Electronic,Hip-Hop / Rap , Dirty South",Flo Rida,1-Sep-09,Jump ( Remixes ) [ feat . Nelly Furtado ],4:34
3584,2009 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,$ 1.29,Jump ( Disco Fries Extended Mix ),"Dance,Music,Electronic,Hip-Hop / Rap , Dirty South",Flo Rida,1-Sep-09,Jump ( Remixes ) [ feat . Nelly Furtado ],4:34
3585,2009 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,$ 1.29,Jump ( Disco Fries Extended Mix ),"Dance,Music,Electronic,Hip-Hop / Rap , Dirty South",Flo Rida,1-Sep-09,Jump ( Remixes ) [ feat . Nelly Furtado ],4:34
3586,2009 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,$ 1.29,Jump ( Disco Fries Extended Mix ),"Dance,Music,Electronic,Hip-Hop / Rap , Dirty South",Flo Rida,1-Sep-09,Jump ( Remixes ) [ feat . Nelly Furtado ],4:34
3587,2009 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,$ 1.29,Jump ( Disco Fries Extended Mix ),"Dance,Music,Electronic,Hip-Hop / Rap , Dirty South",Flo Rida,1-Sep-09,Jump ( Remixes ) [ feat . Nelly Furtado ],4:34
3588,2009 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,$ 1.29,Jump ( Disco Fries Extended Mix ),"Dance,Music,Electronic,Hip-Hop / Rap , Dirty South",Flo Rida,1-Sep-09,Jump ( Remixes ) [ feat . Nelly Furtado ],4:34
3589,2009 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,$ 1.29,Jump ( Disco Fries Extended Mix ),"Dance,Music,Electronic,Hip-Hop / Rap , Dirty South",Flo Rida,1-Sep-09,Jump ( Remixes ) [ feat . Nelly Furtado ],4:34
3590,2009 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,$ 1.29,Jump ( Disco Fries Extended Mix ),"Dance,Music,Electronic,Hip-Hop / Rap , Dirty South",Flo Rida,1-Sep-09,Jump ( Remixes ) [ feat . Nelly Furtado ],4:34
3591,2009 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,$ 1.29,Be On You ( feat . Ne-Yo ) [ Jupiter Ace Remix ],"Dance , Music",Flo Rida,29-Sep-09,Be On You ( feat . Ne-Yo ) [ Jupiter Ace Remix ] - Single,6:18
3592,2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,$ 1.29,Fresh I Stay,"Hip-Hop/Rap , Music , Rap , Electronic , Dance , Dirty South",Flo Rida,28-Jun-10,Club Ca n't Handle Me - Single,3:05
3593,2009 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,$ 1.29,Right Round ( Mark Brown Remix Dub ),"Hip-Hop/Rap , Music , Dance , Dirty South",Flo Rida,2-Jun-09,Right Round Remixes - EP,6:51
3594,2009 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,$ 1.29,Right Round ( Mark Brown Remix Dub ),"Hip-Hop/Rap , Music , Dance , Dirty South",Flo Rida,2-Jun-09,Right Round Remixes - EP,6:51
