item_id,music_album,play_time,release_date,copyright_details,song_title,singer_name,genre_class,item_price
6130,Ultraviolence ( Deluxe ),4:31,16-Jun-14,‰ ãÑ 2014 Lana Del Rey under exclusive licence to Polydor Ltd. ( UK ) . Under exclusive licence to Interscope Records in the USA,Old Money,Lana Del Rey,"Alternative , Music , Rock , Adult Alternative",$ 1.29
6131,Ultraviolence ( Deluxe ),3:01,16-Jun-14,‰ ãÑ 2014 Lana Del Rey under exclusive licence to Polydor Ltd. ( UK ) . Under exclusive licence to Interscope Records in the USA,The Other Woman,Lana Del Rey,"Alternative , Music , Rock , Adult Alternative",$ 1.29
6132,Ultraviolence ( Deluxe ),5:14,16-Jun-14,‰ ãÑ 2014 Lana Del Rey under exclusive licence to Polydor Ltd. ( UK ) . Under exclusive licence to Interscope Records in the USA,Black Beauty,Lana Del Rey,"Alternative , Music , Rock , Adult Alternative",$ 1.29
6133,Ultraviolence ( Deluxe ),4:30,16-Jun-14,‰ ãÑ 2014 Lana Del Rey under exclusive licence to Polydor Ltd. ( UK ) . Under exclusive licence to Interscope Records in the USA,Guns and Roses,Lana Del Rey,"Alternative , Music , Rock , Adult Alternative",$ 1.29
6134,Ultraviolence ( Deluxe ),4:14,16-Jun-14,‰ ãÑ 2014 Lana Del Rey under exclusive licence to Polydor Ltd. ( UK ) . Under exclusive licence to Interscope Records in the USA,Florida Kilos,Lana Del Rey,"Alternative , Music , Rock , Adult Alternative",$ 1.29
6135,Ultraviolence ( Deluxe ),3:44,16-Jun-14,‰ ãÑ 2014 Lana Del Rey under exclusive licence to Polydor Ltd. ( UK ) . Under exclusive licence to Interscope Records in the USA,Is This Happiness,Lana Del Rey,"Alternative , Music , Rock , Adult Alternative",$ 1.29
6136,Born to Die ( Deluxe Version ),4:46,31-Jan-12,‰ ãÑ 2011 Lana Del Rey under exclusive licence to Polydor Ltd. ( UK ) . Under exclusive licence to Interscope Records in the USA,Born to Die,Lana Del Rey,"Alternative , Music , Pop , Pop/Rock , Rock , Adult Alternative",$ 1.29
6137,Born to Die ( Deluxe Version ),4:59,31-Jan-12,‰ ãÑ 2011 Lana Del Rey under exclusive licence to Polydor Ltd. ( UK ) . Under exclusive licence to Interscope Records in the USA,Off to the Races,Lana Del Rey,"Alternative , Music , Pop , Pop/Rock , Rock , Adult Alternative",$ 1.29
6138,Born to Die ( Deluxe Version ),5:01,31-Jan-12,‰ ãÑ 2011 Lana Del Rey under exclusive licence to Polydor Ltd. ( UK ) . Under exclusive licence to Interscope Records in the USA,Video Games ( Joy Orbison Remix ) [ Bonus Track ],Lana Del Rey,"Alternative , Music , Pop , Pop/Rock , Rock , Adult Alternative",$ 1.29
6139,"NOW That 's What I Call Music , Vol . 48",3:42,11-Nov-13,"‰ ãÑ 2013 UMG Recordings , Inc. and Sony Music Entertainment",Roar,Katy Perry,"Pop , Music",Album Only
6140,"NOW That 's What I Call Music , Vol . 48",4:21,11-Nov-13,"‰ ãÑ 2013 UMG Recordings , Inc. and Sony Music Entertainment",Blurred Lines ( feat . T.I. & Pharrell ),Robin Thicke,"Pop , Music",Album Only
6141,"NOW That 's What I Call Music , Vol . 48",5:53,11-Nov-13,"‰ ãÑ 2013 UMG Recordings , Inc. and Sony Music Entertainment",Take Back the Night,Justin Timberlake,"Pop , Music",Album Only
6142,"NOW That 's What I Call Music , Vol . 48",3:33,11-Nov-13,"‰ ãÑ 2013 UMG Recordings , Inc. and Sony Music Entertainment",Summertime Sadness ( Lana Del Rey vs. Cedric Gervais ) [ Cedric Gervais Remix ] [ Radio Edit ],Lana Del Rey & Cedric Gervais,"Pop , Music",Album Only
6143,"NOW That 's What I Call Music , Vol . 48",4:07,11-Nov-13,"‰ ãÑ 2013 UMG Recordings , Inc. and Sony Music Entertainment",Get Lucky ( feat . Pharrell Williams ),Daft Punk,"Pop , Music",Album Only
6144,"NOW That 's What I Call Music , Vol . 48",2:54,11-Nov-13,"‰ ãÑ 2013 UMG Recordings , Inc. and Sony Music Entertainment",Treasure,Bruno Mars,"Pop , Music",Album Only
6145,"NOW That 's What I Call Music , Vol . 48",3:47,11-Nov-13,"‰ ãÑ 2013 UMG Recordings , Inc. and Sony Music Entertainment",Love Somebody,Maroon 5,"Pop , Music",Album Only
6146,"NOW That 's What I Call Music , Vol . 48",4:04,11-Nov-13,"‰ ãÑ 2013 UMG Recordings , Inc. and Sony Music Entertainment",Wake Me Up,Avicii,"Pop , Music",Album Only
6147,"NOW That 's What I Call Music , Vol . 48",3:49,11-Nov-13,"‰ ãÑ 2013 UMG Recordings , Inc. and Sony Music Entertainment",We Ca n't Stop,Miley Cyrus,"Pop , Music",Album Only
6148,"NOW That 's What I Call Music , Vol . 48",3:28,11-Nov-13,"‰ ãÑ 2013 UMG Recordings , Inc. and Sony Music Entertainment",Slow Down,Selena Gomez,"Pop , Music",Album Only
6149,"NOW That 's What I Call Music , Vol . 48",4:03,11-Nov-13,"‰ ãÑ 2013 UMG Recordings , Inc. and Sony Music Entertainment",Everything Has Changed ( feat . Ed Sheeran ),Taylor Swift,"Pop , Music",Album Only
6150,"NOW That 's What I Call Music , Vol . 48",3:37,11-Nov-13,"‰ ãÑ 2013 UMG Recordings , Inc. and Sony Music Entertainment",Brave,Sara Bareilles,"Pop , Music",Album Only
6151,"NOW That 's What I Call Music , Vol . 48",3:34,11-Nov-13,"‰ ãÑ 2013 UMG Recordings , Inc. and Sony Music Entertainment",Still Into You,Paramore,"Pop , Music",Album Only
6152,"NOW That 's What I Call Music , Vol . 48",4:18,11-Nov-13,"‰ ãÑ 2013 UMG Recordings , Inc. and Sony Music Entertainment",Sail,AWOLNATION,"Pop , Music",Album Only
6153,"NOW That 's What I Call Music , Vol . 48",3:08,11-Nov-13,"‰ ãÑ 2013 UMG Recordings , Inc. and Sony Music Entertainment",That 's My Kind of Night,Luke Bryan,"Pop , Music",Album Only
6154,"NOW That 's What I Call Music , Vol . 48",2:42,11-Nov-13,"‰ ãÑ 2013 UMG Recordings , Inc. and Sony Music Entertainment",Harlem ( NOW What 's Next ! ),New Politics,"Pop , Music",Album Only
6155,"NOW That 's What I Call Music , Vol . 48",3:16,11-Nov-13,"‰ ãÑ 2013 UMG Recordings , Inc. and Sony Music Entertainment",I Believe ( NOW What 's Next ! ),Basic Vacation,"Pop , Music",Album Only
6156,"NOW That 's What I Call Music , Vol . 48",3:35,11-Nov-13,"‰ ãÑ 2013 UMG Recordings , Inc. and Sony Music Entertainment",Drunken Hearts ( NOW What 's Next ! ),Wallpaper .,"Pop , Music",Album Only
6157,"NOW That 's What I Call Music , Vol . 48",3:13,11-Nov-13,"‰ ãÑ 2013 UMG Recordings , Inc. and Sony Music Entertainment",On Our Way ( NOW What 's Next ! ),The Royal Concept,"Pop , Music",Album Only
6158,The Great Gatsby ( Music from Baz Luhrmann 's Film ) [ Deluxe Edition ],3:20,7-May-13,‰ ãÑ 2013 Interscope Records,100 $ Bill,JAY Z,"Soundtrack , Music , Classical , Soundtrack",Album Only
6159,The Great Gatsby ( Music from Baz Luhrmann 's Film ) [ Deluxe Edition ],3:21,7-May-13,‰ ãÑ 2013 Interscope Records,Back to Black,BeyoncÌ © & AndrÌ © 3000,"Soundtrack , Music , Classical , Soundtrack",Album Only
6160,The Great Gatsby ( Music from Baz Luhrmann 's Film ) [ Deluxe Edition ],3:56,7-May-13,‰ ãÑ 2013 Interscope Records,Young and Beautiful,Lana Del Rey,"Soundtrack , Music , Classical , Soundtrack",$ 1.29
6161,The Great Gatsby ( Music from Baz Luhrmann 's Film ) [ Deluxe Edition ],3:18,7-May-13,‰ ãÑ 2013 Interscope Records,Love Is Blindness,Jack White,"Soundtrack , Music , Classical , Soundtrack",Album Only
6162,The Great Gatsby ( Music from Baz Luhrmann 's Film ) [ Deluxe Edition ],3:08,7-May-13,‰ ãÑ 2013 Interscope Records,Crazy In Love ( Kid Koala Version ),Emeli SandÌ © & The Bryan Ferry Orchestra,"Soundtrack , Music , Classical , Soundtrack",Album Only
6163,The Great Gatsby ( Music from Baz Luhrmann 's Film ) [ Deluxe Edition ],4:39,7-May-13,‰ ãÑ 2013 Interscope Records,Bang Bang,will.i.am,"Soundtrack , Music , Classical , Soundtrack",Album Only
6164,The Great Gatsby ( Music from Baz Luhrmann 's Film ) [ Deluxe Edition ],0:09,7-May-13,‰ ãÑ 2013 Interscope Records,`` I Like Large Parties '',Elizabeth Debicki,"Soundtrack , Music , Classical , Soundtrack",Album Only
6165,The Great Gatsby ( Music from Baz Luhrmann 's Film ) [ Deluxe Edition ],4:00,7-May-13,‰ ãÑ 2013 Interscope Records,A Little Party Never Killed Nobody ( All We Got ),"Fergie , Q-Tip & GoonRock","Soundtrack , Music , Classical , Soundtrack",$ 1.29
6166,The Great Gatsby ( Music from Baz Luhrmann 's Film ) [ Deluxe Edition ],2:41,7-May-13,‰ ãÑ 2013 Interscope Records,Love Is the Drug,Bryan Ferry & The Bryan Ferry Orchestra,"Soundtrack , Music , Classical , Soundtrack",$ 1.29
6167,The Great Gatsby ( Music from Baz Luhrmann 's Film ) [ Deluxe Edition ],0:08,7-May-13,‰ ãÑ 2013 Interscope Records,`` Ca n't Repeat the Past ? '',Leonardo DiCaprio & Tobey Maguire,"Soundtrack , Music , Classical , Soundtrack",Album Only
6168,The Great Gatsby ( Music from Baz Luhrmann 's Film ) [ Deluxe Edition ],6:04,7-May-13,‰ ãÑ 2013 Interscope Records,Hearts a Mess,Gotye,"Soundtrack , Music , Classical , Soundtrack",Album Only
6169,The Great Gatsby ( Music from Baz Luhrmann 's Film ) [ Deluxe Edition ],3:50,7-May-13,‰ ãÑ 2013 Interscope Records,Where the Wind Blows,Coco O .,"Soundtrack , Music , Classical , Soundtrack",$ 1.29
6170,The Great Gatsby ( Music from Baz Luhrmann 's Film ) [ Deluxe Edition ],0:07,7-May-13,‰ ãÑ 2013 Interscope Records,Green Light,Green Light,"Soundtrack , Music , Classical , Soundtrack",Album Only
6171,The Great Gatsby ( Music from Baz Luhrmann 's Film ) [ Deluxe Edition ],4:32,7-May-13,‰ ãÑ 2013 Interscope Records,No Church In the Wild ( feat . Frank Ocean & The-Dream ),JAY Z & Kanye West,"Soundtrack , Music , Classical , Soundtrack",Album Only
6172,The Great Gatsby ( Music from Baz Luhrmann 's Film ) [ Deluxe Edition ],4:21,7-May-13,‰ ãÑ 2013 Interscope Records,Over the Love,Florence + The Machine,"Soundtrack , Music , Classical , Soundtrack",Album Only
6173,The Great Gatsby ( Music from Baz Luhrmann 's Film ) [ Deluxe Edition ],5:25,7-May-13,‰ ãÑ 2013 Interscope Records,Together,The xx,"Soundtrack , Music , Classical , Soundtrack",Album Only
6174,The Great Gatsby ( Music from Baz Luhrmann 's Film ) [ Deluxe Edition ],5:17,7-May-13,‰ ãÑ 2013 Interscope Records,Into the Past,Nero,"Soundtrack , Music , Classical , Soundtrack",Album Only
6175,The Great Gatsby ( Music from Baz Luhrmann 's Film ) [ Deluxe Edition ],3:35,7-May-13,‰ ãÑ 2013 Interscope Records,Kill and Run,Sia,"Soundtrack , Music , Classical , Soundtrack",$ 1.29
6176,The Great Gatsby ( Music from Baz Luhrmann 's Film ) [ Deluxe Edition ],2:59,7-May-13,‰ ãÑ 2013 Interscope Records,Over the Love ( Of You ),Florence + The Machine & SBTRKT,"Soundtrack , Music , Classical , Soundtrack",Album Only
6177,The Great Gatsby ( Music from Baz Luhrmann 's Film ) [ Deluxe Edition ],3:51,7-May-13,‰ ãÑ 2013 Interscope Records,Young and Beautiful ( DH Orchestral Version ),Lana Del Rey,"Soundtrack , Music , Classical , Soundtrack",$ 1.29
6178,The Great Gatsby ( Music from Baz Luhrmann 's Film ) [ Deluxe Edition ],3:52,7-May-13,‰ ãÑ 2013 Interscope Records,`` Gatsby Believed In the Green Light '',Tobey Maguire & Craig Armstrong,"Soundtrack , Music , Classical , Soundtrack",Album Only
6179,The Great Gatsby ( Music From Baz Luhrmann 's Film ),3:21,7-May-13,‰ ãÑ 2013 Interscope Records,Back To Black,BeyoncÌ © & AndrÌ © 3000,"Soundtrack , Music",Album Only
6180,The Great Gatsby ( Music From Baz Luhrmann 's Film ),2:54,7-May-13,‰ ãÑ 2013 Interscope Records,Crazy In Love,Emeli SandÌ © & The Bryan Ferry Orchestra,"Soundtrack , Music",Album Only
6181,Wildflower,3:07,11-Oct-11,"‰ ãÑ 2011 19 Recordings , Inc.",Georgia Peaches,Lauren Alaina,"Country , Music , Rock , Contemporary Country",$ 1.29
6182,Wildflower,3:01,11-Oct-11,"‰ ãÑ 2011 19 Recordings , Inc.",Growing Her Wings,Lauren Alaina,"Country , Music , Rock , Contemporary Country",$ 1.29
6183,Wildflower,3:39,11-Oct-11,"‰ ãÑ 2011 19 Recordings , Inc.",Tupelo,Lauren Alaina,"Country , Music , Rock , Contemporary Country",$ 1.29
6184,Wildflower,3:56,11-Oct-11,"‰ ãÑ 2011 19 Recordings , Inc.",The Middle,Lauren Alaina,"Country , Music , Rock , Contemporary Country",$ 1.29
6185,Wildflower,4:07,11-Oct-11,"‰ ãÑ 2011 19 Recordings , Inc.",Like My Mother Does,Lauren Alaina,"Country , Music , Rock , Contemporary Country",$ 1.29
6186,Wildflower,3:38,11-Oct-11,"‰ ãÑ 2011 19 Recordings , Inc.",She 's a Wildflower,Lauren Alaina,"Country , Music , Rock , Contemporary Country",$ 1.29
6187,Wildflower,3:18,11-Oct-11,"‰ ãÑ 2011 19 Recordings , Inc.",I 'm Not One of Them,Lauren Alaina,"Country , Music , Rock , Contemporary Country",$ 1.29
6188,Wildflower,5:10,11-Oct-11,"‰ ãÑ 2011 19 Recordings , Inc.",The Locket,Lauren Alaina,"Country , Music , Rock , Contemporary Country",$ 1.29
6189,Wildflower,3:44,11-Oct-11,"‰ ãÑ 2011 19 Recordings , Inc.",Eighteen Inches,Lauren Alaina,"Country , Music , Rock , Contemporary Country",$ 1.29
6190,Wildflower,2:42,11-Oct-11,"‰ ãÑ 2011 19 Recordings , Inc.",One of Those Boys,Lauren Alaina,"Country , Music , Rock , Contemporary Country",$ 1.29
6191,Wildflower,3:57,11-Oct-11,"‰ ãÑ 2011 19 Recordings , Inc.",Funny Thing About Love,Lauren Alaina,"Country , Music , Rock , Contemporary Country",$ 1.29
6192,Wildflower,4:14,11-Oct-11,"‰ ãÑ 2011 19 Recordings , Inc.",Dirt Road Prayer,Lauren Alaina,"Country , Music , Rock , Contemporary Country",$ 1.29
6193,The Reason Why,4:52,20-Aug-10,"‰ ãÑ 2010 Little Big Town LLC under exclusive license to Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN",The Reason Why,Little Big Town,"Country , Music , Rock , Singer/Songwriter , Contemporary Singer/Songwriter , Southern Rock , Contemporary Country , Urban Cowboy",$ 1.29
6194,The Reason Why,3:45,20-Aug-10,"‰ ãÑ 2010 Little Big Town LLC under exclusive license to Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN",Runaway Train,Little Big Town,"Country , Music , Rock , Singer/Songwriter , Contemporary Singer/Songwriter , Southern Rock , Contemporary Country , Urban Cowboy",$ 1.29
6195,The Reason Why,4:02,20-Aug-10,"‰ ãÑ 2010 Little Big Town LLC under exclusive license to Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN",Kiss Goodbye,Little Big Town,"Country , Music , Rock , Singer/Songwriter , Contemporary Singer/Songwriter , Southern Rock , Contemporary Country , Urban Cowboy",$ 1.29
6196,The Reason Why,3:48,20-Aug-10,"‰ ãÑ 2010 Little Big Town LLC under exclusive license to Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN",Shut Up Train,Little Big Town,"Country , Music , Rock , Singer/Songwriter , Contemporary Singer/Songwriter , Southern Rock , Contemporary Country , Urban Cowboy",$ 1.29
6197,The Reason Why,3:44,20-Aug-10,"‰ ãÑ 2010 Little Big Town LLC under exclusive license to Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN","Why , Oh Why",Little Big Town,"Country , Music , Rock , Singer/Songwriter , Contemporary Singer/Songwriter , Southern Rock , Contemporary Country , Urban Cowboy",$ 1.29
6198,The Reason Why,3:06,20-Aug-10,"‰ ãÑ 2010 Little Big Town LLC under exclusive license to Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN",Little White Church,Little Big Town,"Country , Music , Rock , Singer/Songwriter , Contemporary Singer/Songwriter , Southern Rock , Contemporary Country , Urban Cowboy",$ 1.29
6199,The Reason Why,3:29,20-Aug-10,"‰ ãÑ 2010 Little Big Town LLC under exclusive license to Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN",You Ca n't Have Everything,Little Big Town,"Country , Music , Rock , Singer/Songwriter , Contemporary Singer/Songwriter , Southern Rock , Contemporary Country , Urban Cowboy",$ 1.29
6200,The Reason Why,3:08,20-Aug-10,"‰ ãÑ 2010 Little Big Town LLC under exclusive license to Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN",All the Way Down,Little Big Town,"Country , Music , Rock , Singer/Songwriter , Contemporary Singer/Songwriter , Southern Rock , Contemporary Country , Urban Cowboy",$ 1.29
6201,The Reason Why,4:08,20-Aug-10,"‰ ãÑ 2010 Little Big Town LLC under exclusive license to Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN",All Over Again,Little Big Town,"Country , Music , Rock , Singer/Songwriter , Contemporary Singer/Songwriter , Southern Rock , Contemporary Country , Urban Cowboy",$ 1.29
6202,The Reason Why,4:25,20-Aug-10,"‰ ãÑ 2010 Little Big Town LLC under exclusive license to Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN",Rain On a Tin Roof,Little Big Town,"Country , Music , Rock , Singer/Songwriter , Contemporary Singer/Songwriter , Southern Rock , Contemporary Country , Urban Cowboy",$ 1.29
6203,The Reason Why,3:10,20-Aug-10,"‰ ãÑ 2010 Little Big Town LLC under exclusive license to Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN",Life Rolls On,Little Big Town,"Country , Music , Rock , Singer/Songwriter , Contemporary Singer/Songwriter , Southern Rock , Contemporary Country , Urban Cowboy",$ 1.29
6204,The Reason Why,4:19,20-Aug-10,"‰ ãÑ 2010 Little Big Town LLC under exclusive license to Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN",Lean Into It,Little Big Town,"Country , Music , Rock , Singer/Songwriter , Contemporary Singer/Songwriter , Southern Rock , Contemporary Country , Urban Cowboy",$ 1.29
6205,Tornado,2:31,7-Sep-12,"‰ ãÑ 2012 Little Big Town LLC under exclusive license to Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN",Pavement Ends,Little Big Town,"Country , Music , Contemporary Country , Honky Tonk",$ 1.29
6206,Tornado,3:32,7-Sep-12,"‰ ãÑ 2012 Little Big Town LLC under exclusive license to Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN",Pontoon,Little Big Town,"Country , Music , Contemporary Country , Honky Tonk",$ 1.29
6207,Tornado,3:15,7-Sep-12,"‰ ãÑ 2012 Little Big Town LLC under exclusive license to Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN",Sober,Little Big Town,"Country , Music , Contemporary Country , Honky Tonk",$ 1.29
6208,Tornado,3:26,7-Sep-12,"‰ ãÑ 2012 Little Big Town LLC under exclusive license to Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN",Front Porch Thing,Little Big Town,"Country , Music , Contemporary Country , Honky Tonk",$ 1.29
6209,Tornado,3:41,7-Sep-12,"‰ ãÑ 2012 Little Big Town LLC under exclusive license to Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN",Your Side of the Bed,Little Big Town,"Country , Music , Contemporary Country , Honky Tonk",$ 1.29
6210,Tornado,3:13,7-Sep-12,"‰ ãÑ 2012 Little Big Town LLC under exclusive license to Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN",Leavin ' In Your Eyes,Little Big Town,"Country , Music , Contemporary Country , Honky Tonk",$ 1.29
6211,Tornado,3:43,7-Sep-12,"‰ ãÑ 2012 Little Big Town LLC under exclusive license to Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN",Tornado,Little Big Town,"Country , Music , Contemporary Country , Honky Tonk",$ 1.29
6212,Tornado,3:12,7-Sep-12,"‰ ãÑ 2012 Little Big Town LLC under exclusive license to Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN",On Fire Tonight,Little Big Town,"Country , Music , Contemporary Country , Honky Tonk",$ 1.29
6213,Tornado,3:43,7-Sep-12,"‰ ãÑ 2012 Little Big Town LLC under exclusive license to Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN",Ca n't Go Back,Little Big Town,"Country , Music , Contemporary Country , Honky Tonk",$ 1.29
6214,Tornado,4:08,7-Sep-12,"‰ ãÑ 2012 Little Big Town LLC under exclusive license to Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN",Self Made,Little Big Town,"Country , Music , Contemporary Country , Honky Tonk",$ 1.29
6215,Tornado,3:45,7-Sep-12,"‰ ãÑ 2012 Little Big Town LLC under exclusive license to Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN",Night Owl,Little Big Town,"Country , Music , Contemporary Country , Honky Tonk",$ 1.29
6216,Love On the Inside ( Deluxe Fan Edition ),3:33,22-Jul-08,"‰ ãÑ 2008 Mercury Records , a Division of UMG Recordings , Inc.",All I Want to Do,Sugarland,"Country , Music , Rock , Contemporary Country , Southern Rock , Contemporary Bluegrass",$ 1.29
6217,Love On the Inside ( Deluxe Fan Edition ),3:01,22-Jul-08,"‰ ãÑ 2008 Mercury Records , a Division of UMG Recordings , Inc.",It Happens,Sugarland,"Country , Music , Rock , Contemporary Country , Southern Rock , Contemporary Bluegrass",$ 1.29
6218,Love On the Inside ( Deluxe Fan Edition ),3:55,22-Jul-08,"‰ ãÑ 2008 Mercury Records , a Division of UMG Recordings , Inc.",We Run,Sugarland,"Country , Music , Rock , Contemporary Country , Southern Rock , Contemporary Bluegrass",$ 1.29
6219,Love On the Inside ( Deluxe Fan Edition ),4:02,22-Jul-08,"‰ ãÑ 2008 Mercury Records , a Division of UMG Recordings , Inc.",Joey,Sugarland,"Country , Music , Rock , Contemporary Country , Southern Rock , Contemporary Bluegrass",$ 0.99
6220,Love On the Inside ( Deluxe Fan Edition ),4:29,22-Jul-08,"‰ ãÑ 2008 Mercury Records , a Division of UMG Recordings , Inc.",Love,Sugarland,"Country , Music , Rock , Contemporary Country , Southern Rock , Contemporary Bluegrass",$ 1.29
6221,Love On the Inside ( Deluxe Fan Edition ),3:17,22-Jul-08,"‰ ãÑ 2008 Mercury Records , a Division of UMG Recordings , Inc.",Genevieve,Sugarland,"Country , Music , Rock , Contemporary Country , Southern Rock , Contemporary Bluegrass",$ 0.99
6222,Love On the Inside ( Deluxe Fan Edition ),4:35,22-Jul-08,"‰ ãÑ 2008 Mercury Records , a Division of UMG Recordings , Inc.",Already Gone,Sugarland,"Country , Music , Rock , Contemporary Country , Southern Rock , Contemporary Bluegrass",$ 1.29
6223,Love On the Inside ( Deluxe Fan Edition ),4:35,22-Jul-08,"‰ ãÑ 2008 Mercury Records , a Division of UMG Recordings , Inc.",Keep You,Sugarland,"Country , Music , Rock , Contemporary Country , Southern Rock , Contemporary Bluegrass",$ 0.99
6224,Love On the Inside ( Deluxe Fan Edition ),4:02,22-Jul-08,"‰ ãÑ 2008 Mercury Records , a Division of UMG Recordings , Inc.",Take Me As I Am,Sugarland,"Country , Music , Rock , Contemporary Country , Southern Rock , Contemporary Bluegrass",$ 1.29
6225,Love On the Inside ( Deluxe Fan Edition ),5:57,22-Jul-08,"‰ ãÑ 2008 Mercury Records , a Division of UMG Recordings , Inc.",What I 'd Give,Sugarland,"Country , Music , Rock , Contemporary Country , Southern Rock , Contemporary Bluegrass",$ 1.29
6226,Love On the Inside ( Deluxe Fan Edition ),3:36,22-Jul-08,"‰ ãÑ 2008 Mercury Records , a Division of UMG Recordings , Inc.",Steve Earle,Sugarland,"Country , Music , Rock , Contemporary Country , Southern Rock , Contemporary Bluegrass",$ 0.99
6227,Love On the Inside ( Deluxe Fan Edition ),3:44,22-Jul-08,"‰ ãÑ 2008 Mercury Records , a Division of UMG Recordings , Inc.",Very Last Country Song,Sugarland,"Country , Music , Rock , Contemporary Country , Southern Rock , Contemporary Bluegrass",$ 1.29
6228,Love On the Inside ( Deluxe Fan Edition ),4:45,22-Jul-08,"‰ ãÑ 2008 Mercury Records , a Division of UMG Recordings , Inc.",Fall Into Me ( Bonus Track ),Sugarland,"Country , Music , Rock , Contemporary Country , Southern Rock , Contemporary Bluegrass",Album Only
6229,Love On the Inside ( Deluxe Fan Edition ),3:59,22-Jul-08,"‰ ãÑ 2008 Mercury Records , a Division of UMG Recordings , Inc.",Operation : Working Vacation ( Bonus Track ),Sugarland,"Country , Music , Rock , Contemporary Country , Southern Rock , Contemporary Bluegrass",Album Only
6230,Love On the Inside ( Deluxe Fan Edition ),4:11,22-Jul-08,"‰ ãÑ 2008 Mercury Records , a Division of UMG Recordings , Inc.",Wishing ( Bonus Track ),Sugarland,"Country , Music , Rock , Contemporary Country , Southern Rock , Contemporary Bluegrass",$ 1.29
6231,Love On the Inside ( Deluxe Fan Edition ),4:14,22-Jul-08,"‰ ãÑ 2008 Mercury Records , a Division of UMG Recordings , Inc.",Life In a Northern Town ( Live ) [ Bonus Track ],Little Big Town,"Country , Music , Rock , Contemporary Country , Southern Rock , Contemporary Bluegrass",$ 1.29
