digital_track_id,release_album,published_on,genre_desc,artist_name,song_duration,label_info,price_usd
4884,R.E.D. ( Deluxe Edition ),6-Nov-12,"R&B / Soul , Music",Ne-Yo,4:15,"‰ ãÑ 2012 Motown Records , a Division of UMG Recordings , Inc.",$ 1.29
4885,R.E.D. ( Deluxe Edition ),6-Nov-12,"R&B / Soul , Music",Ne-Yo,3:18,"‰ ãÑ 2012 Motown Records , a Division of UMG Recordings , Inc.",$ 1.29
4886,R.E.D. ( Deluxe Edition ),6-Nov-12,"R&B / Soul , Music",Ne-Yo,4:58,"‰ ãÑ 2012 Motown Records , a Division of UMG Recordings , Inc.",$ 1.29
4887,R.E.D. ( Deluxe Edition ),6-Nov-12,"R&B / Soul , Music",Calvin Harris,3:53,"‰ ãÑ 2012 Motown Records , a Division of UMG Recordings , Inc.",Album Only
4888,R.E.D. ( Deluxe Edition ),6-Nov-12,"R&B / Soul , Music",Ne-Yo,3:33,"‰ ãÑ 2012 Motown Records , a Division of UMG Recordings , Inc.",$ 1.29
4889,Sorry for Party Rocking ( Deluxe Version ),21-Jun-11,"Pop , Music , R&B / Soul,Electronic,Dance,Rock,Hip-Hop / Rap , Rap",LMFAO,1:53,"‰ ãÑ 2011 Foo & Blu , LLC under exclusive License to Interscope Records",$ 1.29
4890,Sorry for Party Rocking ( Deluxe Version ),21-Jun-11,"Pop , Music , R&B / Soul,Electronic,Dance,Rock,Hip-Hop / Rap , Rap",LMFAO,3:23,"‰ ãÑ 2011 Foo & Blu , LLC under exclusive License to Interscope Records",$ 1.29
4891,Sorry for Party Rocking ( Deluxe Version ),21-Jun-11,"Pop , Music , R&B / Soul,Electronic,Dance,Rock,Hip-Hop / Rap , Rap",LMFAO,4:22,"‰ ãÑ 2011 Foo & Blu , LLC under exclusive License to Interscope Records",$ 1.29
4892,Sorry for Party Rocking ( Deluxe Version ),21-Jun-11,"Pop , Music , R&B / Soul,Electronic,Dance,Rock,Hip-Hop / Rap , Rap",LMFAO,3:19,"‰ ãÑ 2011 Foo & Blu , LLC under exclusive License to Interscope Records",$ 1.29
4893,Sorry for Party Rocking ( Deluxe Version ),21-Jun-11,"Pop , Music , R&B / Soul,Electronic,Dance,Rock,Hip-Hop / Rap , Rap",LMFAO,4:24,"‰ ãÑ 2011 Foo & Blu , LLC under exclusive License to Interscope Records",$ 1.29
4894,Sorry for Party Rocking ( Deluxe Version ),21-Jun-11,"Pop , Music , R&B / Soul,Electronic,Dance,Rock,Hip-Hop / Rap , Rap",LMFAO,3:17,"‰ ãÑ 2011 Foo & Blu , LLC under exclusive License to Interscope Records",$ 1.29
4895,Sorry for Party Rocking ( Deluxe Version ),21-Jun-11,"Pop , Music , R&B / Soul,Electronic,Dance,Rock,Hip-Hop / Rap , Rap",LMFAO,3:56,"‰ ãÑ 2011 Foo & Blu , LLC under exclusive License to Interscope Records",$ 1.29
4896,Sorry for Party Rocking ( Deluxe Version ),21-Jun-11,"Pop , Music , R&B / Soul,Electronic,Dance,Rock,Hip-Hop / Rap , Rap",LMFAO,3:36,"‰ ãÑ 2011 Foo & Blu , LLC under exclusive License to Interscope Records",$ 1.29
4897,Sorry for Party Rocking ( Deluxe Version ),21-Jun-11,"Pop , Music , R&B / Soul,Electronic,Dance,Rock,Hip-Hop / Rap , Rap",LMFAO,3:46,"‰ ãÑ 2011 Foo & Blu , LLC under exclusive License to Interscope Records",$ 1.29
4898,Sorry for Party Rocking ( Deluxe Version ),21-Jun-11,"Pop , Music , R&B / Soul,Electronic,Dance,Rock,Hip-Hop / Rap , Rap",LMFAO & Calvin Harris,3:47,"‰ ãÑ 2011 Foo & Blu , LLC under exclusive License to Interscope Records",$ 1.29
4899,Sorry for Party Rocking ( Deluxe Version ),21-Jun-11,"Pop , Music , R&B / Soul,Electronic,Dance,Rock,Hip-Hop / Rap , Rap",LMFAO,5:00,"‰ ãÑ 2011 Foo & Blu , LLC under exclusive License to Interscope Records",$ 1.29
4900,Sorry for Party Rocking ( Deluxe Version ),21-Jun-11,"Pop , Music , R&B / Soul,Electronic,Dance,Rock,Hip-Hop / Rap , Rap",LMFAO,3:47,"‰ ãÑ 2011 Foo & Blu , LLC under exclusive License to Interscope Records",$ 1.29
4901,Sorry for Party Rocking ( Deluxe Version ),21-Jun-11,"Pop , Music , R&B / Soul,Electronic,Dance,Rock,Hip-Hop / Rap , Rap",LMFAO,4:13,"‰ ãÑ 2011 Foo & Blu , LLC under exclusive License to Interscope Records",$ 1.29
4902,Sorry for Party Rocking ( Deluxe Version ),21-Jun-11,"Pop , Music , R&B / Soul,Electronic,Dance,Rock,Hip-Hop / Rap , Rap",LMFAO,2:26,"‰ ãÑ 2011 Foo & Blu , LLC under exclusive License to Interscope Records",$ 1.29
4903,Sorry for Party Rocking ( Deluxe Version ),21-Jun-11,"Pop , Music , R&B / Soul,Electronic,Dance,Rock,Hip-Hop / Rap , Rap",LMFAO,6:16,"‰ ãÑ 2011 Foo & Blu , LLC under exclusive License to Interscope Records",Album Only
4904,Carnival Ride,22-Oct-07,"Country , Music , Rock , Pop , Contemporary Country",Carrie Underwood,3:19,‰ ãÑ 2007 19 Recordings Limited,$ 1.29
4905,Carnival Ride,22-Oct-07,"Country , Music , Rock , Pop , Contemporary Country",Carrie Underwood,3:33,‰ ãÑ 2007 19 Recordings Limited,$ 1.29
4906,Carnival Ride,22-Oct-07,"Country , Music , Rock , Pop , Contemporary Country",Carrie Underwood,3:46,‰ ãÑ 2007 19 Recordings Limited,$ 1.29
4907,Carnival Ride,22-Oct-07,"Country , Music , Rock , Pop , Contemporary Country",Carrie Underwood,4:47,‰ ãÑ 2007 19 Recordings Limited,$ 1.29
4908,Carnival Ride,22-Oct-07,"Country , Music , Rock , Pop , Contemporary Country",Carrie Underwood,3:03,‰ ãÑ 2007 19 Recordings Limited,$ 0.99
4909,Carnival Ride,22-Oct-07,"Country , Music , Rock , Pop , Contemporary Country",Carrie Underwood,3:38,‰ ãÑ 2007 19 Recordings Limited,$ 0.99
4910,Carnival Ride,22-Oct-07,"Country , Music , Rock , Pop , Contemporary Country",Carrie Underwood,4:21,‰ ãÑ 2007 19 Recordings Limited,$ 0.99
4911,Carnival Ride,22-Oct-07,"Country , Music , Rock , Pop , Contemporary Country",Carrie Underwood,4:02,‰ ãÑ 2007 19 Recordings Limited,$ 1.29
4912,Carnival Ride,22-Oct-07,"Country , Music , Rock , Pop , Contemporary Country",Carrie Underwood,3:21,‰ ãÑ 2007 19 Recordings Limited,$ 0.99
4913,Carnival Ride,22-Oct-07,"Country , Music , Rock , Pop , Contemporary Country",Carrie Underwood,4:19,‰ ãÑ 2007 19 Recordings Limited,$ 1.29
4914,Carnival Ride,22-Oct-07,"Country , Music , Rock , Pop , Contemporary Country",Carrie Underwood,3:34,‰ ãÑ 2007 19 Recordings Limited,$ 1.29
4915,Carnival Ride,22-Oct-07,"Country , Music , Rock , Pop , Contemporary Country",Carrie Underwood,3:57,‰ ãÑ 2007 19 Recordings Limited,$ 0.99
4916,Carnival Ride,22-Oct-07,"Country , Music , Rock , Pop , Contemporary Country",Carrie Underwood,4:42,‰ ãÑ 2007 19 Recordings Limited,$ 0.99
4917,Storyteller,,"Country , Music , Rock",Carrie Underwood,--,"‰ ãÑ 2015 19 Recordings Limited , under exclusive license to Sony Music Nashville , a division of Sony Music Entertainment",Album Only
4918,Storyteller,,"Country , Music , Rock",Carrie Underwood,--,"‰ ãÑ 2015 19 Recordings Limited , under exclusive license to Sony Music Nashville , a division of Sony Music Entertainment",Album Only
4919,Storyteller,,"Country , Music , Rock",Carrie Underwood,--,"‰ ãÑ 2015 19 Recordings Limited , under exclusive license to Sony Music Nashville , a division of Sony Music Entertainment",Album Only
4920,Storyteller,,"Country , Music , Rock",Carrie Underwood,--,"‰ ãÑ 2015 19 Recordings Limited , under exclusive license to Sony Music Nashville , a division of Sony Music Entertainment",Album Only
4921,Storyteller,,"Country , Music , Rock",Carrie Underwood,3:19,"‰ ãÑ 2015 19 Recordings Limited , under exclusive license to Sony Music Nashville , a division of Sony Music Entertainment",$ 1.29
4922,Storyteller,,"Country , Music , Rock",Carrie Underwood,--,"‰ ãÑ 2015 19 Recordings Limited , under exclusive license to Sony Music Nashville , a division of Sony Music Entertainment",Album Only
4923,Storyteller,,"Country , Music , Rock",Carrie Underwood,--,"‰ ãÑ 2015 19 Recordings Limited , under exclusive license to Sony Music Nashville , a division of Sony Music Entertainment",Album Only
4924,Storyteller,,"Country , Music , Rock",Carrie Underwood,--,"‰ ãÑ 2015 19 Recordings Limited , under exclusive license to Sony Music Nashville , a division of Sony Music Entertainment",Album Only
4925,Storyteller,,"Country , Music , Rock",Carrie Underwood,--,"‰ ãÑ 2015 19 Recordings Limited , under exclusive license to Sony Music Nashville , a division of Sony Music Entertainment",Album Only
4926,Storyteller,,"Country , Music , Rock",Carrie Underwood,--,"‰ ãÑ 2015 19 Recordings Limited , under exclusive license to Sony Music Nashville , a division of Sony Music Entertainment",Album Only
4927,Storyteller,,"Country , Music , Rock",Carrie Underwood,--,"‰ ãÑ 2015 19 Recordings Limited , under exclusive license to Sony Music Nashville , a division of Sony Music Entertainment",Album Only
4928,Storyteller,,"Country , Music , Rock",Carrie Underwood,--,"‰ ãÑ 2015 19 Recordings Limited , under exclusive license to Sony Music Nashville , a division of Sony Music Entertainment",Album Only
4929,Storyteller,,"Country , Music , Rock",Carrie Underwood,--,"‰ ãÑ 2015 19 Recordings Limited , under exclusive license to Sony Music Nashville , a division of Sony Music Entertainment",Album Only
4930,Play On,3-Nov-09,"Country , Music , Pop , Adult Contemporary , Contemporary Country , Rock",Carrie Underwood,3:55,"‰ ãÑ 2009 19 Recordings Limited , under exclusive license to Arista Nashville",$ 1.29
4931,Play On,3-Nov-09,"Country , Music , Pop , Adult Contemporary , Contemporary Country , Rock",Carrie Underwood,3:40,"‰ ãÑ 2009 19 Recordings Limited , under exclusive license to Arista Nashville",$ 1.29
4932,Play On,3-Nov-09,"Country , Music , Pop , Adult Contemporary , Contemporary Country , Rock",Carrie Underwood,4:00,"‰ ãÑ 2009 19 Recordings Limited , under exclusive license to Arista Nashville",$ 1.29
4933,Play On,3-Nov-09,"Country , Music , Pop , Adult Contemporary , Contemporary Country , Rock",Carrie Underwood,3:13,"‰ ãÑ 2009 19 Recordings Limited , under exclusive license to Arista Nashville",$ 1.29
4934,Play On,3-Nov-09,"Country , Music , Pop , Adult Contemporary , Contemporary Country , Rock",Carrie Underwood,2:58,"‰ ãÑ 2009 19 Recordings Limited , under exclusive license to Arista Nashville",$ 1.29
4935,Play On,3-Nov-09,"Country , Music , Pop , Adult Contemporary , Contemporary Country , Rock",Carrie Underwood,4:03,"‰ ãÑ 2009 19 Recordings Limited , under exclusive license to Arista Nashville",$ 1.29
4936,Play On,3-Nov-09,"Country , Music , Pop , Adult Contemporary , Contemporary Country , Rock",Carrie Underwood,2:37,"‰ ãÑ 2009 19 Recordings Limited , under exclusive license to Arista Nashville",$ 1.29
4937,Play On,3-Nov-09,"Country , Music , Pop , Adult Contemporary , Contemporary Country , Rock",Carrie Underwood,4:29,"‰ ãÑ 2009 19 Recordings Limited , under exclusive license to Arista Nashville",$ 1.29
4938,Play On,3-Nov-09,"Country , Music , Pop , Adult Contemporary , Contemporary Country , Rock",Carrie Underwood,3:52,"‰ ãÑ 2009 19 Recordings Limited , under exclusive license to Arista Nashville",$ 1.29
4939,Play On,3-Nov-09,"Country , Music , Pop , Adult Contemporary , Contemporary Country , Rock",Carrie Underwood,3:16,"‰ ãÑ 2009 19 Recordings Limited , under exclusive license to Arista Nashville",$ 1.29
4940,Play On,3-Nov-09,"Country , Music , Pop , Adult Contemporary , Contemporary Country , Rock",Carrie Underwood,4:38,"‰ ãÑ 2009 19 Recordings Limited , under exclusive license to Arista Nashville",$ 1.29
4941,Play On,3-Nov-09,"Country , Music , Pop , Adult Contemporary , Contemporary Country , Rock",Carrie Underwood,3:57,"‰ ãÑ 2009 19 Recordings Limited , under exclusive license to Arista Nashville",$ 1.29
4942,Play On,3-Nov-09,"Country , Music , Pop , Adult Contemporary , Contemporary Country , Rock",Carrie Underwood,3:39,"‰ ãÑ 2009 19 Recordings Limited , under exclusive license to Arista Nashville",$ 1.29
4943,The Sound of Music ( Music from the NBC Television Event ),3-Dec-13,"Soundtrack , Music","Audra McDonald , Jessica Molaskey , Elena Shaddow & Christiane Noll",2:56,‰ ãÑ 2013 NBCUniversal Media LLC . under exclusive license to Sony Masterworks,$ 1.29
4944,The Sound of Music ( Music from the NBC Television Event ),3-Dec-13,"Soundtrack , Music",Carrie Underwood,3:06,‰ ãÑ 2013 NBCUniversal Media LLC . under exclusive license to Sony Masterworks,$ 1.29
4945,The Sound of Music ( Music from the NBC Television Event ),3-Dec-13,"Soundtrack , Music","Audra McDonald , Jessica Molaskey , Elena Shaddow & Christiane Noll",3:15,‰ ãÑ 2013 NBCUniversal Media LLC . under exclusive license to Sony Masterworks,$ 1.29
4946,The Sound of Music ( Music from the NBC Television Event ),3-Dec-13,"Soundtrack , Music",Audra McDonald & Carrie Underwood,3:02,‰ ãÑ 2013 NBCUniversal Media LLC . under exclusive license to Sony Masterworks,$ 1.29
4947,The Sound of Music ( Music from the NBC Television Event ),3-Dec-13,"Soundtrack , Music","Carrie Underwood , Ariane Rinehart , Michael Nigro , Ella Watts-Gorman , Joe West , Grace Rundhaug , Peyton Ella & Sophia Caruso",5:01,‰ ãÑ 2013 NBCUniversal Media LLC . under exclusive license to Sony Masterworks,$ 1.29
4948,The Sound of Music ( Music from the NBC Television Event ),3-Dec-13,"Soundtrack , Music",Ariane Rinehart & Michael Campayno,5:11,‰ ãÑ 2013 NBCUniversal Media LLC . under exclusive license to Sony Masterworks,$ 1.29
4949,The Sound of Music ( Music from the NBC Television Event ),3-Dec-13,"Soundtrack , Music","Carrie Underwood , Ariane Rinehart , Michael Nigro , Ella Watts-Gorman , Joe West , Grace Rundhaug , Peyton Ella & Sophia Caruso",3:28,‰ ãÑ 2013 NBCUniversal Media LLC . under exclusive license to Sony Masterworks,$ 1.29
4950,The Sound of Music ( Music from the NBC Television Event ),3-Dec-13,"Soundtrack , Music",Laura Benanti & Christian Borle,3:06,‰ ãÑ 2013 NBCUniversal Media LLC . under exclusive license to Sony Masterworks,$ 1.29
4951,The Sound of Music ( Music from the NBC Television Event ),3-Dec-13,"Soundtrack , Music","Stephen Moyer , Ariane Rinehart , Michael Nigro , Ella Watts-Gorman , Joe West , Grace Rundhaug , Peyton Ella & Sophia Caruso",2:07,‰ ãÑ 2013 NBCUniversal Media LLC . under exclusive license to Sony Masterworks,$ 1.29
4952,The Sound of Music ( Music from the NBC Television Event ),3-Dec-13,"Soundtrack , Music",David Chase,1:29,‰ ãÑ 2013 NBCUniversal Media LLC . under exclusive license to Sony Masterworks,$ 1.29
4953,The Sound of Music ( Music from the NBC Television Event ),3-Dec-13,"Soundtrack , Music",David Chase,2:00,‰ ãÑ 2013 NBCUniversal Media LLC . under exclusive license to Sony Masterworks,$ 1.29
4954,The Sound of Music ( Music from the NBC Television Event ),3-Dec-13,"Soundtrack , Music","Ariane Rinehart , Michael Nigro , Ella Watts-Gorman , Joe West , Grace Rundhaug , Peyton Ella & Sophia Caruso",2:54,‰ ãÑ 2013 NBCUniversal Media LLC . under exclusive license to Sony Masterworks,$ 1.29
4955,The Sound of Music ( Music from the NBC Television Event ),3-Dec-13,"Soundtrack , Music",Audra McDonald,2:46,‰ ãÑ 2013 NBCUniversal Media LLC . under exclusive license to Sony Masterworks,$ 1.29
4956,The Sound of Music ( Music from the NBC Television Event ),3-Dec-13,"Soundtrack , Music","Christian Borle , Laura Benanti & Stephen Moyer",3:08,‰ ãÑ 2013 NBCUniversal Media LLC . under exclusive license to Sony Masterworks,$ 1.29
4957,The Sound of Music ( Music from the NBC Television Event ),3-Dec-13,"Soundtrack , Music",Carrie Underwood & Stephen Moyer,2:54,‰ ãÑ 2013 NBCUniversal Media LLC . under exclusive license to Sony Masterworks,$ 1.29
4958,The Sound of Music ( Music from the NBC Television Event ),3-Dec-13,"Soundtrack , Music","Audra McDonald , Jessica Molaskey , Elena Shaddow & Christiane Noll",2:48,‰ ãÑ 2013 NBCUniversal Media LLC . under exclusive license to Sony Masterworks,$ 1.29
4959,The Sound of Music ( Music from the NBC Television Event ),3-Dec-13,"Soundtrack , Music",Carrie Underwood & Ariane Rinehart,2:12,‰ ãÑ 2013 NBCUniversal Media LLC . under exclusive license to Sony Masterworks,$ 1.29
4960,The Sound of Music ( Music from the NBC Television Event ),3-Dec-13,"Soundtrack , Music","Carrie Underwood , Stephen Moyer , Ariane Rinehart , Michael Nigro , Ella Watts-Gorman , Joe West , Grace Rundhaug , Peyton Ella & Sophia Caruso",1:18,‰ ãÑ 2013 NBCUniversal Media LLC . under exclusive license to Sony Masterworks,$ 1.29
4961,The Sound of Music ( Music from the NBC Television Event ),3-Dec-13,"Soundtrack , Music","Stephen Moyer , Carrie Underwood , Ariane Rinehart , Michael Nigro , Ella Watts-Gorman , Joe West , Grace Rundhaug , Peyton Ella & Sophia Caruso",2:09,‰ ãÑ 2013 NBCUniversal Media LLC . under exclusive license to Sony Masterworks,$ 1.29
4962,The Sound of Music ( Music from the NBC Television Event ),3-Dec-13,"Soundtrack , Music","Carrie Underwood , Stephen Moyer , Ariane Rinehart , Michael Nigro , Ella Watts-Gorman , Joe West , Grace Rundhaug , Peyton Ella & Sophia Caruso",1:59,‰ ãÑ 2013 NBCUniversal Media LLC . under exclusive license to Sony Masterworks,$ 1.29
4963,The Sound of Music ( Music from the NBC Television Event ),3-Dec-13,"Soundtrack , Music","Audra McDonald , Jessica Molaskey , Elena Shaddow & Christiane Noll",1:37,‰ ãÑ 2013 NBCUniversal Media LLC . under exclusive license to Sony Masterworks,$ 1.29
4964,The Sound of Music ( Music from the NBC Television Event ),3-Dec-13,"Soundtrack , Music",David Chase,2:55,‰ ãÑ 2013 NBCUniversal Media LLC . under exclusive license to Sony Masterworks,$ 1.29
4965,"Beyond The Hits , Vol . 1",20-Dec-11,"Country , Music",Alan Jackson,4:57,‰ ãÑ 2011 TriPower,Album Only
4966,"Beyond The Hits , Vol . 1",20-Dec-11,"Country , Music",Martina McBride,3:01,‰ ãÑ 2011 TriPower,Album Only
4967,"Beyond The Hits , Vol . 1",20-Dec-11,"Country , Music",Luke Bryan,4:36,‰ ãÑ 2011 TriPower,Album Only
4968,"Beyond The Hits , Vol . 1",20-Dec-11,"Country , Music",Tim McGraw,3:08,‰ ãÑ 2011 TriPower,Album Only
4969,"Beyond The Hits , Vol . 1",20-Dec-11,"Country , Music",Brad Paisley,3:10,‰ ãÑ 2011 TriPower,Album Only
4970,"Beyond The Hits , Vol . 1",20-Dec-11,"Country , Music",Jason Aldean,3:25,‰ ãÑ 2011 TriPower,Album Only
4971,"Beyond The Hits , Vol . 1",20-Dec-11,"Country , Music",Sara Evans,5:11,‰ ãÑ 2011 TriPower,Album Only
4972,"Beyond The Hits , Vol . 1",20-Dec-11,"Country , Music",Trace Adkins,4:10,‰ ãÑ 2011 TriPower,Album Only
4973,"Beyond The Hits , Vol . 1",20-Dec-11,"Country , Music",Miranda Lambert,2:42,‰ ãÑ 2011 TriPower,Album Only
4974,"Beyond The Hits , Vol . 1",20-Dec-11,"Country , Music",Lady Antebellum,3:06,‰ ãÑ 2011 TriPower,Album Only
4975,"Beyond The Hits , Vol . 1",20-Dec-11,"Country , Music",Darius Rucker,3:26,‰ ãÑ 2011 TriPower,Album Only
4976,"Beyond The Hits , Vol . 1",20-Dec-11,"Country , Music",Kenny Chesney,4:11,‰ ãÑ 2011 TriPower,Album Only
4977,"Beyond The Hits , Vol . 1",20-Dec-11,"Country , Music",Keith Urban,5:29,‰ ãÑ 2011 TriPower,Album Only
4978,"Beyond The Hits , Vol . 1",20-Dec-11,"Country , Music",Josh Turner,3:39,‰ ãÑ 2011 TriPower,Album Only
4979,"Beyond The Hits , Vol . 1",20-Dec-11,"Country , Music",Rascal Flatts,3:51,‰ ãÑ 2011 TriPower,Album Only
4980,"Beyond The Hits , Vol . 1",20-Dec-11,"Country , Music",Toby Keith,4:21,‰ ãÑ 2011 TriPower,Album Only
4981,"Beyond The Hits , Vol . 1",20-Dec-11,"Country , Music",Sugarland,4:18,‰ ãÑ 2011 TriPower,Album Only
4982,"Beyond The Hits , Vol . 1",20-Dec-11,"Country , Music",Billy Currington,4:07,‰ ãÑ 2011 TriPower,Album Only
4983,"Beyond The Hits , Vol . 1",20-Dec-11,"Country , Music",LeAnn Rimes,3:55,‰ ãÑ 2011 TriPower,Album Only
4984,Here With Me,16-Jun-09,"Country , Music , Rock , Adult Alternative",Holly Williams,3:57,"‰ ãÑ 2009 Mercury Records , a Division of UMG Recordings , Inc.",$ 0.99
4985,Here With Me,16-Jun-09,"Country , Music , Rock , Adult Alternative",Holly Williams,2:52,"‰ ãÑ 2009 Mercury Records , a Division of UMG Recordings , Inc.",$ 0.99
4986,Here With Me,16-Jun-09,"Country , Music , Rock , Adult Alternative",Holly Williams & Chris Janson,2:46,"‰ ãÑ 2009 Mercury Records , a Division of UMG Recordings , Inc.",$ 0.99
4987,Here With Me,16-Jun-09,"Country , Music , Rock , Adult Alternative",Holly Williams,3:33,"‰ ãÑ 2009 Mercury Records , a Division of UMG Recordings , Inc.",$ 0.99
4988,Here With Me,16-Jun-09,"Country , Music , Rock , Adult Alternative",Holly Williams,3:32,"‰ ãÑ 2009 Mercury Records , a Division of UMG Recordings , Inc.",$ 0.99
4989,Here With Me,16-Jun-09,"Country , Music , Rock , Adult Alternative",Holly Williams,2:51,"‰ ãÑ 2009 Mercury Records , a Division of UMG Recordings , Inc.",$ 0.99
4990,Here With Me,16-Jun-09,"Country , Music , Rock , Adult Alternative",Holly Williams,4:26,"‰ ãÑ 2009 Mercury Records , a Division of UMG Recordings , Inc.",$ 0.99
4991,Here With Me,16-Jun-09,"Country , Music , Rock , Adult Alternative",Holly Williams & Chris Janson,2:50,"‰ ãÑ 2009 Mercury Records , a Division of UMG Recordings , Inc.",$ 0.99
4992,Here With Me,16-Jun-09,"Country , Music , Rock , Adult Alternative",Holly Williams,3:38,"‰ ãÑ 2009 Mercury Records , a Division of UMG Recordings , Inc.",$ 0.99
4993,Here With Me,16-Jun-09,"Country , Music , Rock , Adult Alternative",Holly Williams,3:25,"‰ ãÑ 2009 Mercury Records , a Division of UMG Recordings , Inc.",$ 0.99
4994,Here With Me,16-Jun-09,"Country , Music , Rock , Adult Alternative",Holly Williams,2:35,"‰ ãÑ 2009 Mercury Records , a Division of UMG Recordings , Inc.",$ 0.99
4995,A.M.,16-Sep-13,"Country , Music , Urban Cowboy , Contemporary Country",Chris Young,3:09,‰ ãÑ 2013 Sony Music Entertainment,$ 1.29
4996,A.M.,16-Sep-13,"Country , Music , Urban Cowboy , Contemporary Country",Chris Young,3:18,‰ ãÑ 2013 Sony Music Entertainment,$ 1.29
4997,A.M.,16-Sep-13,"Country , Music , Urban Cowboy , Contemporary Country",Chris Young,3:39,‰ ãÑ 2013 Sony Music Entertainment,$ 1.29
4998,A.M.,16-Sep-13,"Country , Music , Urban Cowboy , Contemporary Country",Chris Young,3:46,‰ ãÑ 2013 Sony Music Entertainment,$ 1.29
4999,A.M.,16-Sep-13,"Country , Music , Urban Cowboy , Contemporary Country",Chris Young,2:55,‰ ãÑ 2013 Sony Music Entertainment,$ 1.29
5000,A.M.,16-Sep-13,"Country , Music , Urban Cowboy , Contemporary Country",Chris Young,3:01,‰ ãÑ 2013 Sony Music Entertainment,$ 1.29
5001,A.M.,16-Sep-13,"Country , Music , Urban Cowboy , Contemporary Country",Chris Young,3:13,‰ ãÑ 2013 Sony Music Entertainment,$ 1.29
5002,A.M.,16-Sep-13,"Country , Music , Urban Cowboy , Contemporary Country",Chris Young,3:28,‰ ãÑ 2013 Sony Music Entertainment,$ 1.29
5003,A.M.,16-Sep-13,"Country , Music , Urban Cowboy , Contemporary Country",Chris Young,2:52,‰ ãÑ 2013 Sony Music Entertainment,$ 1.29
5004,A.M.,16-Sep-13,"Country , Music , Urban Cowboy , Contemporary Country",Chris Young,3:31,‰ ãÑ 2013 Sony Music Entertainment,$ 1.29
5005,A.M.,16-Sep-13,"Country , Music , Urban Cowboy , Contemporary Country",Chris Young,4:09,‰ ãÑ 2013 Sony Music Entertainment,$ 1.29
5006,Loyalty to Loyalty,23-Sep-08,"Alternative , Music , Indie Rock",Cold War Kids,3:45,"‰ ãÑ 2012 Downtown Music , LLC .",$ 0.99
5007,Loyalty to Loyalty,23-Sep-08,"Alternative , Music , Indie Rock",Cold War Kids,3:36,"‰ ãÑ 2012 Downtown Music , LLC .",$ 0.99
5008,Loyalty to Loyalty,23-Sep-08,"Alternative , Music , Indie Rock",Cold War Kids,3:38,"‰ ãÑ 2012 Downtown Music , LLC .",$ 0.99
5009,Loyalty to Loyalty,23-Sep-08,"Alternative , Music , Indie Rock",Cold War Kids,2:22,"‰ ãÑ 2012 Downtown Music , LLC .",$ 0.99
5010,Loyalty to Loyalty,23-Sep-08,"Alternative , Music , Indie Rock",Cold War Kids,3:21,"‰ ãÑ 2012 Downtown Music , LLC .",$ 0.99
5011,Loyalty to Loyalty,23-Sep-08,"Alternative , Music , Indie Rock",Cold War Kids,3:12,"‰ ãÑ 2012 Downtown Music , LLC .",$ 0.99
5012,Loyalty to Loyalty,23-Sep-08,"Alternative , Music , Indie Rock",Cold War Kids,3:46,"‰ ãÑ 2012 Downtown Music , LLC .",$ 0.99
5013,Loyalty to Loyalty,23-Sep-08,"Alternative , Music , Indie Rock",Cold War Kids,2:58,"‰ ãÑ 2012 Downtown Music , LLC .",$ 0.99
5014,Loyalty to Loyalty,23-Sep-08,"Alternative , Music , Indie Rock",Cold War Kids,4:08,"‰ ãÑ 2012 Downtown Music , LLC .",$ 0.99
5015,Loyalty to Loyalty,23-Sep-08,"Alternative , Music , Indie Rock",Cold War Kids,4:16,"‰ ãÑ 2012 Downtown Music , LLC .",$ 0.99
5016,Loyalty to Loyalty,23-Sep-08,"Alternative , Music , Indie Rock",Cold War Kids,4:36,"‰ ãÑ 2012 Downtown Music , LLC .",$ 0.99
5017,Loyalty to Loyalty,23-Sep-08,"Alternative , Music , Indie Rock",Cold War Kids,3:02,"‰ ãÑ 2012 Downtown Music , LLC .",$ 0.99
5018,Loyalty to Loyalty,23-Sep-08,"Alternative , Music , Indie Rock",Cold War Kids,4:01,"‰ ãÑ 2012 Downtown Music , LLC .",$ 0.99
5019,Hold My Home ( Deluxe Edition ),11-Sep-15,"Alternative , Music , Indie Rock , Rock",Cold War Kids,3:08,‰ ãÑ 2014 Downtown Records,$ 1.29
5020,Hold My Home ( Deluxe Edition ),11-Sep-15,"Alternative , Music , Indie Rock , Rock",Cold War Kids,3:20,‰ ãÑ 2014 Downtown Records,$ 1.29
5021,Hold My Home ( Deluxe Edition ),11-Sep-15,"Alternative , Music , Indie Rock , Rock",Cold War Kids,3:28,‰ ãÑ 2014 Downtown Records,$ 1.29
5022,Hold My Home ( Deluxe Edition ),11-Sep-15,"Alternative , Music , Indie Rock , Rock",Cold War Kids,4:10,‰ ãÑ 2014 Downtown Records,$ 1.29
5023,Hold My Home ( Deluxe Edition ),11-Sep-15,"Alternative , Music , Indie Rock , Rock",Cold War Kids,3:10,‰ ãÑ 2014 Downtown Records,$ 1.29
5024,Hold My Home ( Deluxe Edition ),11-Sep-15,"Alternative , Music , Indie Rock , Rock",Cold War Kids,3:51,‰ ãÑ 2014 Downtown Records,$ 1.29
5025,Hold My Home ( Deluxe Edition ),11-Sep-15,"Alternative , Music , Indie Rock , Rock",Cold War Kids,2:54,‰ ãÑ 2014 Downtown Records,$ 1.29
