song_id,paid_amount,copyright_text,publication_date,album,creator,genre_class,song_duration,song_label
4910,$ 0.99,‰ ãÑ 2007 19 Recordings Limited,22-Oct-07,Carnival Ride,Carrie Underwood,"Country , Music , Rock , Pop , Contemporary Country",4:21,I Know You Wo n't
4911,$ 1.29,‰ ãÑ 2007 19 Recordings Limited,22-Oct-07,Carnival Ride,Carrie Underwood,"Country , Music , Rock , Pop , Contemporary Country",4:02,Last Name
4912,$ 0.99,‰ ãÑ 2007 19 Recordings Limited,22-Oct-07,Carnival Ride,Carrie Underwood,"Country , Music , Rock , Pop , Contemporary Country",3:21,You Wo n't Find This
4913,$ 1.29,‰ ãÑ 2007 19 Recordings Limited,22-Oct-07,Carnival Ride,Carrie Underwood,"Country , Music , Rock , Pop , Contemporary Country",4:19,I Told You So
4914,$ 1.29,‰ ãÑ 2007 19 Recordings Limited,22-Oct-07,Carnival Ride,Carrie Underwood,"Country , Music , Rock , Pop , Contemporary Country",3:34,The More Boys I Meet
4915,$ 0.99,‰ ãÑ 2007 19 Recordings Limited,22-Oct-07,Carnival Ride,Carrie Underwood,"Country , Music , Rock , Pop , Contemporary Country",3:57,Twisted
4916,$ 0.99,‰ ãÑ 2007 19 Recordings Limited,22-Oct-07,Carnival Ride,Carrie Underwood,"Country , Music , Rock , Pop , Contemporary Country",4:42,Wheel of the World
4917,Album Only,"‰ ãÑ 2015 19 Recordings Limited , under exclusive license to Sony Music Nashville , a division of Sony Music Entertainment",,Storyteller,Carrie Underwood,"Country , Music , Rock",--,Renegade Runaway
4918,Album Only,"‰ ãÑ 2015 19 Recordings Limited , under exclusive license to Sony Music Nashville , a division of Sony Music Entertainment",,Storyteller,Carrie Underwood,"Country , Music , Rock",--,Dirty Laundry
4919,Album Only,"‰ ãÑ 2015 19 Recordings Limited , under exclusive license to Sony Music Nashville , a division of Sony Music Entertainment",,Storyteller,Carrie Underwood,"Country , Music , Rock",--,Church Bells
4920,Album Only,"‰ ãÑ 2015 19 Recordings Limited , under exclusive license to Sony Music Nashville , a division of Sony Music Entertainment",,Storyteller,Carrie Underwood,"Country , Music , Rock",--,Heartbeat
4921,$ 1.29,"‰ ãÑ 2015 19 Recordings Limited , under exclusive license to Sony Music Nashville , a division of Sony Music Entertainment",,Storyteller,Carrie Underwood,"Country , Music , Rock",3:19,Smoke Break
4922,Album Only,"‰ ãÑ 2015 19 Recordings Limited , under exclusive license to Sony Music Nashville , a division of Sony Music Entertainment",,Storyteller,Carrie Underwood,"Country , Music , Rock",--,Choctaw County Affair
4923,Album Only,"‰ ãÑ 2015 19 Recordings Limited , under exclusive license to Sony Music Nashville , a division of Sony Music Entertainment",,Storyteller,Carrie Underwood,"Country , Music , Rock",--,Like I 'll Never Love You Again
4924,Album Only,"‰ ãÑ 2015 19 Recordings Limited , under exclusive license to Sony Music Nashville , a division of Sony Music Entertainment",,Storyteller,Carrie Underwood,"Country , Music , Rock",--,Chaser
4925,Album Only,"‰ ãÑ 2015 19 Recordings Limited , under exclusive license to Sony Music Nashville , a division of Sony Music Entertainment",,Storyteller,Carrie Underwood,"Country , Music , Rock",--,Relapse
4926,Album Only,"‰ ãÑ 2015 19 Recordings Limited , under exclusive license to Sony Music Nashville , a division of Sony Music Entertainment",,Storyteller,Carrie Underwood,"Country , Music , Rock",--,Clock Do n't Stop
4927,Album Only,"‰ ãÑ 2015 19 Recordings Limited , under exclusive license to Sony Music Nashville , a division of Sony Music Entertainment",,Storyteller,Carrie Underwood,"Country , Music , Rock",--,The Girl You Think I Am
4928,Album Only,"‰ ãÑ 2015 19 Recordings Limited , under exclusive license to Sony Music Nashville , a division of Sony Music Entertainment",,Storyteller,Carrie Underwood,"Country , Music , Rock",--,Mexico
4929,Album Only,"‰ ãÑ 2015 19 Recordings Limited , under exclusive license to Sony Music Nashville , a division of Sony Music Entertainment",,Storyteller,Carrie Underwood,"Country , Music , Rock",--,What I Never Knew I Always Wanted
4930,$ 1.29,"‰ ãÑ 2009 19 Recordings Limited , under exclusive license to Arista Nashville",3-Nov-09,Play On,Carrie Underwood,"Country , Music , Pop , Adult Contemporary , Contemporary Country , Rock",3:55,Cowboy Casanova
4931,$ 1.29,"‰ ãÑ 2009 19 Recordings Limited , under exclusive license to Arista Nashville",3-Nov-09,Play On,Carrie Underwood,"Country , Music , Pop , Adult Contemporary , Contemporary Country , Rock",3:40,Quitter
4932,$ 1.29,"‰ ãÑ 2009 19 Recordings Limited , under exclusive license to Arista Nashville",3-Nov-09,Play On,Carrie Underwood,"Country , Music , Pop , Adult Contemporary , Contemporary Country , Rock",4:00,Mama 's Song
4933,$ 1.29,"‰ ãÑ 2009 19 Recordings Limited , under exclusive license to Arista Nashville",3-Nov-09,Play On,Carrie Underwood,"Country , Music , Pop , Adult Contemporary , Contemporary Country , Rock",3:13,Change
4934,$ 1.29,"‰ ãÑ 2009 19 Recordings Limited , under exclusive license to Arista Nashville",3-Nov-09,Play On,Carrie Underwood,"Country , Music , Pop , Adult Contemporary , Contemporary Country , Rock",2:58,Undo It
4935,$ 1.29,"‰ ãÑ 2009 19 Recordings Limited , under exclusive license to Arista Nashville",3-Nov-09,Play On,Carrie Underwood,"Country , Music , Pop , Adult Contemporary , Contemporary Country , Rock",4:03,Someday When I Stop Loving You
4936,$ 1.29,"‰ ãÑ 2009 19 Recordings Limited , under exclusive license to Arista Nashville",3-Nov-09,Play On,Carrie Underwood,"Country , Music , Pop , Adult Contemporary , Contemporary Country , Rock",2:37,Songs Like This
4937,$ 1.29,"‰ ãÑ 2009 19 Recordings Limited , under exclusive license to Arista Nashville",3-Nov-09,Play On,Carrie Underwood,"Country , Music , Pop , Adult Contemporary , Contemporary Country , Rock",4:29,Temporary Home
4938,$ 1.29,"‰ ãÑ 2009 19 Recordings Limited , under exclusive license to Arista Nashville",3-Nov-09,Play On,Carrie Underwood,"Country , Music , Pop , Adult Contemporary , Contemporary Country , Rock",3:52,This Time
4939,$ 1.29,"‰ ãÑ 2009 19 Recordings Limited , under exclusive license to Arista Nashville",3-Nov-09,Play On,Carrie Underwood,"Country , Music , Pop , Adult Contemporary , Contemporary Country , Rock",3:16,Look At Me
4940,$ 1.29,"‰ ãÑ 2009 19 Recordings Limited , under exclusive license to Arista Nashville",3-Nov-09,Play On,Carrie Underwood,"Country , Music , Pop , Adult Contemporary , Contemporary Country , Rock",4:38,Unapologize
4941,$ 1.29,"‰ ãÑ 2009 19 Recordings Limited , under exclusive license to Arista Nashville",3-Nov-09,Play On,Carrie Underwood,"Country , Music , Pop , Adult Contemporary , Contemporary Country , Rock",3:57,What Can I Say ( feat . Sons of Sylvia )
4942,$ 1.29,"‰ ãÑ 2009 19 Recordings Limited , under exclusive license to Arista Nashville",3-Nov-09,Play On,Carrie Underwood,"Country , Music , Pop , Adult Contemporary , Contemporary Country , Rock",3:39,Play On
4943,$ 1.29,‰ ãÑ 2013 NBCUniversal Media LLC . under exclusive license to Sony Masterworks,3-Dec-13,The Sound of Music ( Music from the NBC Television Event ),"Audra McDonald , Jessica Molaskey , Elena Shaddow & Christiane Noll","Soundtrack , Music",2:56,Preludium
4944,$ 1.29,‰ ãÑ 2013 NBCUniversal Media LLC . under exclusive license to Sony Masterworks,3-Dec-13,The Sound of Music ( Music from the NBC Television Event ),Carrie Underwood,"Soundtrack , Music",3:06,The Sound of Music
4945,$ 1.29,‰ ãÑ 2013 NBCUniversal Media LLC . under exclusive license to Sony Masterworks,3-Dec-13,The Sound of Music ( Music from the NBC Television Event ),"Audra McDonald , Jessica Molaskey , Elena Shaddow & Christiane Noll","Soundtrack , Music",3:15,Maria
4946,$ 1.29,‰ ãÑ 2013 NBCUniversal Media LLC . under exclusive license to Sony Masterworks,3-Dec-13,The Sound of Music ( Music from the NBC Television Event ),Audra McDonald & Carrie Underwood,"Soundtrack , Music",3:02,My Favorite Things
4947,$ 1.29,‰ ãÑ 2013 NBCUniversal Media LLC . under exclusive license to Sony Masterworks,3-Dec-13,The Sound of Music ( Music from the NBC Television Event ),"Carrie Underwood , Ariane Rinehart , Michael Nigro , Ella Watts-Gorman , Joe West , Grace Rundhaug , Peyton Ella & Sophia Caruso","Soundtrack , Music",5:01,Do-Re-Mi
4948,$ 1.29,‰ ãÑ 2013 NBCUniversal Media LLC . under exclusive license to Sony Masterworks,3-Dec-13,The Sound of Music ( Music from the NBC Television Event ),Ariane Rinehart & Michael Campayno,"Soundtrack , Music",5:11,Sixteen Going On Seventeen
4949,$ 1.29,‰ ãÑ 2013 NBCUniversal Media LLC . under exclusive license to Sony Masterworks,3-Dec-13,The Sound of Music ( Music from the NBC Television Event ),"Carrie Underwood , Ariane Rinehart , Michael Nigro , Ella Watts-Gorman , Joe West , Grace Rundhaug , Peyton Ella & Sophia Caruso","Soundtrack , Music",3:28,The Lonely Goatherd
4950,$ 1.29,‰ ãÑ 2013 NBCUniversal Media LLC . under exclusive license to Sony Masterworks,3-Dec-13,The Sound of Music ( Music from the NBC Television Event ),Laura Benanti & Christian Borle,"Soundtrack , Music",3:06,How Can Love Survive ?
4951,$ 1.29,‰ ãÑ 2013 NBCUniversal Media LLC . under exclusive license to Sony Masterworks,3-Dec-13,The Sound of Music ( Music from the NBC Television Event ),"Stephen Moyer , Ariane Rinehart , Michael Nigro , Ella Watts-Gorman , Joe West , Grace Rundhaug , Peyton Ella & Sophia Caruso","Soundtrack , Music",2:07,Reprise : The Sound of Music
4952,$ 1.29,‰ ãÑ 2013 NBCUniversal Media LLC . under exclusive license to Sony Masterworks,3-Dec-13,The Sound of Music ( Music from the NBC Television Event ),David Chase,"Soundtrack , Music",1:29,The Grand Waltz
4953,$ 1.29,‰ ãÑ 2013 NBCUniversal Media LLC . under exclusive license to Sony Masterworks,3-Dec-13,The Sound of Music ( Music from the NBC Television Event ),David Chase,"Soundtrack , Music",2:00,LÌ_ndler
4954,$ 1.29,‰ ãÑ 2013 NBCUniversal Media LLC . under exclusive license to Sony Masterworks,3-Dec-13,The Sound of Music ( Music from the NBC Television Event ),"Ariane Rinehart , Michael Nigro , Ella Watts-Gorman , Joe West , Grace Rundhaug , Peyton Ella & Sophia Caruso","Soundtrack , Music",2:54,"So Long , Farewell"
4955,$ 1.29,‰ ãÑ 2013 NBCUniversal Media LLC . under exclusive license to Sony Masterworks,3-Dec-13,The Sound of Music ( Music from the NBC Television Event ),Audra McDonald,"Soundtrack , Music",2:46,Climb Ev'ry Mountain
4956,$ 1.29,‰ ãÑ 2013 NBCUniversal Media LLC . under exclusive license to Sony Masterworks,3-Dec-13,The Sound of Music ( Music from the NBC Television Event ),"Christian Borle , Laura Benanti & Stephen Moyer","Soundtrack , Music",3:08,No Way To Stop It
4957,$ 1.29,‰ ãÑ 2013 NBCUniversal Media LLC . under exclusive license to Sony Masterworks,3-Dec-13,The Sound of Music ( Music from the NBC Television Event ),Carrie Underwood & Stephen Moyer,"Soundtrack , Music",2:54,Something Good
4958,$ 1.29,‰ ãÑ 2013 NBCUniversal Media LLC . under exclusive license to Sony Masterworks,3-Dec-13,The Sound of Music ( Music from the NBC Television Event ),"Audra McDonald , Jessica Molaskey , Elena Shaddow & Christiane Noll","Soundtrack , Music",2:48,Processional & Maria ( The Wedding )
4959,$ 1.29,‰ ãÑ 2013 NBCUniversal Media LLC . under exclusive license to Sony Masterworks,3-Dec-13,The Sound of Music ( Music from the NBC Television Event ),Carrie Underwood & Ariane Rinehart,"Soundtrack , Music",2:12,Reprise : Sixteen Going On Seventeen
4960,$ 1.29,‰ ãÑ 2013 NBCUniversal Media LLC . under exclusive license to Sony Masterworks,3-Dec-13,The Sound of Music ( Music from the NBC Television Event ),"Carrie Underwood , Stephen Moyer , Ariane Rinehart , Michael Nigro , Ella Watts-Gorman , Joe West , Grace Rundhaug , Peyton Ella & Sophia Caruso","Soundtrack , Music",1:18,Reprise : Do-Re-Mi ( The Concert )
4961,$ 1.29,‰ ãÑ 2013 NBCUniversal Media LLC . under exclusive license to Sony Masterworks,3-Dec-13,The Sound of Music ( Music from the NBC Television Event ),"Stephen Moyer , Carrie Underwood , Ariane Rinehart , Michael Nigro , Ella Watts-Gorman , Joe West , Grace Rundhaug , Peyton Ella & Sophia Caruso","Soundtrack , Music",2:09,Edelweiss ( The Concert )
4962,$ 1.29,‰ ãÑ 2013 NBCUniversal Media LLC . under exclusive license to Sony Masterworks,3-Dec-13,The Sound of Music ( Music from the NBC Television Event ),"Carrie Underwood , Stephen Moyer , Ariane Rinehart , Michael Nigro , Ella Watts-Gorman , Joe West , Grace Rundhaug , Peyton Ella & Sophia Caruso","Soundtrack , Music",1:59,"Reprise : So Long , Farewell ( The Concert )"
4963,$ 1.29,‰ ãÑ 2013 NBCUniversal Media LLC . under exclusive license to Sony Masterworks,3-Dec-13,The Sound of Music ( Music from the NBC Television Event ),"Audra McDonald , Jessica Molaskey , Elena Shaddow & Christiane Noll","Soundtrack , Music",1:37,Finale Ultimo : Climb Ev'ry Mountain
4964,$ 1.29,‰ ãÑ 2013 NBCUniversal Media LLC . under exclusive license to Sony Masterworks,3-Dec-13,The Sound of Music ( Music from the NBC Television Event ),David Chase,"Soundtrack , Music",2:55,End Credits
4965,Album Only,‰ ãÑ 2011 TriPower,20-Dec-11,"Beyond The Hits , Vol . 1",Alan Jackson,"Country , Music",4:57,If Jesus Walked the World Today
4966,Album Only,‰ ãÑ 2011 TriPower,20-Dec-11,"Beyond The Hits , Vol . 1",Martina McBride,"Country , Music",3:01,Sunny Side Up
4967,Album Only,‰ ãÑ 2011 TriPower,20-Dec-11,"Beyond The Hits , Vol . 1",Luke Bryan,"Country , Music",4:36,First Love Song
4968,Album Only,‰ ãÑ 2011 TriPower,20-Dec-11,"Beyond The Hits , Vol . 1",Tim McGraw,"Country , Music",3:08,Ca n't Tell Me Nothin '
4969,Album Only,‰ ãÑ 2011 TriPower,20-Dec-11,"Beyond The Hits , Vol . 1",Brad Paisley,"Country , Music",3:10,Better Than This
4970,Album Only,‰ ãÑ 2011 TriPower,20-Dec-11,"Beyond The Hits , Vol . 1",Jason Aldean,"Country , Music",3:25,I Believe In Ghosts
4971,Album Only,‰ ãÑ 2011 TriPower,20-Dec-11,"Beyond The Hits , Vol . 1",Sara Evans,"Country , Music",5:11,You Do n't
4972,Album Only,‰ ãÑ 2011 TriPower,20-Dec-11,"Beyond The Hits , Vol . 1",Trace Adkins,"Country , Music",4:10,Southern Hallelujah
4973,Album Only,‰ ãÑ 2011 TriPower,20-Dec-11,"Beyond The Hits , Vol . 1",Miranda Lambert,"Country , Music",2:42,Guilty In Here
4974,Album Only,‰ ãÑ 2011 TriPower,20-Dec-11,"Beyond The Hits , Vol . 1",Lady Antebellum,"Country , Music",3:06,Slow Down Sister
4975,Album Only,‰ ãÑ 2011 TriPower,20-Dec-11,"Beyond The Hits , Vol . 1",Darius Rucker,"Country , Music",3:26,Be Wary of a Woman
4976,Album Only,‰ ãÑ 2011 TriPower,20-Dec-11,"Beyond The Hits , Vol . 1",Kenny Chesney,"Country , Music",4:11,In a Small Town
4977,Album Only,‰ ãÑ 2011 TriPower,20-Dec-11,"Beyond The Hits , Vol . 1",Keith Urban,"Country , Music",5:29,My Heart Is Open
4978,Album Only,‰ ãÑ 2011 TriPower,20-Dec-11,"Beyond The Hits , Vol . 1",Josh Turner,"Country , Music",3:39,Gravity
4979,Album Only,‰ ãÑ 2011 TriPower,20-Dec-11,"Beyond The Hits , Vol . 1",Rascal Flatts,"Country , Music",3:51,Cool Thing
4980,Album Only,‰ ãÑ 2011 TriPower,20-Dec-11,"Beyond The Hits , Vol . 1",Toby Keith,"Country , Music",4:21,Hurt a Lot Worse When You Go
4981,Album Only,‰ ãÑ 2011 TriPower,20-Dec-11,"Beyond The Hits , Vol . 1",Sugarland,"Country , Music",4:18,One Blue Sky
4982,Album Only,‰ ãÑ 2011 TriPower,20-Dec-11,"Beyond The Hits , Vol . 1",Billy Currington,"Country , Music",4:07,Heal Me
4983,Album Only,‰ ãÑ 2011 TriPower,20-Dec-11,"Beyond The Hits , Vol . 1",LeAnn Rimes,"Country , Music",3:55,You Take Me Home
4984,$ 0.99,"‰ ãÑ 2009 Mercury Records , a Division of UMG Recordings , Inc.",16-Jun-09,Here With Me,Holly Williams,"Country , Music , Rock , Adult Alternative",3:57,He 's Making a Fool Out of You
4985,$ 0.99,"‰ ãÑ 2009 Mercury Records , a Division of UMG Recordings , Inc.",16-Jun-09,Here With Me,Holly Williams,"Country , Music , Rock , Adult Alternative",2:52,Mama
4986,$ 0.99,"‰ ãÑ 2009 Mercury Records , a Division of UMG Recordings , Inc.",16-Jun-09,Here With Me,Holly Williams & Chris Janson,"Country , Music , Rock , Adult Alternative",2:46,I Hold On
4987,$ 0.99,"‰ ãÑ 2009 Mercury Records , a Division of UMG Recordings , Inc.",16-Jun-09,Here With Me,Holly Williams,"Country , Music , Rock , Adult Alternative",3:33,Keep the Change
4988,$ 0.99,"‰ ãÑ 2009 Mercury Records , a Division of UMG Recordings , Inc.",16-Jun-09,Here With Me,Holly Williams,"Country , Music , Rock , Adult Alternative",3:32,Let Her Go
4989,$ 0.99,"‰ ãÑ 2009 Mercury Records , a Division of UMG Recordings , Inc.",16-Jun-09,Here With Me,Holly Williams,"Country , Music , Rock , Adult Alternative",2:51,Three Days In Bed
4990,$ 0.99,"‰ ãÑ 2009 Mercury Records , a Division of UMG Recordings , Inc.",16-Jun-09,Here With Me,Holly Williams,"Country , Music , Rock , Adult Alternative",4:26,Alone
4991,$ 0.99,"‰ ãÑ 2009 Mercury Records , a Division of UMG Recordings , Inc.",16-Jun-09,Here With Me,Holly Williams & Chris Janson,"Country , Music , Rock , Adult Alternative",2:50,A Love I Think Will Last
4992,$ 0.99,"‰ ãÑ 2009 Mercury Records , a Division of UMG Recordings , Inc.",16-Jun-09,Here With Me,Holly Williams,"Country , Music , Rock , Adult Alternative",3:38,Gone With the Morning Sun
4993,$ 0.99,"‰ ãÑ 2009 Mercury Records , a Division of UMG Recordings , Inc.",16-Jun-09,Here With Me,Holly Williams,"Country , Music , Rock , Adult Alternative",3:25,Without Jesus Here With Me
4994,$ 0.99,"‰ ãÑ 2009 Mercury Records , a Division of UMG Recordings , Inc.",16-Jun-09,Here With Me,Holly Williams,"Country , Music , Rock , Adult Alternative",2:35,Birds
4995,$ 1.29,‰ ãÑ 2013 Sony Music Entertainment,16-Sep-13,A.M.,Chris Young,"Country , Music , Urban Cowboy , Contemporary Country",3:09,Aw Naw
4996,$ 1.29,‰ ãÑ 2013 Sony Music Entertainment,16-Sep-13,A.M.,Chris Young,"Country , Music , Urban Cowboy , Contemporary Country",3:18,Hold You To It
4997,$ 1.29,‰ ãÑ 2013 Sony Music Entertainment,16-Sep-13,A.M.,Chris Young,"Country , Music , Urban Cowboy , Contemporary Country",3:39,Lonely Eyes
4998,$ 1.29,‰ ãÑ 2013 Sony Music Entertainment,16-Sep-13,A.M.,Chris Young,"Country , Music , Urban Cowboy , Contemporary Country",3:46,Goodbye
4999,$ 1.29,‰ ãÑ 2013 Sony Music Entertainment,16-Sep-13,A.M.,Chris Young,"Country , Music , Urban Cowboy , Contemporary Country",2:55,A.M.
5000,$ 1.29,‰ ãÑ 2013 Sony Music Entertainment,16-Sep-13,A.M.,Chris Young,"Country , Music , Urban Cowboy , Contemporary Country",3:01,Nothin ' But the Cooler Left
5001,$ 1.29,‰ ãÑ 2013 Sony Music Entertainment,16-Sep-13,A.M.,Chris Young,"Country , Music , Urban Cowboy , Contemporary Country",3:13,Who I Am With You
5002,$ 1.29,‰ ãÑ 2013 Sony Music Entertainment,16-Sep-13,A.M.,Chris Young,"Country , Music , Urban Cowboy , Contemporary Country",3:28,Text Me Texas
5003,$ 1.29,‰ ãÑ 2013 Sony Music Entertainment,16-Sep-13,A.M.,Chris Young,"Country , Music , Urban Cowboy , Contemporary Country",2:52,We 're Gon na Find It Tonight
5004,$ 1.29,‰ ãÑ 2013 Sony Music Entertainment,16-Sep-13,A.M.,Chris Young,"Country , Music , Urban Cowboy , Contemporary Country",3:31,Forgiveness
5005,$ 1.29,‰ ãÑ 2013 Sony Music Entertainment,16-Sep-13,A.M.,Chris Young,"Country , Music , Urban Cowboy , Contemporary Country",4:09,Lighters In the Air
5006,$ 0.99,"‰ ãÑ 2012 Downtown Music , LLC .",23-Sep-08,Loyalty to Loyalty,Cold War Kids,"Alternative , Music , Indie Rock",3:45,Against Privacy
5007,$ 0.99,"‰ ãÑ 2012 Downtown Music , LLC .",23-Sep-08,Loyalty to Loyalty,Cold War Kids,"Alternative , Music , Indie Rock",3:36,Mexican Dogs
5008,$ 0.99,"‰ ãÑ 2012 Downtown Music , LLC .",23-Sep-08,Loyalty to Loyalty,Cold War Kids,"Alternative , Music , Indie Rock",3:38,Every Valley Is Not a Lake
5009,$ 0.99,"‰ ãÑ 2012 Downtown Music , LLC .",23-Sep-08,Loyalty to Loyalty,Cold War Kids,"Alternative , Music , Indie Rock",2:22,Something Is Not Right with Me
5010,$ 0.99,"‰ ãÑ 2012 Downtown Music , LLC .",23-Sep-08,Loyalty to Loyalty,Cold War Kids,"Alternative , Music , Indie Rock",3:21,Welcome to the Occupation
5011,$ 0.99,"‰ ãÑ 2012 Downtown Music , LLC .",23-Sep-08,Loyalty to Loyalty,Cold War Kids,"Alternative , Music , Indie Rock",3:12,Golden Gate Jumpers
5012,$ 0.99,"‰ ãÑ 2012 Downtown Music , LLC .",23-Sep-08,Loyalty to Loyalty,Cold War Kids,"Alternative , Music , Indie Rock",3:46,Avalanche In B
5013,$ 0.99,"‰ ãÑ 2012 Downtown Music , LLC .",23-Sep-08,Loyalty to Loyalty,Cold War Kids,"Alternative , Music , Indie Rock",2:58,I 've Seen Enough
5014,$ 0.99,"‰ ãÑ 2012 Downtown Music , LLC .",23-Sep-08,Loyalty to Loyalty,Cold War Kids,"Alternative , Music , Indie Rock",4:08,Every Man I Fall For
5015,$ 0.99,"‰ ãÑ 2012 Downtown Music , LLC .",23-Sep-08,Loyalty to Loyalty,Cold War Kids,"Alternative , Music , Indie Rock",4:16,Dreams Old Men Dream
5016,$ 0.99,"‰ ãÑ 2012 Downtown Music , LLC .",23-Sep-08,Loyalty to Loyalty,Cold War Kids,"Alternative , Music , Indie Rock",4:36,On the Night My Love Broke Through
5017,$ 0.99,"‰ ãÑ 2012 Downtown Music , LLC .",23-Sep-08,Loyalty to Loyalty,Cold War Kids,"Alternative , Music , Indie Rock",3:02,Relief
5018,$ 0.99,"‰ ãÑ 2012 Downtown Music , LLC .",23-Sep-08,Loyalty to Loyalty,Cold War Kids,"Alternative , Music , Indie Rock",4:01,Cryptomnesia
5019,$ 1.29,‰ ãÑ 2014 Downtown Records,11-Sep-15,Hold My Home ( Deluxe Edition ),Cold War Kids,"Alternative , Music , Indie Rock , Rock",3:08,All This Could Be Yours
5020,$ 1.29,‰ ãÑ 2014 Downtown Records,11-Sep-15,Hold My Home ( Deluxe Edition ),Cold War Kids,"Alternative , Music , Indie Rock , Rock",3:20,First
5021,$ 1.29,‰ ãÑ 2014 Downtown Records,11-Sep-15,Hold My Home ( Deluxe Edition ),Cold War Kids,"Alternative , Music , Indie Rock , Rock",3:28,Hot Coals
5022,$ 1.29,‰ ãÑ 2014 Downtown Records,11-Sep-15,Hold My Home ( Deluxe Edition ),Cold War Kids,"Alternative , Music , Indie Rock , Rock",4:10,Drive Desperate
5023,$ 1.29,‰ ãÑ 2014 Downtown Records,11-Sep-15,Hold My Home ( Deluxe Edition ),Cold War Kids,"Alternative , Music , Indie Rock , Rock",3:10,Hotel Anywhere
5024,$ 1.29,‰ ãÑ 2014 Downtown Records,11-Sep-15,Hold My Home ( Deluxe Edition ),Cold War Kids,"Alternative , Music , Indie Rock , Rock",3:51,Go Quietly
5025,$ 1.29,‰ ãÑ 2014 Downtown Records,11-Sep-15,Hold My Home ( Deluxe Edition ),Cold War Kids,"Alternative , Music , Indie Rock , Rock",2:54,Nights & Weekends
5026,$ 1.29,‰ ãÑ 2014 Downtown Records,11-Sep-15,Hold My Home ( Deluxe Edition ),Cold War Kids,"Alternative , Music , Indie Rock , Rock",2:50,Hold My Home
5027,$ 1.29,‰ ãÑ 2014 Downtown Records,11-Sep-15,Hold My Home ( Deluxe Edition ),Cold War Kids,"Alternative , Music , Indie Rock , Rock",3:36,Flower Drum Song
5028,$ 1.29,‰ ãÑ 2014 Downtown Records,11-Sep-15,Hold My Home ( Deluxe Edition ),Cold War Kids,"Alternative , Music , Indie Rock , Rock",4:12,Harold Bloom
5029,$ 1.29,‰ ãÑ 2014 Downtown Records,11-Sep-15,Hold My Home ( Deluxe Edition ),Cold War Kids,"Alternative , Music , Indie Rock , Rock",4:50,Hear My Baby Call
5030,$ 1.29,‰ ãÑ 2014 Downtown Records,11-Sep-15,Hold My Home ( Deluxe Edition ),Cold War Kids,"Alternative , Music , Indie Rock , Rock",3:26,First - Return to Tackyland
5031,$ 1.29,‰ ãÑ 2014 Downtown Records,11-Sep-15,Hold My Home ( Deluxe Edition ),Cold War Kids,"Alternative , Music , Indie Rock , Rock",3:19,All This Could Be Yours - Return to Tackyland
5032,$ 1.29,‰ ãÑ 2014 Downtown Records,11-Sep-15,Hold My Home ( Deluxe Edition ),Cold War Kids,"Alternative , Music , Indie Rock , Rock",3:42,Hot Coals - Return to Tackyland
5033,$ 1.29,"‰ ãÑ 2013 Downtown Music , LLC .",2-Apr-13,Dear Miss Lonelyhearts,Cold War Kids,"Alternative , Music , Rock , Adult Alternative , Indie Rock",3:00,Miracle Mile
5034,$ 1.29,"‰ ãÑ 2013 Downtown Music , LLC .",2-Apr-13,Dear Miss Lonelyhearts,Cold War Kids,"Alternative , Music , Rock , Adult Alternative , Indie Rock",3:24,Lost That Easy
5035,$ 1.29,"‰ ãÑ 2013 Downtown Music , LLC .",2-Apr-13,Dear Miss Lonelyhearts,Cold War Kids,"Alternative , Music , Rock , Adult Alternative , Indie Rock",3:06,Loner Phase
5036,$ 1.29,"‰ ãÑ 2013 Downtown Music , LLC .",2-Apr-13,Dear Miss Lonelyhearts,Cold War Kids,"Alternative , Music , Rock , Adult Alternative , Indie Rock",4:42,Fear & Trembling
5037,$ 1.29,"‰ ãÑ 2013 Downtown Music , LLC .",2-Apr-13,Dear Miss Lonelyhearts,Cold War Kids,"Alternative , Music , Rock , Adult Alternative , Indie Rock",4:10,Tuxedos
5038,$ 1.29,"‰ ãÑ 2013 Downtown Music , LLC .",2-Apr-13,Dear Miss Lonelyhearts,Cold War Kids,"Alternative , Music , Rock , Adult Alternative , Indie Rock",2:44,Bottled Affection
5039,$ 1.29,"‰ ãÑ 2013 Downtown Music , LLC .",2-Apr-13,Dear Miss Lonelyhearts,Cold War Kids,"Alternative , Music , Rock , Adult Alternative , Indie Rock",2:43,Jailbirds
5040,$ 1.29,"‰ ãÑ 2013 Downtown Music , LLC .",2-Apr-13,Dear Miss Lonelyhearts,Cold War Kids,"Alternative , Music , Rock , Adult Alternative , Indie Rock",3:12,Water & Power
5041,$ 1.29,"‰ ãÑ 2013 Downtown Music , LLC .",2-Apr-13,Dear Miss Lonelyhearts,Cold War Kids,"Alternative , Music , Rock , Adult Alternative , Indie Rock",4:34,Dear Miss Lonelyhearts
5042,$ 1.29,"‰ ãÑ 2013 Downtown Music , LLC .",2-Apr-13,Dear Miss Lonelyhearts,Cold War Kids,"Alternative , Music , Rock , Adult Alternative , Indie Rock",5:05,Bitter Poem
5043,$ 1.29,‰ ãÑ 2010 DGC Records,25-Jan-11,Mine Is Yours ( Deluxe Version ),Cold War Kids,"Alternative , Music , Indie Rock , Rock , Adult Alternative",4:16,Mine Is Yours
