track_id,published_on,duration_sec,price_usd,music_genre,artist_name_str,copy_right,track_label
28820,"April 19 , 2005",4:20,$ 0.99,Alternative Rock,Matisyahu,( C ) 2015 J&R Adventures,Fire and Heights ( Live Album Version )
28821,"April 19 , 2005",6:57,$ 0.99,Alternative Rock,Matisyahu,( C ) 2015 J&R Adventures,Exaltation ( Live Album Version )
28822,"April 19 , 2005",4:02,$ 0.99,Alternative Rock,Matisyahu,( C ) 2015 J&R Adventures,Refuge ( Live )
28823,"April 19 , 2005",3:24,$ 0.99,Alternative Rock,Matisyahu,( C ) 2015 J&R Adventures,Heights ( Live )
28824,"April 19 , 2005",4:24,$ 0.99,Alternative Rock,Matisyahu,( C ) 2015 J&R Adventures,Close My Eyes ( Live )
28825,"January 12 , 2010",3:53,$ 0.89,Alternative Rock,Cold War Kids,"( C ) 2010 Downtown Music , LLC .",Against Privacy
28826,"January 12 , 2010",7:47,$ 0.89,Alternative Rock,Cold War Kids,"( C ) 2010 Downtown Music , LLC .",Every Man I Fall For/I 've Seen Enough
28827,"January 12 , 2010",5:09,$ 0.89,Alternative Rock,Cold War Kids,"( C ) 2010 Downtown Music , LLC .",Expensive Tastes
28828,"January 12 , 2010",3:18,$ 0.89,Alternative Rock,Cold War Kids,"( C ) 2010 Downtown Music , LLC .",Relief
28829,"August 21 , 2015",9:52,$ 0.99,Rock,3,Rockbeat Records,Fanfare For The Common Man ( Live )
28830,"August 21 , 2015",9:21,$ 0.99,Rock,3,Rockbeat Records,Deste La Vita ( Live )
28831,"August 21 , 2015",4:50,$ 0.99,Rock,3,Rockbeat Records,Lover To Lover ( Live )
28832,"August 21 , 2015",0:28,$ 0.99,Rock,3,Rockbeat Records,Introductions ( Live )
28833,"August 21 , 2015",4:08,$ 0.99,Rock,3,Rockbeat Records,Hoedown ( Live )
28834,"August 21 , 2015",5:57,$ 0.99,Rock,3,Rockbeat Records,You Do Or You Do n't ( Live )
28835,"August 21 , 2015",7:24,$ 0.99,Rock,3,Rockbeat Records,Talkin ' Bout ( Live )
28836,"August 21 , 2015",4:59,$ 0.99,Rock,3,Rockbeat Records,Creole Dance ( Live )
28837,"April 17 , 2015",3:35,$ 0.99,"Alternative Rock , Hardcore & Punk , Rock",No Problem,( C ) 2012,Living In the Void [ Explicit ]
28838,"April 17 , 2015",1:04,$ 0.99,"Alternative Rock , Hardcore & Punk , Rock",No Problem,( C ) 2012,What Have I Become [ Explicit ]
28839,"April 17 , 2015",3:15,$ 0.99,"Alternative Rock , Hardcore & Punk , Rock",No Problem,( C ) 2012,Happy Family [ Explicit ]
28840,"July 3 , 2012",4:31,$ 1.29,"International , Latin Music , Latin Hip-Hop",Wisin & Yandel,( C ) 2012 Machete Music,Tu Nombre
28841,"July 3 , 2012",4:03,$ 1.29,"International , Latin Music , Latin Hip-Hop",Wisin & Yandel,( C ) 2012 Machete Music,HipnotÌ_zame
28842,"July 3 , 2012",4:34,$ 1.29,"International , Latin Music , Latin Hip-Hop",Wisin & Yandel,( C ) 2012 Machete Music,"Algo Me Gusta De Ti [ feat . Chris Brown , T-Pain ]"
28843,"July 3 , 2012",3:29,$ 1.29,"International , Latin Music , Latin Hip-Hop",Wisin & Yandel,( C ) 2012 Machete Music,Peligro
28844,"July 3 , 2012",3:45,$ 1.29,"International , Latin Music , Latin Hip-Hop",Wisin & Yandel,( C ) 2012 Machete Music,No Te Detengas
28845,"July 3 , 2012",4:00,$ 1.29,"International , Latin Music , Latin Hip-Hop",Wisin & Yandel,( C ) 2012 Machete Music,Follow The Leader [ feat . Jennifer Lopez ]
28846,"July 3 , 2012",4:13,$ 1.29,"International , Latin Music , Latin Hip-Hop",Wisin & Yandel,( C ) 2012 Machete Music,Una BendiciÌ_n ( Spotlight )
28847,"July 3 , 2012",3:32,$ 1.29,"International , Latin Music , Latin Hip-Hop",Wisin & Yandel,( C ) 2012 Machete Music,Rumba
28848,"July 3 , 2012",4:53,$ 1.29,"International , Latin Music , Latin Hip-Hop",Wisin & Yandel,( C ) 2012 Machete Music,PerdÌ_n
28849,"July 3 , 2012",4:24,$ 1.29,"International , Latin Music , Latin Hip-Hop",Wisin & Yandel,( C ) 2012 Machete Music,MÌ 1/4 sica Buena
28850,"July 3 , 2012",3:28,$ 1.29,"International , Latin Music , Latin Hip-Hop",Wisin & Yandel,( C ) 2012 Machete Music,Noche De Carnaval
28851,"July 3 , 2012",4:38,$ 1.29,"International , Latin Music , Latin Hip-Hop",Wisin & Yandel,( C ) 2012 Machete Music,Un Beso
28852,"July 3 , 2012",4:35,$ 1.29,"International , Latin Music , Latin Hip-Hop",Wisin & Yandel,( C ) 2012 Machete Music,Algo Me Gusta De Ti
28853,"September 3 , 2015",3:47,$ 0.99,"Miscellaneous , Pop",Crimson Melody,2015 Crimson Melody Music,Locked Away ( Originally Performed by R. City and Adam Levine ) [ Karaoke Version ]
28854,"October 2 , 2015",4:08,$ 1.29,Pop,R. City feat . Adam Levine & Lil Wayne,2015 Crimson Melody Music,Locked Away Again ( The Remix )
28855,"June 29 , 2015",3:47,$ 1.29,Pop,R. City feat . Adam Levine,2015 Crimson Melody Music,Locked Away
28856,"November 22 , 2013",3:41,$ 1.29,Dance & Electronic,"Flume , Chet Faker",Future Classic,Drop the Game
28857,"November 22 , 2013",5:07,$ 1.29,Dance & Electronic,"Flume , Chet Faker",Future Classic,What About Us
28858,"November 22 , 2013",4:14,$ 1.29,Dance & Electronic,"Flume , Chet Faker",Future Classic,This Song Is Not About a Girl
28859,"August 15 , 2011",3:51,$ 0.99,"Electronica , Dance & Electronic",Discopolis,Future Classic,Lofty Ambitions
28860,"August 15 , 2011",5:00,$ 0.99,"Electronica , Dance & Electronic",Discopolis,Future Classic,Bears Kill Kids
28861,"August 25 , 2014",2:43,$ 1.29,Rock,The Kinks,"( C ) 2014 Sanctuary Records Group Ltd. , a BMG Company , under exclusive license to INgrooves",The Contenders
28862,"August 25 , 2014",3:18,$ 1.29,Rock,The Kinks,"( C ) 2014 Sanctuary Records Group Ltd. , a BMG Company , under exclusive license to INgrooves",Strangers
28863,"August 25 , 2014",2:01,$ 1.29,Rock,The Kinks,"( C ) 2014 Sanctuary Records Group Ltd. , a BMG Company , under exclusive license to INgrooves",Denmark Street
28864,"August 25 , 2014",3:03,$ 1.29,Rock,The Kinks,"( C ) 2014 Sanctuary Records Group Ltd. , a BMG Company , under exclusive license to INgrooves",Get Back In Line
28865,"August 25 , 2014",4:02,$ 1.29,Rock,The Kinks,"( C ) 2014 Sanctuary Records Group Ltd. , a BMG Company , under exclusive license to INgrooves",Lola
28866,"August 25 , 2014",3:40,$ 1.29,Rock,The Kinks,"( C ) 2014 Sanctuary Records Group Ltd. , a BMG Company , under exclusive license to INgrooves",Top of the Pops
28867,"August 25 , 2014",1:44,$ 1.29,Rock,The Kinks,"( C ) 2014 Sanctuary Records Group Ltd. , a BMG Company , under exclusive license to INgrooves",The Moneygoround
28868,"August 25 , 2014",3:24,$ 1.29,Rock,The Kinks,"( C ) 2014 Sanctuary Records Group Ltd. , a BMG Company , under exclusive license to INgrooves",The Time Tomorrow
28869,"August 25 , 2014",2:26,$ 1.29,Rock,The Kinks,"( C ) 2014 Sanctuary Records Group Ltd. , a BMG Company , under exclusive license to INgrooves",A Long Way from Home
28870,"August 25 , 2014",2:40,$ 1.29,Rock,The Kinks,"( C ) 2014 Sanctuary Records Group Ltd. , a BMG Company , under exclusive license to INgrooves",Rats
28871,"August 25 , 2014",3:53,$ 1.29,Rock,The Kinks,"( C ) 2014 Sanctuary Records Group Ltd. , a BMG Company , under exclusive license to INgrooves",Apeman
28872,"August 25 , 2014",4:16,$ 1.29,Rock,The Kinks,"( C ) 2014 Sanctuary Records Group Ltd. , a BMG Company , under exclusive license to INgrooves",Powerman
28873,"August 25 , 2014",3:01,$ 1.29,Rock,The Kinks,"( C ) 2014 Sanctuary Records Group Ltd. , a BMG Company , under exclusive license to INgrooves",Got to Be Free
28874,"August 25 , 2014",3:32,$ 1.29,Rock,The Kinks,"( C ) 2014 Sanctuary Records Group Ltd. , a BMG Company , under exclusive license to INgrooves",Anytime
28875,"August 25 , 2014",3:00,$ 1.29,Rock,The Kinks,"( C ) 2014 Sanctuary Records Group Ltd. , a BMG Company , under exclusive license to INgrooves",The Contenders ( Instrumental Demo )
28876,"August 25 , 2014",3:16,$ 1.29,Rock,The Kinks,"( C ) 2014 Sanctuary Records Group Ltd. , a BMG Company , under exclusive license to INgrooves",The Good Life
28877,"August 25 , 2014",5:26,$ 1.29,Rock,The Kinks,"( C ) 2014 Sanctuary Records Group Ltd. , a BMG Company , under exclusive license to INgrooves",Lola ( Alternate Version )
28878,"August 25 , 2014",3:17,$ 1.29,Rock,The Kinks,"( C ) 2014 Sanctuary Records Group Ltd. , a BMG Company , under exclusive license to INgrooves",The Time Tomorrow ( Instrumental )
28879,"August 25 , 2014",3:40,$ 1.29,Rock,The Kinks,"( C ) 2014 Sanctuary Records Group Ltd. , a BMG Company , under exclusive license to INgrooves",Apeman ( Alternate Stereo Version )
28880,"August 25 , 2014",2:02,$ 1.29,Rock,The Kinks,"( C ) 2014 Sanctuary Records Group Ltd. , a BMG Company , under exclusive license to INgrooves",Got to Be Free ( Alternative Version )
28881,"August 25 , 2014",3:18,$ 1.29,Rock,The Kinks,"( C ) 2014 Sanctuary Records Group Ltd. , a BMG Company , under exclusive license to INgrooves",God 's Children
28882,"August 25 , 2014",4:46,$ 1.29,Rock,The Kinks,"( C ) 2014 Sanctuary Records Group Ltd. , a BMG Company , under exclusive license to INgrooves",Lola ( Instrumental )
28883,"August 25 , 2014",2:12,$ 1.29,Rock,The Kinks,"( C ) 2014 Sanctuary Records Group Ltd. , a BMG Company , under exclusive license to INgrooves",The Way Love Used to Be
28884,"August 25 , 2014",3:40,$ 1.29,Rock,The Kinks,"( C ) 2014 Sanctuary Records Group Ltd. , a BMG Company , under exclusive license to INgrooves",Completely
28885,"August 25 , 2014",1:03,$ 1.29,Rock,The Kinks,"( C ) 2014 Sanctuary Records Group Ltd. , a BMG Company , under exclusive license to INgrooves",Running Round Town
28886,"August 25 , 2014",2:58,$ 1.29,Rock,The Kinks,"( C ) 2014 Sanctuary Records Group Ltd. , a BMG Company , under exclusive license to INgrooves",Moments
28887,"August 25 , 2014",2:20,$ 1.29,Rock,The Kinks,"( C ) 2014 Sanctuary Records Group Ltd. , a BMG Company , under exclusive license to INgrooves",Animals In the Zoo
28888,"August 25 , 2014",2:36,$ 1.29,Rock,The Kinks,"( C ) 2014 Sanctuary Records Group Ltd. , a BMG Company , under exclusive license to INgrooves",Just Friends
28889,"August 25 , 2014",1:21,$ 1.29,Rock,The Kinks,"( C ) 2014 Sanctuary Records Group Ltd. , a BMG Company , under exclusive license to INgrooves",Whip Lady
28890,"August 25 , 2014",3:43,$ 1.29,Rock,The Kinks,"( C ) 2014 Sanctuary Records Group Ltd. , a BMG Company , under exclusive license to INgrooves",Dreams
28891,"August 25 , 2014",1:54,$ 1.29,Rock,The Kinks,"( C ) 2014 Sanctuary Records Group Ltd. , a BMG Company , under exclusive license to INgrooves",Helga
28892,"August 25 , 2014",2:26,$ 1.29,Rock,The Kinks,"( C ) 2014 Sanctuary Records Group Ltd. , a BMG Company , under exclusive license to INgrooves",Wllesden Green
28893,"August 25 , 2014",0:29,$ 1.29,Rock,The Kinks,"( C ) 2014 Sanctuary Records Group Ltd. , a BMG Company , under exclusive license to INgrooves",God 's Children ( End )
28894,"August 25 , 2014",3:21,$ 1.29,Rock,The Kinks,"( C ) 2014 Sanctuary Records Group Ltd. , a BMG Company , under exclusive license to INgrooves",Dreams ( Remix )
28895,"August 25 , 2014",4:05,$ 1.29,Rock,The Kinks,"( C ) 2014 Sanctuary Records Group Ltd. , a BMG Company , under exclusive license to INgrooves",Lola ( Mono Single )
28896,"August 25 , 2014",3:52,$ 1.29,Rock,The Kinks,"( C ) 2014 Sanctuary Records Group Ltd. , a BMG Company , under exclusive license to INgrooves",Apeman ( Mono Single )
28897,"August 25 , 2014",2:40,$ 1.29,Rock,The Kinks,"( C ) 2014 Sanctuary Records Group Ltd. , a BMG Company , under exclusive license to INgrooves",Rats ( Mono Single )
28898,"August 25 , 2014",4:25,$ 1.29,Rock,The Kinks,"( C ) 2014 Sanctuary Records Group Ltd. , a BMG Company , under exclusive license to INgrooves",Powerman ( Mono )
28899,"August 25 , 2014",1:39,$ 1.29,Rock,The Kinks,"( C ) 2014 Sanctuary Records Group Ltd. , a BMG Company , under exclusive license to INgrooves",The Moneygoround ( Mono Alternate Version )
28900,"August 25 , 2014",3:40,$ 1.29,Rock,The Kinks,"( C ) 2014 Sanctuary Records Group Ltd. , a BMG Company , under exclusive license to INgrooves",Apeman ( Alternate Mono Version )
28901,"August 25 , 2014",3:15,$ 1.29,Rock,The Kinks,"( C ) 2014 Sanctuary Records Group Ltd. , a BMG Company , under exclusive license to INgrooves",God 's Children ( Mono Film Mix )
28902,"August 25 , 2014",2:07,$ 1.29,Rock,The Kinks,"( C ) 2014 Sanctuary Records Group Ltd. , a BMG Company , under exclusive license to INgrooves",The Way Love Used to Be ( Mono Film Mix )
28903,"August 25 , 2014",0:49,$ 1.29,Rock,The Kinks,"( C ) 2014 Sanctuary Records Group Ltd. , a BMG Company , under exclusive license to INgrooves",God 's Children ( End ) ( Mono Film Mix )
28904,"August 8 , 2013",2:42,$ 1.29,Rock,The Kinks,"( C ) 2004 Sanctuary Records Group Ltd. , a BMG Company , under exclusive license to INgrooves",The Contenders
28905,"August 8 , 2013",3:18,$ 1.29,Rock,The Kinks,"( C ) 2004 Sanctuary Records Group Ltd. , a BMG Company , under exclusive license to INgrooves",Strangers
28906,"August 8 , 2013",1:59,$ 1.29,Rock,The Kinks,"( C ) 2004 Sanctuary Records Group Ltd. , a BMG Company , under exclusive license to INgrooves",Denmark Street
28907,"August 8 , 2013",3:04,$ 1.29,Rock,The Kinks,"( C ) 2004 Sanctuary Records Group Ltd. , a BMG Company , under exclusive license to INgrooves",Get Back In the Line
28908,"August 8 , 2013",4:01,$ 1.29,Rock,The Kinks,"( C ) 2004 Sanctuary Records Group Ltd. , a BMG Company , under exclusive license to INgrooves",Lola
28909,"August 8 , 2013",3:39,$ 1.29,Rock,The Kinks,"( C ) 2004 Sanctuary Records Group Ltd. , a BMG Company , under exclusive license to INgrooves",Top of the Pops
28910,"August 8 , 2013",1:43,$ 1.29,Rock,The Kinks,"( C ) 2004 Sanctuary Records Group Ltd. , a BMG Company , under exclusive license to INgrooves",The Moneygoround
28911,"August 8 , 2013",3:21,$ 1.29,Rock,The Kinks,"( C ) 2004 Sanctuary Records Group Ltd. , a BMG Company , under exclusive license to INgrooves",This Time Tomorrow
28912,"August 8 , 2013",2:26,$ 1.29,Rock,The Kinks,"( C ) 2004 Sanctuary Records Group Ltd. , a BMG Company , under exclusive license to INgrooves",A Long Way from Home
28913,"August 8 , 2013",2:38,$ 1.29,Rock,The Kinks,"( C ) 2004 Sanctuary Records Group Ltd. , a BMG Company , under exclusive license to INgrooves",Rats
28914,"August 8 , 2013",3:51,$ 1.29,Rock,The Kinks,"( C ) 2004 Sanctuary Records Group Ltd. , a BMG Company , under exclusive license to INgrooves",Apeman ( Stereo )
28915,"August 8 , 2013",4:16,$ 1.29,Rock,The Kinks,"( C ) 2004 Sanctuary Records Group Ltd. , a BMG Company , under exclusive license to INgrooves",Powerman
28916,"August 8 , 2013",2:59,$ 1.29,Rock,The Kinks,"( C ) 2004 Sanctuary Records Group Ltd. , a BMG Company , under exclusive license to INgrooves",Got to Be Free
28917,"August 8 , 2013",4:04,$ 1.29,Rock,The Kinks,"( C ) 2004 Sanctuary Records Group Ltd. , a BMG Company , under exclusive license to INgrooves",Lola ( Mono Single Version )
28918,"August 8 , 2013",3:38,$ 1.29,Rock,The Kinks,"( C ) 2004 Sanctuary Records Group Ltd. , a BMG Company , under exclusive license to INgrooves",Apeman
28919,"August 8 , 2013",4:23,$ 1.29,Rock,The Kinks,"( C ) 2004 Sanctuary Records Group Ltd. , a BMG Company , under exclusive license to INgrooves",Powerman ( Demo ) [ Bonus Track ]
28920,,2:53,$ 1.29,Dance & Electronic,Dada Feat . Sandy Rivera & Trix,"( C ) 2004 Sanctuary Records Group Ltd. , a BMG Company , under exclusive license to INgrooves",Lollipop
28921,,6:48,$ 1.29,Dance & Electronic,Dada Feat . Sandy Rivera & Trix,"( C ) 2004 Sanctuary Records Group Ltd. , a BMG Company , under exclusive license to INgrooves",Lollipop ( Club Mix )
28922,,6:50,$ 1.29,Dance & Electronic,Dada Feat . Sandy Rivera & Trix,"( C ) 2004 Sanctuary Records Group Ltd. , a BMG Company , under exclusive license to INgrooves",Lollipop ( The Drill Remix )
28923,,6:57,$ 1.29,Dance & Electronic,Dada Feat . Sandy Rivera & Trix,"( C ) 2004 Sanctuary Records Group Ltd. , a BMG Company , under exclusive license to INgrooves",Lollipop ( Breese & Bad Hand Remix )
28924,,6:10,$ 1.29,Dance & Electronic,Dada Feat . Sandy Rivera & Trix,"( C ) 2004 Sanctuary Records Group Ltd. , a BMG Company , under exclusive license to INgrooves",Lollipop ( Andy Daniell Myoozikk Remix )
28925,,7:33,$ 1.29,Dance & Electronic,Dada Feat . Sandy Rivera & Trix,"( C ) 2004 Sanctuary Records Group Ltd. , a BMG Company , under exclusive license to INgrooves",Lollipop ( Jerry Ropero Remix )
28926,,6:18,$ 1.29,Dance & Electronic,Dada Feat . Sandy Rivera & Trix,"( C ) 2004 Sanctuary Records Group Ltd. , a BMG Company , under exclusive license to INgrooves",Lollipop ( Nic Fanciulli Remix )
28927,,2:52,$ 1.29,Dance & Electronic,Dada Feat . Sandy Rivera & Trix,"( C ) 2004 Sanctuary Records Group Ltd. , a BMG Company , under exclusive license to INgrooves",Lollipop ( Instrumental Edit )
28928,"July 25 , 2006",2:50,$ 0.99,Country,Kathy Mattea,"( C ) 1992 Mercury Records , a Division of UMG Recordings , Inc.",Lonesome Standard Time
28929,"July 25 , 2006",3:14,$ 0.99,Country,Kathy Mattea,"( C ) 1992 Mercury Records , a Division of UMG Recordings , Inc.",Lonely At The Bottom
28930,"July 25 , 2006",4:12,$ 0.99,Country,Kathy Mattea,"( C ) 1992 Mercury Records , a Division of UMG Recordings , Inc.",Standing Knee Deep In A River ( Dying Of Thirst )
28931,"July 25 , 2006",2:52,$ 0.99,Country,Kathy Mattea,"( C ) 1992 Mercury Records , a Division of UMG Recordings , Inc.",Forgive And Forget
28932,"July 25 , 2006",3:36,$ 0.99,Country,Kathy Mattea,"( C ) 1992 Mercury Records , a Division of UMG Recordings , Inc.",Last Night I Dreamed Of Loving You
28933,"July 25 , 2006",3:04,$ 0.99,Country,Kathy Mattea,"( C ) 1992 Mercury Records , a Division of UMG Recordings , Inc.",Listen To The Radio
28934,"July 25 , 2006",3:04,$ 0.99,Country,Kathy Mattea,"( C ) 1992 Mercury Records , a Division of UMG Recordings , Inc.",Slow Boat
28935,"July 25 , 2006",3:01,$ 0.99,Country,Kathy Mattea,"( C ) 1992 Mercury Records , a Division of UMG Recordings , Inc.","33 , 45 , 78 ( Record Time )"
28936,"July 25 , 2006",3:12,$ 0.99,Country,Kathy Mattea,"( C ) 1992 Mercury Records , a Division of UMG Recordings , Inc.",Amarillo
28937,"July 25 , 2006",3:51,$ 0.99,Country,Kathy Mattea,"( C ) 1992 Mercury Records , a Division of UMG Recordings , Inc.",Seeds
28938,"September 9 , 2014",3:58,$ 0.99,Alternative Rock,THE GHOST OF A SABER TOOTH TIGER,2014 Chimera Music,Long Gone
28939,"September 9 , 2014",5:55,$ 0.99,Alternative Rock,THE GHOST OF A SABER TOOTH TIGER,2014 Chimera Music,Dark Matter
28940,"September 9 , 2014",4:13,$ 0.99,Alternative Rock,THE GHOST OF A SABER TOOTH TIGER,2014 Chimera Music,Early Worm
28941,"September 9 , 2014",3:11,$ 0.99,Alternative Rock,THE GHOST OF A SABER TOOTH TIGER,2014 Chimera Music,Delilah
28942,"September 9 , 2014",5:18,$ 0.99,Alternative Rock,THE GHOST OF A SABER TOOTH TIGER,2014 Chimera Music,Brand New World Order
28943,,10:50,$ 0.89,"Electronica , Dance & Electronic",Ldx Production,( C ) 2009 BigCdLdx22,A World In Orbit Part 4
28944,,10:20,$ 0.89,"Electronica , Dance & Electronic",Ldx Production,( C ) 2009 BigCdLdx22,Just A Moment Of Boredom
28945,,14:20,$ 0.89,"Electronica , Dance & Electronic",Ldx Production,( C ) 2009 BigCdLdx22,End Of Dream ( Feat . Roberta Torresi )
28946,,10:11,$ 0.89,"Electronica , Dance & Electronic",Ldx Production,( C ) 2009 BigCdLdx22,Topolinho Part 8 ( He Pumps The P.I.L. )
28947,,11:02,$ 0.89,"Electronica , Dance & Electronic",Ldx Production,( C ) 2009 BigCdLdx22,The Broken Arrow ( Feat . Angela Del Grande )
28948,,10:25,$ 0.89,"Electronica , Dance & Electronic",Ldx Production,( C ) 2009 BigCdLdx22,Little Hopes To Pour The Economics Aspects Part 8
28949,"February 26 , 2008",4:36,$ 0.89,Rap & Hip-Hop,Joe Budden,2010 Traumashop,Long Way To Go ( feat . Mr. Probz ) [ Explicit ]
28950,,2:56,$ 1.29,Rap & Hip-Hop,Joe Budden,2010 Traumashop,Lean On ( feat . MÌ ÷ & DJ Snake )
28951,,3:47,$ 1.29,Rap & Hip-Hop,Joe Budden,2010 Traumashop,Runaway ( U & I )
28952,,3:58,$ 1.29,Rap & Hip-Hop,Joe Budden,2010 Traumashop,Do n't You Worry Child ( feat . John Martin )
28953,,4:00,$ 0.99,Rap & Hip-Hop,Joe Budden,2010 Traumashop,Every Chance We Get We Run ( feat . Tegan & Sara )
28954,,4:03,$ 1.29,Rap & Hip-Hop,Joe Budden,2010 Traumashop,Spectrum [ feat . Matthew Koma ]
28955,,6:31,$ 0.99,Rap & Hip-Hop,Joe Budden,2010 Traumashop,Say My Name ( Original Mix )
28956,,6:52,$ 0.99,Rap & Hip-Hop,Joe Budden,2010 Traumashop,Oyster ( Michael Woods Remix - Strictly Miami Edit )
28957,,4:45,$ 1.29,Rap & Hip-Hop,Joe Budden,2010 Traumashop,Satisfaction
28958,,2:33,$ 1.29,Rap & Hip-Hop,Joe Budden,2010 Traumashop,Holdin On
28959,,6:34,$ 0.99,Rap & Hip-Hop,Joe Budden,2010 Traumashop,Say My Name ( feat . Zyra ) ( Markus Schulz Remix )
28960,,3:33,$ 1.29,Rap & Hip-Hop,Joe Budden,2010 Traumashop,Blame
28961,,5:00,$ 1.29,Rap & Hip-Hop,Joe Budden,2010 Traumashop,Lay Me Down
28962,,4:30,$ 1.29,Rap & Hip-Hop,Joe Budden,2010 Traumashop,Boneless
28963,,4:03,$ 0.99,Rap & Hip-Hop,Joe Budden,2010 Traumashop,Bootleg Fireworks ( The Rebirth )
28964,,6:14,$ 1.29,Rap & Hip-Hop,Joe Budden,2010 Traumashop,Summit ( Feat . Ellie Goulding )
28965,,6:05,$ 0.99,Rap & Hip-Hop,Joe Budden,2010 Traumashop,Zero 76
28966,,5:56,$ 0.99,Rap & Hip-Hop,Joe Budden,2010 Traumashop,Way More
28967,,4:20,$ 0.99,Rap & Hip-Hop,Joe Budden,2010 Traumashop,Hey ( Black Noise Remix )
28968,,6:06,$ 0.99,Rap & Hip-Hop,Joe Budden,2010 Traumashop,Pressure ( Alesso Remix )
28969,,5:28,$ 1.29,Rap & Hip-Hop,Joe Budden,2010 Traumashop,Ghosts ' n ' Stuff
28970,,6:22,$ 1.29,Rap & Hip-Hop,Joe Budden,2010 Traumashop,Ca n't Stop Me ( Club Mix ) [ feat . Shermanology ]
28971,,6:26,$ 1.29,Rap & Hip-Hop,Joe Budden,2010 Traumashop,Legacy
28972,,5:56,$ 0.99,Rap & Hip-Hop,Joe Budden,2010 Traumashop,Stronger ( Nicky Romero Remix )
28973,,6:36,$ 0.99,Rap & Hip-Hop,Joe Budden,2010 Traumashop,Bass Head
28974,,3:32,$ 1.29,Rap & Hip-Hop,Joe Budden,2010 Traumashop,Wild for the Night [ Explicit ]
28975,,5:17,$ 0.99,Rap & Hip-Hop,Joe Budden,2010 Traumashop,City 2 City [ Explicit ]
28976,,3:38,$ 1.29,Rap & Hip-Hop,Joe Budden,2010 Traumashop,We Own The Night ( feat . Luciana ) [ Radio Edit ]
28977,,5:00,$ 1.29,Rap & Hip-Hop,Joe Budden,2010 Traumashop,Redline
28978,,5:13,$ 1.29,Rap & Hip-Hop,Joe Budden,2010 Traumashop,Emulator
28979,,5:36,$ 0.89,Rap & Hip-Hop,Joe Budden,2010 Traumashop,Retreat
28980,,4:23,$ 1.29,Rap & Hip-Hop,Joe Budden,2010 Traumashop,EDM Death Machine [ Explicit ]
28981,,3:26,$ 1.29,Rap & Hip-Hop,Joe Budden,2010 Traumashop,Live for the Night [ Explicit ]
28982,,5:03,$ 0.99,Rap & Hip-Hop,Joe Budden,2010 Traumashop,I Ca n't Stop
28983,,2:56,$ 1.29,Rap & Hip-Hop,Joe Budden,2010 Traumashop,Lean On ( feat . MÌ ÷ & DJ Snake )
28984,,3:47,$ 1.29,Rap & Hip-Hop,Joe Budden,2010 Traumashop,Runaway ( U & I )
28985,,3:58,$ 1.29,Rap & Hip-Hop,Joe Budden,2010 Traumashop,Do n't You Worry Child ( feat . John Martin )
28986,,4:00,$ 0.99,Rap & Hip-Hop,Joe Budden,2010 Traumashop,Every Chance We Get We Run ( feat . Tegan & Sara )
28987,,4:03,$ 1.29,Rap & Hip-Hop,Joe Budden,2010 Traumashop,Spectrum [ feat . Matthew Koma ]
28988,,6:31,$ 0.99,Rap & Hip-Hop,Joe Budden,2010 Traumashop,Say My Name ( Original Mix )
28989,,6:52,$ 0.99,Rap & Hip-Hop,Joe Budden,2010 Traumashop,Oyster ( Michael Woods Remix - Strictly Miami Edit )
28990,,4:45,$ 1.29,Rap & Hip-Hop,Joe Budden,2010 Traumashop,Satisfaction
28991,,2:33,$ 1.29,Rap & Hip-Hop,Joe Budden,2010 Traumashop,Holdin On
28992,,6:34,$ 0.99,Rap & Hip-Hop,Joe Budden,2010 Traumashop,Say My Name ( feat . Zyra ) ( Markus Schulz Remix )
28993,,3:33,$ 1.29,Rap & Hip-Hop,Joe Budden,2010 Traumashop,Blame
28994,,5:00,$ 1.29,Rap & Hip-Hop,Joe Budden,2010 Traumashop,Lay Me Down
28995,,4:30,$ 1.29,Rap & Hip-Hop,Joe Budden,2010 Traumashop,Boneless
28996,,4:03,$ 0.99,Rap & Hip-Hop,Joe Budden,2010 Traumashop,Bootleg Fireworks ( The Rebirth )
28997,,6:14,$ 1.29,Rap & Hip-Hop,Joe Budden,2010 Traumashop,Summit ( Feat . Ellie Goulding )
28998,,6:05,$ 0.99,Rap & Hip-Hop,Joe Budden,2010 Traumashop,Zero 76
28999,,5:56,$ 0.99,Rap & Hip-Hop,Joe Budden,2010 Traumashop,Way More
29000,,4:20,$ 0.99,Rap & Hip-Hop,Joe Budden,2010 Traumashop,Hey ( Black Noise Remix )
29001,,6:06,$ 0.99,Rap & Hip-Hop,Joe Budden,2010 Traumashop,Pressure ( Alesso Remix )
29002,,5:28,$ 1.29,Rap & Hip-Hop,Joe Budden,2010 Traumashop,Ghosts ' n ' Stuff
29003,,6:22,$ 1.29,Rap & Hip-Hop,Joe Budden,2010 Traumashop,Ca n't Stop Me ( Club Mix ) [ feat . Shermanology ]
29004,,6:26,$ 1.29,Rap & Hip-Hop,Joe Budden,2010 Traumashop,Legacy
29005,,5:56,$ 0.99,Rap & Hip-Hop,Joe Budden,2010 Traumashop,Stronger ( Nicky Romero Remix )
29006,,6:36,$ 0.99,Rap & Hip-Hop,Joe Budden,2010 Traumashop,Bass Head
