song_entry_id,song_label,album_title,time_length,purchase_price,record_label,singer,track_genre,launch_date
2076,Red Hot Blues,Willow Lane - Single,3:13,$ 1.29,2015 PaxAmericana Recording Company,Ryan Adams,"Rock , Music",31-Jul-15
2077,Jesus ( Do n't Touch My Baby ),Demolition,5:09,$ 1.29,"2002 UMG Recordings , Inc.",Ryan Adams,"Rock , Music , Country , Singer/Songwriter , Alternative Country , Adult Alternative",9-Sep-02
2078,Let Go,Ryan Adams,3:43,$ 1.29,2014 PaxAmericana Recording Company Under Exclusive License To Blue Note Records .,Ryan Adams,"Rock , Music , Singer/Songwriter , Contemporary Singer/Songwriter , Adult Alternative , Country , Alternative Country , Americana",9-Sep-14
2079,The Drugs Not Working,Rock N Roll,5:32,$ 1.29,"2014 UMG Recordings , Inc.",Ryan Adams,"Rock , Music , Adult Alternative",4-Nov-03
2080,"Goodnight , Hollywood Blvd. .",Gold,3:24,$ 1.29,"2014 UMG Recordings , Inc.",Ryan Adams,"Rock , Music",30-Sep-14
2081,I 'm In Love With You,Do You Laugh When You Lie ? - Single,2:21,$ 1.29,2014 PaxAmericana Recording Company,Ryan Adams,"Rock , Music",9-Dec-14
2082,In the Dark,I Do Not Feel Like Being Good - Single,2:38,$ 1.29,2015 PaxAmericana Recording Company,Ryan Adams,"Rock , Music",28-Apr-15
2083,Jesus ( Do n't Touch My Baby ),Demolition,5:09,$ 1.29,"2002 UMG Recordings , Inc.",Ryan Adams,"Rock , Music , Country , Singer/Songwriter , Alternative Country , Adult Alternative",9-Sep-02
2084,Let Go,Ryan Adams,3:43,$ 1.29,2014 PaxAmericana Recording Company Under Exclusive License To Blue Note Records .,Ryan Adams,"Rock , Music , Singer/Songwriter , Contemporary Singer/Songwriter , Adult Alternative , Country , Alternative Country , Americana",9-Sep-14
2085,"Goodnight , Hollywood Blvd. .",Gold,3:24,$ 1.29,"2014 UMG Recordings , Inc.",Ryan Adams,"Rock , Music",30-Sep-14
2086,"Goodnight , Hollywood Blvd. .",Gold,3:24,$ 1.29,"2014 UMG Recordings , Inc.",Ryan Adams,"Rock , Music",30-Sep-14
2087,Sweet Lil ' Gal ( 23rd/1st ),Heartbreaker,3:38,$ 0.99,2000 Pax Am Records,Ryan Adams,"Singer/Songwriter , Music , Rock , Southern Rock , Country , Adult Alternative , American Trad Rock , Americana , Alternative Country",5-Sep-00
2088,"Goodnight , Hollywood Blvd. .",Gold,3:24,$ 1.29,"2014 UMG Recordings , Inc.",Ryan Adams,"Rock , Music",30-Sep-14
2089,Look In the Mirror,Burn In the Night - Single,0:58,$ 1.29,2015 PaxAmericana Recording Company,Ryan Adams,"Rock , Music",23-Jun-15
2090,Let Go,Ryan Adams,3:43,$ 1.29,2014 PaxAmericana Recording Company Under Exclusive License To Blue Note Records .,Ryan Adams,"Rock , Music , Singer/Songwriter , Contemporary Singer/Songwriter , Adult Alternative , Country , Alternative Country , Americana",9-Sep-14
2091,I Taught Myself How To Grow Old,Easy Tiger,3:18,$ 1.29,"2014 UMG Recordings , Inc.",Ryan Adams,"Rock , Music , Country , Adult Alternative , Singer/Songwriter , Contemporary Singer/Songwriter , Alternative Country",26-Jun-07
2092,"Goodnight , Hollywood Blvd. .",Gold,3:24,$ 1.29,"2014 UMG Recordings , Inc.",Ryan Adams,"Rock , Music",30-Sep-14
2093,The Drugs Not Working,Rock N Roll,5:32,$ 1.29,"2014 UMG Recordings , Inc.",Ryan Adams,"Rock , Music , Adult Alternative",4-Nov-03
2094,I Taught Myself How To Grow Old,Easy Tiger,3:18,$ 1.29,"2014 UMG Recordings , Inc.",Ryan Adams,"Rock , Music , Country , Adult Alternative , Singer/Songwriter , Contemporary Singer/Songwriter , Alternative Country",26-Jun-07
2095,Let Go,Ryan Adams,3:43,$ 1.29,2014 PaxAmericana Recording Company Under Exclusive License To Blue Note Records .,Ryan Adams,"Rock , Music , Singer/Songwriter , Contemporary Singer/Songwriter , Adult Alternative , Country , Alternative Country , Americana",9-Sep-14
2096,"Goodnight , Hollywood Blvd. .",Gold,3:24,$ 1.29,"2014 UMG Recordings , Inc.",Ryan Adams,"Rock , Music",30-Sep-14
2097,Let Go,Ryan Adams,3:43,$ 1.29,2014 PaxAmericana Recording Company Under Exclusive License To Blue Note Records .,Ryan Adams,"Rock , Music , Singer/Songwriter , Contemporary Singer/Songwriter , Adult Alternative , Country , Alternative Country , Americana",9-Sep-14
2098,Sweet Lil ' Gal ( 23rd/1st ),Heartbreaker,3:38,$ 0.99,2000 Pax Am Records,Ryan Adams,"Singer/Songwriter , Music , Rock , Southern Rock , Country , Adult Alternative , American Trad Rock , Americana , Alternative Country",5-Sep-00
2099,My Winding Wheel ( iTunes Session ),iTunes Session,3:34,$ 1.29,"2012 PaxAmericana Recording Company Under Exclusive License to Capitol Records . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records , LLC , 1750 North Vine Street , Hollywood , CA 90028 .",Ryan Adams,"Rock , Music",24-Apr-12
2100,Let Go,Ryan Adams,3:43,$ 1.29,2014 PaxAmericana Recording Company Under Exclusive License To Blue Note Records .,Ryan Adams,"Rock , Music , Singer/Songwriter , Contemporary Singer/Songwriter , Adult Alternative , Country , Alternative Country , Americana",9-Sep-14
2101,Let Go,Ryan Adams,3:43,$ 1.29,2014 PaxAmericana Recording Company Under Exclusive License To Blue Note Records .,Ryan Adams,"Rock , Music , Singer/Songwriter , Contemporary Singer/Songwriter , Adult Alternative , Country , Alternative Country , Americana",9-Sep-14
2102,Let Go,Ryan Adams,3:43,$ 1.29,2014 PaxAmericana Recording Company Under Exclusive License To Blue Note Records .,Ryan Adams,"Rock , Music , Singer/Songwriter , Contemporary Singer/Songwriter , Adult Alternative , Country , Alternative Country , Americana",9-Sep-14
2103,The Drugs Not Working,Rock N Roll,5:32,$ 1.29,"2014 UMG Recordings , Inc.",Ryan Adams,"Rock , Music , Adult Alternative",4-Nov-03
2104,Voices,29,5:07,$ 1.29,"2014 UMG Recordings , Inc.",Ryan Adams,"Country , Music , Alternative Country , Rock , Adult Alternative , Americana",30-Sep-14
2105,Till I Found You ( Bonus Track ),Ashes & Fire,4:19,$ 1.29,2014 PaxAmericana Recording Company,Ryan Adams,"Alternative , Music , Rock , Adult Alternative , Country , Alternative Country , Americana , Singer/Songwriter , Contemporary Singer/Songwriter",30-Sep-14
2106,Jesus ( Do n't Touch My Baby ),Demolition,5:09,$ 1.29,"2002 UMG Recordings , Inc.",Ryan Adams,"Rock , Music , Country , Singer/Songwriter , Alternative Country , Adult Alternative",9-Sep-02
2107,Will There Be Any Stars in My Crown ?,The Slaughter Rule ( Soundtrack from the Motion Picture ),4:57,$ 0.99,2003 Bloodshot Records,Pernice Brothers,"Soundtrack , Music , Country",4-Mar-03
2108,Voices,29,4:53,$ 1.29,"2005 UMG Recordings , Inc.",Ryan Adams,"Rock , Music , Country , Americana , Alternative Country , Adult Alternative , Singer/Songwriter",20-Dec-05
2109,Felony Melanie - Sweet Home Alabama Suite ( Score ),Sweet Home Alabama ( Original Motion Picture Soundtrack ),5:02,$ 1.29,"2002 Hollywood Records , Inc.",George Fenton,"Soundtrack , Music",2002
2110,Sweet Lil ' Gal ( 23rd/1st ),Heartbreaker,3:38,$ 0.99,2000 Pax Am Records,Ryan Adams,"Singer/Songwriter , Music , Rock , Southern Rock , Country , Adult Alternative , American Trad Rock , Americana , Alternative Country",5-Sep-00
2111,Sweet Lil ' Gal ( 23rd/1st ),Heartbreaker,3:38,$ 0.99,2000 Pax Am Records,Ryan Adams,"Singer/Songwriter , Music , Rock , Southern Rock , Country , Adult Alternative , American Trad Rock , Americana , Alternative Country",5-Sep-00
2112,Sweet Lil ' Gal ( 23rd/1st ),Heartbreaker,3:38,$ 0.99,2000 Pax Am Records,Ryan Adams,"Singer/Songwriter , Music , Rock , Southern Rock , Country , Adult Alternative , American Trad Rock , Americana , Alternative Country",5-Sep-00
2113,Let Go,Ryan Adams,3:43,$ 1.29,2014 PaxAmericana Recording Company Under Exclusive License To Blue Note Records .,Ryan Adams,"Rock , Music , Singer/Songwriter , Contemporary Singer/Songwriter , Adult Alternative , Country , Alternative Country , Americana",9-Sep-14
2114,"Walkedypants ( Paxam Single Series , Vol . 2 )","Jacksonville ( Paxam Single Series , Vol . 2 ) - Single",2:41,$ 1.29,2014 PaxAmericana Recording Company,Ryan Adams,"Rock , Music",16-Sep-14
2115,I Taught Myself How To Grow Old,Easy Tiger,3:18,$ 1.29,"2014 UMG Recordings , Inc.",Ryan Adams,"Rock , Music , Country , Adult Alternative , Singer/Songwriter , Contemporary Singer/Songwriter , Alternative Country",26-Jun-07
2116,"Goodnight , Hollywood Blvd. .",Gold,3:24,$ 1.29,"2014 UMG Recordings , Inc.",Ryan Adams,"Rock , Music",30-Sep-14
2117,Stoned Alone,No Shadow - Single,1:18,$ 1.29,2014 PaxAmericana Recording Company,Ryan Adams,"Rock , Music",13-Jan-15
2118,I Lost My F ***** g Mind,Blue Light - Single,2:53,$ 1.29,2015 PaxAmericana Recording Company,Ryan Adams,"Rock , Music",31-Mar-15
2119,I Lost My F ***** g Mind,Blue Light - Single,2:53,$ 1.29,2015 PaxAmericana Recording Company,Ryan Adams,"Rock , Music",31-Mar-15
2120,In the Dark,I Do Not Feel Like Being Good - Single,2:38,$ 1.29,2015 PaxAmericana Recording Company,Ryan Adams,"Rock , Music",28-Apr-15
2121,In the Dark,I Do Not Feel Like Being Good - Single,2:38,$ 1.29,2015 PaxAmericana Recording Company,Ryan Adams,"Rock , Music",28-Apr-15
2122,Look In the Mirror,Burn In the Night - Single,0:58,$ 1.29,2015 PaxAmericana Recording Company,Ryan Adams,"Rock , Music",23-Jun-15
2123,Look In the Mirror,Burn In the Night - Single,0:58,$ 1.29,2015 PaxAmericana Recording Company,Ryan Adams,"Rock , Music",23-Jun-15
2124,Red Hot Blues,Willow Lane - Single,3:13,$ 1.29,2015 PaxAmericana Recording Company,Ryan Adams,"Rock , Music",31-Jul-15
2125,Jesus ( Do n't Touch My Baby ),Demolition,5:09,$ 1.29,"2002 UMG Recordings , Inc.",Ryan Adams,"Rock , Music , Country , Singer/Songwriter , Alternative Country , Adult Alternative",9-Sep-02
2126,Jesus ( Do n't Touch My Baby ),Demolition,5:09,$ 1.29,"2002 UMG Recordings , Inc.",Ryan Adams,"Rock , Music , Country , Singer/Songwriter , Alternative Country , Adult Alternative",9-Sep-02
2127,Jesus ( Do n't Touch My Baby ),Demolition,5:09,$ 1.29,"2002 UMG Recordings , Inc.",Ryan Adams,"Rock , Music , Country , Singer/Songwriter , Alternative Country , Adult Alternative",9-Sep-02
2128,Jesus ( Do n't Touch My Baby ),Demolition,5:09,$ 1.29,"2002 UMG Recordings , Inc.",Ryan Adams,"Rock , Music , Country , Singer/Songwriter , Alternative Country , Adult Alternative",9-Sep-02
2129,The Drugs Not Working,Rock N Roll,5:32,$ 1.29,"2003 UMG Recordings , Inc.",Ryan Adams,"Rock , Music , Country , Singer/Songwriter , Adult Alternative",11-Nov-03
2130,Voices,29,4:53,$ 1.29,"2005 UMG Recordings , Inc.",Ryan Adams,"Rock , Music , Country , Americana , Alternative Country , Adult Alternative , Singer/Songwriter",20-Dec-05
2131,Voices,29,4:53,$ 1.29,"2005 UMG Recordings , Inc.",Ryan Adams,"Rock , Music , Country , Americana , Alternative Country , Adult Alternative , Singer/Songwriter",20-Dec-05
2132,My California,"Californication , Season 6 ( Music From the Showtime Series )",4:37,$ 1.29,2013 Entertainment One,Beth Hart,"Soundtrack , Music , Rock",15-Jan-13
2133,Till I Found You ( Bonus Track ),Ashes & Fire,4:19,$ 1.29,2014 PaxAmericana Recording Company,Ryan Adams,"Alternative , Music , Rock , Adult Alternative , Country , Alternative Country , Americana , Singer/Songwriter , Contemporary Singer/Songwriter",30-Sep-14
2134,Till I Found You ( Bonus Track ),Ashes & Fire,4:19,$ 1.29,2014 PaxAmericana Recording Company,Ryan Adams,"Alternative , Music , Rock , Adult Alternative , Country , Alternative Country , Americana , Singer/Songwriter , Contemporary Singer/Songwriter",30-Sep-14
2135,Till I Found You ( Bonus Track ),Ashes & Fire,4:19,$ 1.29,2014 PaxAmericana Recording Company,Ryan Adams,"Alternative , Music , Rock , Adult Alternative , Country , Alternative Country , Americana , Singer/Songwriter , Contemporary Singer/Songwriter",30-Sep-14
2136,Suburbia,Vampires ( Paxam Singles Series Volume 3 ) - EP,2:23,$ 1.29,2014 PaxAmericana Recording Company,Ryan Adams,"Rock , Music , Adult Alternative",27-Oct-14
2137,Suburbia,Vampires ( Paxam Singles Series Volume 3 ) - EP,2:23,$ 1.29,2014 PaxAmericana Recording Company,Ryan Adams,"Rock , Music , Adult Alternative",27-Oct-14
2138,Suburbia,Vampires ( Paxam Singles Series Volume 3 ) - EP,2:23,$ 1.29,2014 PaxAmericana Recording Company,Ryan Adams,"Rock , Music , Adult Alternative",27-Oct-14
2139,Suburbia,Vampires ( Paxam Singles Series Volume 3 ) - EP,2:23,$ 1.29,2014 PaxAmericana Recording Company,Ryan Adams,"Rock , Music , Adult Alternative",27-Oct-14
2140,I 'm In Love With You,Do You Laugh When You Lie ? - Single,2:21,$ 1.29,2014 PaxAmericana Recording Company,Ryan Adams,"Rock , Music",9-Dec-14
2141,I 'm In Love With You,Do You Laugh When You Lie ? - Single,2:21,$ 1.29,2014 PaxAmericana Recording Company,Ryan Adams,"Rock , Music",9-Dec-14
2142,Stoned Alone,No Shadow - Single,1:18,$ 1.29,2014 PaxAmericana Recording Company,Ryan Adams,"Rock , Music",13-Jan-15
2143,Stoned Alone,No Shadow - Single,1:18,$ 1.29,2014 PaxAmericana Recording Company,Ryan Adams,"Rock , Music",13-Jan-15
2144,I Taught Myself How To Grow Old,Easy Tiger,3:18,$ 1.29,"2014 UMG Recordings , Inc.",Ryan Adams,"Rock , Music , Country , Adult Alternative , Singer/Songwriter , Contemporary Singer/Songwriter , Alternative Country",26-Jun-07
2145,I Taught Myself How To Grow Old,Easy Tiger,3:18,$ 1.29,"2014 UMG Recordings , Inc.",Ryan Adams,"Rock , Music , Country , Adult Alternative , Singer/Songwriter , Contemporary Singer/Songwriter , Alternative Country",26-Jun-07
2146,I Taught Myself How To Grow Old,Easy Tiger,3:18,$ 1.29,"2014 UMG Recordings , Inc.",Ryan Adams,"Rock , Music , Country , Adult Alternative , Singer/Songwriter , Contemporary Singer/Songwriter , Alternative Country",26-Jun-07
2147,"Goodnight , Hollywood Blvd. .",Gold,3:24,$ 1.29,"2014 UMG Recordings , Inc.",Ryan Adams,"Rock , Music",30-Sep-14
2148,"Goodnight , Hollywood Blvd. .",Gold,3:24,$ 1.29,"2014 UMG Recordings , Inc.",Ryan Adams,"Rock , Music",30-Sep-14
2149,"Goodnight , Hollywood Blvd. .",Gold,3:24,$ 1.29,"2014 UMG Recordings , Inc.",Ryan Adams,"Rock , Music",30-Sep-14
2150,"Goodnight , Hollywood Blvd. .",Gold,3:24,$ 1.29,"2014 UMG Recordings , Inc.",Ryan Adams,"Rock , Music",30-Sep-14
2151,"Goodnight , Hollywood Blvd. .",Gold,3:24,$ 1.29,"2014 UMG Recordings , Inc.",Ryan Adams,"Rock , Music",30-Sep-14
2152,"Goodnight , Hollywood Blvd. .",Gold,3:24,$ 1.29,"2014 UMG Recordings , Inc.",Ryan Adams,"Rock , Music",30-Sep-14
2153,"Goodnight , Hollywood Blvd. .",Gold,3:24,$ 1.29,"2014 UMG Recordings , Inc.",Ryan Adams,"Rock , Music",30-Sep-14
2154,Voices,29,5:07,$ 1.29,"2014 UMG Recordings , Inc.",Ryan Adams,"Country , Music , Alternative Country , Rock , Adult Alternative , Americana",30-Sep-14
2155,Voices,29,5:07,$ 1.29,"2014 UMG Recordings , Inc.",Ryan Adams,"Country , Music , Alternative Country , Rock , Adult Alternative , Americana",30-Sep-14
2156,Voices,29,5:07,$ 1.29,"2014 UMG Recordings , Inc.",Ryan Adams,"Country , Music , Alternative Country , Rock , Adult Alternative , Americana",30-Sep-14
2157,Voices,29,5:07,$ 1.29,"2014 UMG Recordings , Inc.",Ryan Adams,"Country , Music , Alternative Country , Rock , Adult Alternative , Americana",30-Sep-14
2158,Voices,29,5:07,$ 1.29,"2014 UMG Recordings , Inc.",Ryan Adams,"Country , Music , Alternative Country , Rock , Adult Alternative , Americana",30-Sep-14
2159,Voices,29,5:07,$ 1.29,"2014 UMG Recordings , Inc.",Ryan Adams,"Country , Music , Alternative Country , Rock , Adult Alternative , Americana",30-Sep-14
2160,Voices,29,5:07,$ 1.29,"2014 UMG Recordings , Inc.",Ryan Adams,"Country , Music , Alternative Country , Rock , Adult Alternative , Americana",30-Sep-14
2161,Voices,29,5:07,$ 1.29,"2014 UMG Recordings , Inc.",Ryan Adams,"Country , Music , Alternative Country , Rock , Adult Alternative , Americana",30-Sep-14
2162,Till I Found You ( Bonus Track ),Ashes & Fire,4:19,$ 1.29,2014 PaxAmericana Recording Company,Ryan Adams,"Alternative , Music , Rock , Adult Alternative , Country , Alternative Country , Americana , Singer/Songwriter , Contemporary Singer/Songwriter",30-Sep-14
2163,Till I Found You ( Bonus Track ),Ashes & Fire,4:19,$ 1.29,2014 PaxAmericana Recording Company,Ryan Adams,"Alternative , Music , Rock , Adult Alternative , Country , Alternative Country , Americana , Singer/Songwriter , Contemporary Singer/Songwriter",30-Sep-14
2164,Till I Found You ( Bonus Track ),Ashes & Fire,4:19,$ 1.29,2014 PaxAmericana Recording Company,Ryan Adams,"Alternative , Music , Rock , Adult Alternative , Country , Alternative Country , Americana , Singer/Songwriter , Contemporary Singer/Songwriter",30-Sep-14
2165,Till I Found You ( Bonus Track ),Ashes & Fire,4:19,$ 1.29,2014 PaxAmericana Recording Company,Ryan Adams,"Alternative , Music , Rock , Adult Alternative , Country , Alternative Country , Americana , Singer/Songwriter , Contemporary Singer/Songwriter",30-Sep-14
2166,Till I Found You ( Bonus Track ),Ashes & Fire,4:19,$ 1.29,2014 PaxAmericana Recording Company,Ryan Adams,"Alternative , Music , Rock , Adult Alternative , Country , Alternative Country , Americana , Singer/Songwriter , Contemporary Singer/Songwriter",30-Sep-14
2167,Till I Found You ( Bonus Track ),Ashes & Fire,4:19,$ 1.29,2014 PaxAmericana Recording Company,Ryan Adams,"Alternative , Music , Rock , Adult Alternative , Country , Alternative Country , Americana , Singer/Songwriter , Contemporary Singer/Songwriter",30-Sep-14
2168,The Drugs Not Working,Rock N Roll,5:32,$ 1.29,"2014 UMG Recordings , Inc.",Ryan Adams,"Rock , Music , Adult Alternative",4-Nov-03
2169,The Drugs Not Working,Rock N Roll,5:32,$ 1.29,"2014 UMG Recordings , Inc.",Ryan Adams,"Rock , Music , Adult Alternative",4-Nov-03
2170,The Drugs Not Working,Rock N Roll,5:32,$ 1.29,"2014 UMG Recordings , Inc.",Ryan Adams,"Rock , Music , Adult Alternative",4-Nov-03
2171,The Drugs Not Working,Rock N Roll,5:32,$ 1.29,"2014 UMG Recordings , Inc.",Ryan Adams,"Rock , Music , Adult Alternative",4-Nov-03
2172,The Drugs Not Working,Rock N Roll,5:32,$ 1.29,"2014 UMG Recordings , Inc.",Ryan Adams,"Rock , Music , Adult Alternative",4-Nov-03
2173,The Drugs Not Working,Rock N Roll,5:32,$ 1.29,"2014 UMG Recordings , Inc.",Ryan Adams,"Rock , Music , Adult Alternative",4-Nov-03
2174,The Drugs Not Working,Rock N Roll,5:32,$ 1.29,"2014 UMG Recordings , Inc.",Ryan Adams,"Rock , Music , Adult Alternative",4-Nov-03
2175,The Drugs Not Working,Rock N Roll,5:32,$ 1.29,"2014 UMG Recordings , Inc.",Ryan Adams,"Rock , Music , Adult Alternative",4-Nov-03
2176,The Drugs Not Working,Rock N Roll,5:32,$ 1.29,"2014 UMG Recordings , Inc.",Ryan Adams,"Rock , Music , Adult Alternative",4-Nov-03
2177,The Drugs Not Working,Rock N Roll,5:32,$ 1.29,"2014 UMG Recordings , Inc.",Ryan Adams,"Rock , Music , Adult Alternative",4-Nov-03
2178,The Drugs Not Working,Rock N Roll,5:32,$ 1.29,"2014 UMG Recordings , Inc.",Ryan Adams,"Rock , Music , Adult Alternative",4-Nov-03
2179,I Taught Myself How To Grow Old,Easy Tiger,3:18,$ 1.29,"2014 UMG Recordings , Inc.",Ryan Adams,"Rock , Music , Country , Adult Alternative , Singer/Songwriter , Contemporary Singer/Songwriter , Alternative Country",26-Jun-07
2180,I Taught Myself How To Grow Old,Easy Tiger,3:18,$ 1.29,"2014 UMG Recordings , Inc.",Ryan Adams,"Rock , Music , Country , Adult Alternative , Singer/Songwriter , Contemporary Singer/Songwriter , Alternative Country",26-Jun-07
2181,I Taught Myself How To Grow Old,Easy Tiger,3:18,$ 1.29,"2014 UMG Recordings , Inc.",Ryan Adams,"Rock , Music , Country , Adult Alternative , Singer/Songwriter , Contemporary Singer/Songwriter , Alternative Country",26-Jun-07
2182,I Taught Myself How To Grow Old,Easy Tiger,3:18,$ 1.29,"2014 UMG Recordings , Inc.",Ryan Adams,"Rock , Music , Country , Adult Alternative , Singer/Songwriter , Contemporary Singer/Songwriter , Alternative Country",26-Jun-07
2183,I Taught Myself How To Grow Old,Easy Tiger,3:18,$ 1.29,"2014 UMG Recordings , Inc.",Ryan Adams,"Rock , Music , Country , Adult Alternative , Singer/Songwriter , Contemporary Singer/Songwriter , Alternative Country",26-Jun-07
2184,I Taught Myself How To Grow Old,Easy Tiger,3:18,$ 1.29,"2014 UMG Recordings , Inc.",Ryan Adams,"Rock , Music , Country , Adult Alternative , Singer/Songwriter , Contemporary Singer/Songwriter , Alternative Country",26-Jun-07
2185,"Look In the Mirror ( Paxam Singles Series , Vol . 1 )","1984 ( Paxam Singles Series , Vol . 1 )",1:56,$ 0.99,2014 PaxAmericana Recording Company,Ryan Adams,"Rock , Music",28-Aug-14
2186,"Look In the Mirror ( Paxam Singles Series , Vol . 1 )","1984 ( Paxam Singles Series , Vol . 1 )",1:56,$ 0.99,2014 PaxAmericana Recording Company,Ryan Adams,"Rock , Music",28-Aug-14
2187,"Look In the Mirror ( Paxam Singles Series , Vol . 1 )","1984 ( Paxam Singles Series , Vol . 1 )",1:56,$ 0.99,2014 PaxAmericana Recording Company,Ryan Adams,"Rock , Music",28-Aug-14
2188,"Walkedypants ( Paxam Single Series , Vol . 2 )","Jacksonville ( Paxam Single Series , Vol . 2 ) - Single",2:41,$ 1.29,2014 PaxAmericana Recording Company,Ryan Adams,"Rock , Music",16-Sep-14
2189,"Walkedypants ( Paxam Single Series , Vol . 2 )","Jacksonville ( Paxam Single Series , Vol . 2 ) - Single",2:41,$ 1.29,2014 PaxAmericana Recording Company,Ryan Adams,"Rock , Music",16-Sep-14
2190,Hotel Chelsea Nights,Love Is Hell,5:11,$ 1.29,"2014 UMG Recordings , Inc.",Ryan Adams,"Rock , Music , Adult Alternative",4-May-04
2191,Hotel Chelsea Nights,Love Is Hell,5:11,$ 1.29,"2014 UMG Recordings , Inc.",Ryan Adams,"Rock , Music , Adult Alternative",4-May-04
2192,Hotel Chelsea Nights,Love Is Hell,5:11,$ 1.29,"2014 UMG Recordings , Inc.",Ryan Adams,"Rock , Music , Adult Alternative",4-May-04
2193,Hotel Chelsea Nights,Love Is Hell,5:11,$ 1.29,"2014 UMG Recordings , Inc.",Ryan Adams,"Rock , Music , Adult Alternative",4-May-04
2194,Hotel Chelsea Nights,Love Is Hell,5:11,$ 1.29,"2014 UMG Recordings , Inc.",Ryan Adams,"Rock , Music , Adult Alternative",4-May-04
2195,Hotel Chelsea Nights,Love Is Hell,5:11,$ 1.29,"2014 UMG Recordings , Inc.",Ryan Adams,"Rock , Music , Adult Alternative",4-May-04
2196,Hotel Chelsea Nights,Love Is Hell,5:11,$ 1.29,"2014 UMG Recordings , Inc.",Ryan Adams,"Rock , Music , Adult Alternative",4-May-04
2197,Hotel Chelsea Nights,Love Is Hell,5:11,$ 1.29,"2014 UMG Recordings , Inc.",Ryan Adams,"Rock , Music , Adult Alternative",4-May-04
2198,Hotel Chelsea Nights,Love Is Hell,5:11,$ 1.29,"2014 UMG Recordings , Inc.",Ryan Adams,"Rock , Music , Adult Alternative",4-May-04
2199,Hotel Chelsea Nights,Love Is Hell,5:11,$ 1.29,"2014 UMG Recordings , Inc.",Ryan Adams,"Rock , Music , Adult Alternative",4-May-04
2200,Hotel Chelsea Nights,Love Is Hell,5:11,$ 1.29,"2014 UMG Recordings , Inc.",Ryan Adams,"Rock , Music , Adult Alternative",4-May-04
2201,Hotel Chelsea Nights,Love Is Hell,5:11,$ 1.29,"2014 UMG Recordings , Inc.",Ryan Adams,"Rock , Music , Adult Alternative",4-May-04
2202,Hotel Chelsea Nights,Love Is Hell,5:11,$ 1.29,"2014 UMG Recordings , Inc.",Ryan Adams,"Rock , Music , Adult Alternative",4-May-04
2203,Hotel Chelsea Nights,Love Is Hell,5:11,$ 1.29,"2014 UMG Recordings , Inc.",Ryan Adams,"Rock , Music , Adult Alternative",4-May-04
2204,Hotel Chelsea Nights,Love Is Hell,5:11,$ 1.29,"2014 UMG Recordings , Inc.",Ryan Adams,"Rock , Music , Adult Alternative",4-May-04
2205,Jesus ( Do n't Touch My Baby ),Demolition,5:09,$ 1.29,"2002 UMG Recordings , Inc.",Ryan Adams,"Rock , Music , Country , Singer/Songwriter , Alternative Country , Adult Alternative",9-Sep-02
2206,Let Go,Ryan Adams,3:43,$ 1.29,2014 PaxAmericana Recording Company Under Exclusive License To Blue Note Records .,Ryan Adams,"Rock , Music , Singer/Songwriter , Contemporary Singer/Songwriter , Adult Alternative , Country , Alternative Country , Americana",9-Sep-14
2207,"Goodnight , Hollywood Blvd. .",Gold,3:24,$ 1.29,"2014 UMG Recordings , Inc.",Ryan Adams,"Rock , Music",30-Sep-14
2208,Clean,1989,4:23,$ 1.29,2015 PaxAmericana Recording Company Under Exclusive License To Blue Note Records,Ryan Adams,"Rock , Music",21-Sep-15
2209,Hotel Chelsea Nights,Love Is Hell,5:11,$ 1.29,"2014 UMG Recordings , Inc.",Ryan Adams,"Rock , Music , Adult Alternative",4-May-04
2210,Sweet Lil ' Gal ( 23rd/1st ),Heartbreaker,3:38,$ 0.99,2000 Pax Am Records,Ryan Adams,"Singer/Songwriter , Music , Rock , Southern Rock , Country , Adult Alternative , American Trad Rock , Americana , Alternative Country",5-Sep-00
2211,Clean,1989,4:23,$ 1.29,2015 PaxAmericana Recording Company Under Exclusive License To Blue Note Records,Ryan Adams,"Rock , Music",21-Sep-15
2212,Clean,1989,4:23,$ 1.29,2015 PaxAmericana Recording Company Under Exclusive License To Blue Note Records,Ryan Adams,"Rock , Music",21-Sep-15
2213,Clean,1989,4:23,$ 1.29,2015 PaxAmericana Recording Company Under Exclusive License To Blue Note Records,Ryan Adams,"Rock , Music",21-Sep-15
2214,Clean,1989,4:23,$ 1.29,2015 PaxAmericana Recording Company Under Exclusive License To Blue Note Records,Ryan Adams,"Rock , Music",21-Sep-15
2215,Clean,1989,4:23,$ 1.29,2015 PaxAmericana Recording Company Under Exclusive License To Blue Note Records,Ryan Adams,"Rock , Music",21-Sep-15
2216,Clean,1989,4:23,$ 1.29,2015 PaxAmericana Recording Company Under Exclusive License To Blue Note Records,Ryan Adams,"Rock , Music",21-Sep-15
2217,Clean,1989,4:23,$ 1.29,2015 PaxAmericana Recording Company Under Exclusive License To Blue Note Records,Ryan Adams,"Rock , Music",21-Sep-15
2218,Clean,1989,4:23,$ 1.29,2015 PaxAmericana Recording Company Under Exclusive License To Blue Note Records,Ryan Adams,"Rock , Music",21-Sep-15
2219,Clean,1989,4:23,$ 1.29,2015 PaxAmericana Recording Company Under Exclusive License To Blue Note Records,Ryan Adams,"Rock , Music",21-Sep-15
