item_id,copyright_notice,track_release_date,music_style,duration_sec,track_price,track_title,performer_name
2023,2012 PAXAM RECORDS,2-Jul-12,"Singer/Songwriter , Music , Rock",5:10,$ 0.99,If I Am a Stranger ( Live In Amsterdam ),Ryan Adams
2024,2000 Pax Am Records,5-Sep-00,"Singer/Songwriter , Music , Rock , Southern Rock , Country , Adult Alternative , American Trad Rock , Americana , Alternative Country",3:38,$ 0.99,Sweet Lil ' Gal ( 23rd/1st ),Ryan Adams
2025,2000 Pax Am Records,5-Sep-00,"Singer/Songwriter , Music , Rock , Southern Rock , Country , Adult Alternative , American Trad Rock , Americana , Alternative Country",3:38,$ 0.99,Sweet Lil ' Gal ( 23rd/1st ),Ryan Adams
2026,2000 Pax Am Records,5-Sep-00,"Singer/Songwriter , Music , Rock , Southern Rock , Country , Adult Alternative , American Trad Rock , Americana , Alternative Country",3:38,$ 0.99,Sweet Lil ' Gal ( 23rd/1st ),Ryan Adams
2027,2000 Pax Am Records,5-Sep-00,"Singer/Songwriter , Music , Rock , Southern Rock , Country , Adult Alternative , American Trad Rock , Americana , Alternative Country",3:38,$ 0.99,Sweet Lil ' Gal ( 23rd/1st ),Ryan Adams
2028,2000 Pax Am Records,5-Sep-00,"Singer/Songwriter , Music , Rock , Southern Rock , Country , Adult Alternative , American Trad Rock , Americana , Alternative Country",3:38,$ 0.99,Sweet Lil ' Gal ( 23rd/1st ),Ryan Adams
2029,"2013 Sandra Boynton . Manufactured and Distributed by Warner Music Nashville LLC , A Warner Music Group Company .",30-Aug-13,"Children 's Music , Music",0:53,$ 1.29,More Frog Trouble,Falls Mountain Cowboys
2030,"2012 PaxAmericana Recording Company Under Exclusive License to Capitol Records . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records , LLC , 1750 North Vine Street , Hollywood , CA 90028 .",24-Apr-12,"Rock , Music",3:34,$ 1.29,My Winding Wheel ( iTunes Session ),Ryan Adams
2031,"2012 PaxAmericana Recording Company Under Exclusive License to Capitol Records . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records , LLC , 1750 North Vine Street , Hollywood , CA 90028 .",24-Apr-12,"Rock , Music",3:34,$ 1.29,My Winding Wheel ( iTunes Session ),Ryan Adams
2032,"2012 PaxAmericana Recording Company Under Exclusive License to Capitol Records . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records , LLC , 1750 North Vine Street , Hollywood , CA 90028 .",24-Apr-12,"Rock , Music",3:34,$ 1.29,My Winding Wheel ( iTunes Session ),Ryan Adams
2033,"2012 PaxAmericana Recording Company Under Exclusive License to Capitol Records . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records , LLC , 1750 North Vine Street , Hollywood , CA 90028 .",24-Apr-12,"Rock , Music",3:34,$ 1.29,My Winding Wheel ( iTunes Session ),Ryan Adams
2034,"2012 PaxAmericana Recording Company Under Exclusive License to Capitol Records . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records , LLC , 1750 North Vine Street , Hollywood , CA 90028 .",24-Apr-12,"Rock , Music",3:34,$ 1.29,My Winding Wheel ( iTunes Session ),Ryan Adams
2035,"2012 PaxAmericana Recording Company Under Exclusive License to Capitol Records . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records , LLC , 1750 North Vine Street , Hollywood , CA 90028 .",24-Apr-12,"Rock , Music",3:34,$ 1.29,My Winding Wheel ( iTunes Session ),Ryan Adams
2036,"2012 PaxAmericana Recording Company Under Exclusive License to Capitol Records . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records , LLC , 1750 North Vine Street , Hollywood , CA 90028 .",24-Apr-12,"Rock , Music",3:34,$ 1.29,My Winding Wheel ( iTunes Session ),Ryan Adams
2037,2014 PaxAmericana Recording Company,28-Aug-14,"Rock , Music",1:56,$ 0.99,"Look In the Mirror ( Paxam Singles Series , Vol . 1 )",Ryan Adams
2038,2014 PaxAmericana Recording Company,28-Aug-14,"Rock , Music",1:56,$ 0.99,"Look In the Mirror ( Paxam Singles Series , Vol . 1 )",Ryan Adams
2039,2014 PaxAmericana Recording Company,28-Aug-14,"Rock , Music",1:56,$ 0.99,"Look In the Mirror ( Paxam Singles Series , Vol . 1 )",Ryan Adams
2040,2014 PaxAmericana Recording Company,28-Aug-14,"Rock , Music",1:56,$ 0.99,"Look In the Mirror ( Paxam Singles Series , Vol . 1 )",Ryan Adams
2041,2014 PaxAmericana Recording Company,28-Aug-14,"Rock , Music",1:56,$ 0.99,"Look In the Mirror ( Paxam Singles Series , Vol . 1 )",Ryan Adams
2042,2014 PaxAmericana Recording Company,28-Aug-14,"Rock , Music",1:56,$ 0.99,"Look In the Mirror ( Paxam Singles Series , Vol . 1 )",Ryan Adams
2043,2014 PaxAmericana Recording Company,28-Aug-14,"Rock , Music",1:56,$ 0.99,"Look In the Mirror ( Paxam Singles Series , Vol . 1 )",Ryan Adams
2044,2010 Sony Music Entertainment,25-May-10,"Country , Music",3:57,$ 1.29,Chiseled In Stone,Chris Young
2045,2006 Sony Music Entertainment,26-Sep-06,"Country , Music , Rock , Southern Rock , Honky Tonk , Urban Cowboy , Contemporary Country",3:02,$ 0.99,Who 's Gon na Take Me Home,Chris Young
2046,2009 Sony Music Entertainment,27-Aug-09,"Country , Music , Contemporary Country",4:13,$ 0.99,Rainy Night In Georgia,Chris Young
2047,"Compilation 2012 NOW Joint Venture . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Catalog , 1750 North Vine Street , Hollywood , CA 90028 .",24-Jan-12,"Country , Music",4:32,Album Only,Remember When,Alan Jackson
2048,"2013 UMG Recordings , Inc. and Sony Music Entertainment",11-Jun-13,"Country , Music",3:19,Album Only,Lovin ' You Is Fun,Easton Corbin
2049,"2012 EMI MUSIC NORTH AMERICA / SONY MUSIC ENTERTAINMENT / UMG RECORDINGS , INC.",12-Jun-12,"Country , Music",3:58,Album Only,Home,Dierks Bentley
2050,"2011 EMI MUSIC NORTH AMERICA / SONY MUSIC ENTERTAINMENT / UMG RECORDINGS , INC.",14-Jun-11,"Country , Music",3:34,Album Only,The Breath You Take,George Strait
2051,2001 Sony Music Entertainment Inc.,9-Oct-01,"Soundtrack , Music",7:16,Album Only,Bandits Suite,Chris Young
2052,2006 Sony Music Entertainment,26-Sep-06,"Country , Music , Rock , Southern Rock , Honky Tonk , Urban Cowboy , Contemporary Country",3:02,$ 0.99,Who 's Gon na Take Me Home,Chris Young
2053,2006 Sony Music Entertainment,26-Sep-06,"Country , Music , Rock , Southern Rock , Honky Tonk , Urban Cowboy , Contemporary Country",3:02,$ 0.99,Who 's Gon na Take Me Home,Chris Young
2054,2006 Sony Music Entertainment,26-Sep-06,"Country , Music , Rock , Southern Rock , Honky Tonk , Urban Cowboy , Contemporary Country",3:02,$ 0.99,Who 's Gon na Take Me Home,Chris Young
2055,2006 Sony Music Entertainment,26-Sep-06,"Country , Music , Rock , Southern Rock , Honky Tonk , Urban Cowboy , Contemporary Country",3:02,$ 0.99,Who 's Gon na Take Me Home,Chris Young
2056,2006 Sony Music Entertainment,26-Sep-06,"Country , Music , Rock , Southern Rock , Honky Tonk , Urban Cowboy , Contemporary Country",3:02,$ 0.99,Who 's Gon na Take Me Home,Chris Young
2057,2006 Sony Music Entertainment,26-Sep-06,"Country , Music , Rock , Southern Rock , Honky Tonk , Urban Cowboy , Contemporary Country",3:02,$ 0.99,Who 's Gon na Take Me Home,Chris Young
2058,This compilation ( P ) 2007 SONY BMG MUSIC ENTERTAINMENT,13-Nov-07,"Country , Music",3:21,$ 1.29,Laughed Until We Cried,Jason Aldean
2059,2009 Sony Music Entertainment,27-Aug-09,"Country , Music , Contemporary Country",4:13,$ 0.99,Rainy Night In Georgia,Chris Young
2060,2009 Sony Music Entertainment,27-Aug-09,"Country , Music , Contemporary Country",4:13,$ 0.99,Rainy Night In Georgia,Chris Young
2061,2009 Sony Music Entertainment,27-Aug-09,"Country , Music , Contemporary Country",4:13,$ 0.99,Rainy Night In Georgia,Chris Young
2062,2010 Sony Music Entertainment,25-May-10,"Country , Music",3:57,$ 1.29,Chiseled In Stone,Chris Young
2063,2010 Sony Music Entertainment,25-May-10,"Country , Music",3:57,$ 1.29,Chiseled In Stone,Chris Young
2064,2014 PaxAmericana Recording Company Under Exclusive License To Blue Note Records .,9-Sep-14,"Rock , Music , Singer/Songwriter , Contemporary Singer/Songwriter , Adult Alternative , Country , Alternative Country , Americana",3:43,$ 1.29,Let Go,Ryan Adams
2065,2015 PaxAmericana Recording Company,31-Jul-15,"Rock , Music",3:13,$ 1.29,Red Hot Blues,Ryan Adams
2066,2014 PaxAmericana Recording Company,30-Sep-14,"Alternative , Music , Rock , Adult Alternative , Country , Alternative Country , Americana , Singer/Songwriter , Contemporary Singer/Songwriter",4:19,$ 1.29,Till I Found You ( Bonus Track ),Ryan Adams
2067,2000 Pax Am Records,5-Sep-00,"Singer/Songwriter , Music , Rock , Southern Rock , Country , Adult Alternative , American Trad Rock , Americana , Alternative Country",3:38,$ 0.99,Sweet Lil ' Gal ( 23rd/1st ),Ryan Adams
2068,2000 Pax Am Records,5-Sep-00,"Singer/Songwriter , Music , Rock , Southern Rock , Country , Adult Alternative , American Trad Rock , Americana , Alternative Country",3:38,$ 0.99,Sweet Lil ' Gal ( 23rd/1st ),Ryan Adams
2069,2015 PaxAmericana Recording Company Under Exclusive License To Blue Note Records,18-Sep-15,"Rock , Music , Pop",3:55,$ 1.29,Bad Blood,Ryan Adams
2070,"2014 UMG Recordings , Inc.",30-Sep-14,"Rock , Music",3:24,$ 1.29,"Goodnight , Hollywood Blvd. .",Ryan Adams
2071,2014 PaxAmericana Recording Company,28-Aug-14,"Rock , Music",1:56,$ 0.99,"Look In the Mirror ( Paxam Singles Series , Vol . 1 )",Ryan Adams
2072,"2014 UMG Recordings , Inc.",26-Jun-07,"Rock , Music , Country , Adult Alternative , Singer/Songwriter , Contemporary Singer/Songwriter , Alternative Country",3:18,$ 1.29,I Taught Myself How To Grow Old,Ryan Adams
2073,2014 PaxAmericana Recording Company,30-Sep-14,"Alternative , Music , Rock , Adult Alternative , Country , Alternative Country , Americana , Singer/Songwriter , Contemporary Singer/Songwriter",4:19,$ 1.29,Till I Found You ( Bonus Track ),Ryan Adams
2074,2000 Pax Am Records,5-Sep-00,"Singer/Songwriter , Music , Rock , Southern Rock , Country , Adult Alternative , American Trad Rock , Americana , Alternative Country",3:38,$ 0.99,Sweet Lil ' Gal ( 23rd/1st ),Ryan Adams
2075,2015 PaxAmericana Recording Company,31-Mar-15,"Rock , Music",2:53,$ 1.29,I Lost My F ***** g Mind,Ryan Adams
2076,2015 PaxAmericana Recording Company,31-Jul-15,"Rock , Music",3:13,$ 1.29,Red Hot Blues,Ryan Adams
2077,"2002 UMG Recordings , Inc.",9-Sep-02,"Rock , Music , Country , Singer/Songwriter , Alternative Country , Adult Alternative",5:09,$ 1.29,Jesus ( Do n't Touch My Baby ),Ryan Adams
2078,2014 PaxAmericana Recording Company Under Exclusive License To Blue Note Records .,9-Sep-14,"Rock , Music , Singer/Songwriter , Contemporary Singer/Songwriter , Adult Alternative , Country , Alternative Country , Americana",3:43,$ 1.29,Let Go,Ryan Adams
2079,"2014 UMG Recordings , Inc.",4-Nov-03,"Rock , Music , Adult Alternative",5:32,$ 1.29,The Drugs Not Working,Ryan Adams
2080,"2014 UMG Recordings , Inc.",30-Sep-14,"Rock , Music",3:24,$ 1.29,"Goodnight , Hollywood Blvd. .",Ryan Adams
2081,2014 PaxAmericana Recording Company,9-Dec-14,"Rock , Music",2:21,$ 1.29,I 'm In Love With You,Ryan Adams
2082,2015 PaxAmericana Recording Company,28-Apr-15,"Rock , Music",2:38,$ 1.29,In the Dark,Ryan Adams
2083,"2002 UMG Recordings , Inc.",9-Sep-02,"Rock , Music , Country , Singer/Songwriter , Alternative Country , Adult Alternative",5:09,$ 1.29,Jesus ( Do n't Touch My Baby ),Ryan Adams
2084,2014 PaxAmericana Recording Company Under Exclusive License To Blue Note Records .,9-Sep-14,"Rock , Music , Singer/Songwriter , Contemporary Singer/Songwriter , Adult Alternative , Country , Alternative Country , Americana",3:43,$ 1.29,Let Go,Ryan Adams
2085,"2014 UMG Recordings , Inc.",30-Sep-14,"Rock , Music",3:24,$ 1.29,"Goodnight , Hollywood Blvd. .",Ryan Adams
2086,"2014 UMG Recordings , Inc.",30-Sep-14,"Rock , Music",3:24,$ 1.29,"Goodnight , Hollywood Blvd. .",Ryan Adams
2087,2000 Pax Am Records,5-Sep-00,"Singer/Songwriter , Music , Rock , Southern Rock , Country , Adult Alternative , American Trad Rock , Americana , Alternative Country",3:38,$ 0.99,Sweet Lil ' Gal ( 23rd/1st ),Ryan Adams
2088,"2014 UMG Recordings , Inc.",30-Sep-14,"Rock , Music",3:24,$ 1.29,"Goodnight , Hollywood Blvd. .",Ryan Adams
2089,2015 PaxAmericana Recording Company,23-Jun-15,"Rock , Music",0:58,$ 1.29,Look In the Mirror,Ryan Adams
2090,2014 PaxAmericana Recording Company Under Exclusive License To Blue Note Records .,9-Sep-14,"Rock , Music , Singer/Songwriter , Contemporary Singer/Songwriter , Adult Alternative , Country , Alternative Country , Americana",3:43,$ 1.29,Let Go,Ryan Adams
2091,"2014 UMG Recordings , Inc.",26-Jun-07,"Rock , Music , Country , Adult Alternative , Singer/Songwriter , Contemporary Singer/Songwriter , Alternative Country",3:18,$ 1.29,I Taught Myself How To Grow Old,Ryan Adams
2092,"2014 UMG Recordings , Inc.",30-Sep-14,"Rock , Music",3:24,$ 1.29,"Goodnight , Hollywood Blvd. .",Ryan Adams
2093,"2014 UMG Recordings , Inc.",4-Nov-03,"Rock , Music , Adult Alternative",5:32,$ 1.29,The Drugs Not Working,Ryan Adams
2094,"2014 UMG Recordings , Inc.",26-Jun-07,"Rock , Music , Country , Adult Alternative , Singer/Songwriter , Contemporary Singer/Songwriter , Alternative Country",3:18,$ 1.29,I Taught Myself How To Grow Old,Ryan Adams
2095,2014 PaxAmericana Recording Company Under Exclusive License To Blue Note Records .,9-Sep-14,"Rock , Music , Singer/Songwriter , Contemporary Singer/Songwriter , Adult Alternative , Country , Alternative Country , Americana",3:43,$ 1.29,Let Go,Ryan Adams
2096,"2014 UMG Recordings , Inc.",30-Sep-14,"Rock , Music",3:24,$ 1.29,"Goodnight , Hollywood Blvd. .",Ryan Adams
2097,2014 PaxAmericana Recording Company Under Exclusive License To Blue Note Records .,9-Sep-14,"Rock , Music , Singer/Songwriter , Contemporary Singer/Songwriter , Adult Alternative , Country , Alternative Country , Americana",3:43,$ 1.29,Let Go,Ryan Adams
2098,2000 Pax Am Records,5-Sep-00,"Singer/Songwriter , Music , Rock , Southern Rock , Country , Adult Alternative , American Trad Rock , Americana , Alternative Country",3:38,$ 0.99,Sweet Lil ' Gal ( 23rd/1st ),Ryan Adams
2099,"2012 PaxAmericana Recording Company Under Exclusive License to Capitol Records . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records , LLC , 1750 North Vine Street , Hollywood , CA 90028 .",24-Apr-12,"Rock , Music",3:34,$ 1.29,My Winding Wheel ( iTunes Session ),Ryan Adams
2100,2014 PaxAmericana Recording Company Under Exclusive License To Blue Note Records .,9-Sep-14,"Rock , Music , Singer/Songwriter , Contemporary Singer/Songwriter , Adult Alternative , Country , Alternative Country , Americana",3:43,$ 1.29,Let Go,Ryan Adams
2101,2014 PaxAmericana Recording Company Under Exclusive License To Blue Note Records .,9-Sep-14,"Rock , Music , Singer/Songwriter , Contemporary Singer/Songwriter , Adult Alternative , Country , Alternative Country , Americana",3:43,$ 1.29,Let Go,Ryan Adams
2102,2014 PaxAmericana Recording Company Under Exclusive License To Blue Note Records .,9-Sep-14,"Rock , Music , Singer/Songwriter , Contemporary Singer/Songwriter , Adult Alternative , Country , Alternative Country , Americana",3:43,$ 1.29,Let Go,Ryan Adams
2103,"2014 UMG Recordings , Inc.",4-Nov-03,"Rock , Music , Adult Alternative",5:32,$ 1.29,The Drugs Not Working,Ryan Adams
2104,"2014 UMG Recordings , Inc.",30-Sep-14,"Country , Music , Alternative Country , Rock , Adult Alternative , Americana",5:07,$ 1.29,Voices,Ryan Adams
2105,2014 PaxAmericana Recording Company,30-Sep-14,"Alternative , Music , Rock , Adult Alternative , Country , Alternative Country , Americana , Singer/Songwriter , Contemporary Singer/Songwriter",4:19,$ 1.29,Till I Found You ( Bonus Track ),Ryan Adams
2106,"2002 UMG Recordings , Inc.",9-Sep-02,"Rock , Music , Country , Singer/Songwriter , Alternative Country , Adult Alternative",5:09,$ 1.29,Jesus ( Do n't Touch My Baby ),Ryan Adams
2107,2003 Bloodshot Records,4-Mar-03,"Soundtrack , Music , Country",4:57,$ 0.99,Will There Be Any Stars in My Crown ?,Pernice Brothers
2108,"2005 UMG Recordings , Inc.",20-Dec-05,"Rock , Music , Country , Americana , Alternative Country , Adult Alternative , Singer/Songwriter",4:53,$ 1.29,Voices,Ryan Adams
2109,"2002 Hollywood Records , Inc.",2002,"Soundtrack , Music",5:02,$ 1.29,Felony Melanie - Sweet Home Alabama Suite ( Score ),George Fenton
2110,2000 Pax Am Records,5-Sep-00,"Singer/Songwriter , Music , Rock , Southern Rock , Country , Adult Alternative , American Trad Rock , Americana , Alternative Country",3:38,$ 0.99,Sweet Lil ' Gal ( 23rd/1st ),Ryan Adams
2111,2000 Pax Am Records,5-Sep-00,"Singer/Songwriter , Music , Rock , Southern Rock , Country , Adult Alternative , American Trad Rock , Americana , Alternative Country",3:38,$ 0.99,Sweet Lil ' Gal ( 23rd/1st ),Ryan Adams
2112,2000 Pax Am Records,5-Sep-00,"Singer/Songwriter , Music , Rock , Southern Rock , Country , Adult Alternative , American Trad Rock , Americana , Alternative Country",3:38,$ 0.99,Sweet Lil ' Gal ( 23rd/1st ),Ryan Adams
2113,2014 PaxAmericana Recording Company Under Exclusive License To Blue Note Records .,9-Sep-14,"Rock , Music , Singer/Songwriter , Contemporary Singer/Songwriter , Adult Alternative , Country , Alternative Country , Americana",3:43,$ 1.29,Let Go,Ryan Adams
2114,2014 PaxAmericana Recording Company,16-Sep-14,"Rock , Music",2:41,$ 1.29,"Walkedypants ( Paxam Single Series , Vol . 2 )",Ryan Adams
2115,"2014 UMG Recordings , Inc.",26-Jun-07,"Rock , Music , Country , Adult Alternative , Singer/Songwriter , Contemporary Singer/Songwriter , Alternative Country",3:18,$ 1.29,I Taught Myself How To Grow Old,Ryan Adams
2116,"2014 UMG Recordings , Inc.",30-Sep-14,"Rock , Music",3:24,$ 1.29,"Goodnight , Hollywood Blvd. .",Ryan Adams
2117,2014 PaxAmericana Recording Company,13-Jan-15,"Rock , Music",1:18,$ 1.29,Stoned Alone,Ryan Adams
2118,2015 PaxAmericana Recording Company,31-Mar-15,"Rock , Music",2:53,$ 1.29,I Lost My F ***** g Mind,Ryan Adams
2119,2015 PaxAmericana Recording Company,31-Mar-15,"Rock , Music",2:53,$ 1.29,I Lost My F ***** g Mind,Ryan Adams
2120,2015 PaxAmericana Recording Company,28-Apr-15,"Rock , Music",2:38,$ 1.29,In the Dark,Ryan Adams
2121,2015 PaxAmericana Recording Company,28-Apr-15,"Rock , Music",2:38,$ 1.29,In the Dark,Ryan Adams
2122,2015 PaxAmericana Recording Company,23-Jun-15,"Rock , Music",0:58,$ 1.29,Look In the Mirror,Ryan Adams
2123,2015 PaxAmericana Recording Company,23-Jun-15,"Rock , Music",0:58,$ 1.29,Look In the Mirror,Ryan Adams
2124,2015 PaxAmericana Recording Company,31-Jul-15,"Rock , Music",3:13,$ 1.29,Red Hot Blues,Ryan Adams
2125,"2002 UMG Recordings , Inc.",9-Sep-02,"Rock , Music , Country , Singer/Songwriter , Alternative Country , Adult Alternative",5:09,$ 1.29,Jesus ( Do n't Touch My Baby ),Ryan Adams
2126,"2002 UMG Recordings , Inc.",9-Sep-02,"Rock , Music , Country , Singer/Songwriter , Alternative Country , Adult Alternative",5:09,$ 1.29,Jesus ( Do n't Touch My Baby ),Ryan Adams
2127,"2002 UMG Recordings , Inc.",9-Sep-02,"Rock , Music , Country , Singer/Songwriter , Alternative Country , Adult Alternative",5:09,$ 1.29,Jesus ( Do n't Touch My Baby ),Ryan Adams
2128,"2002 UMG Recordings , Inc.",9-Sep-02,"Rock , Music , Country , Singer/Songwriter , Alternative Country , Adult Alternative",5:09,$ 1.29,Jesus ( Do n't Touch My Baby ),Ryan Adams
2129,"2003 UMG Recordings , Inc.",11-Nov-03,"Rock , Music , Country , Singer/Songwriter , Adult Alternative",5:32,$ 1.29,The Drugs Not Working,Ryan Adams
2130,"2005 UMG Recordings , Inc.",20-Dec-05,"Rock , Music , Country , Americana , Alternative Country , Adult Alternative , Singer/Songwriter",4:53,$ 1.29,Voices,Ryan Adams
2131,"2005 UMG Recordings , Inc.",20-Dec-05,"Rock , Music , Country , Americana , Alternative Country , Adult Alternative , Singer/Songwriter",4:53,$ 1.29,Voices,Ryan Adams
2132,2013 Entertainment One,15-Jan-13,"Soundtrack , Music , Rock",4:37,$ 1.29,My California,Beth Hart
2133,2014 PaxAmericana Recording Company,30-Sep-14,"Alternative , Music , Rock , Adult Alternative , Country , Alternative Country , Americana , Singer/Songwriter , Contemporary Singer/Songwriter",4:19,$ 1.29,Till I Found You ( Bonus Track ),Ryan Adams
2134,2014 PaxAmericana Recording Company,30-Sep-14,"Alternative , Music , Rock , Adult Alternative , Country , Alternative Country , Americana , Singer/Songwriter , Contemporary Singer/Songwriter",4:19,$ 1.29,Till I Found You ( Bonus Track ),Ryan Adams
2135,2014 PaxAmericana Recording Company,30-Sep-14,"Alternative , Music , Rock , Adult Alternative , Country , Alternative Country , Americana , Singer/Songwriter , Contemporary Singer/Songwriter",4:19,$ 1.29,Till I Found You ( Bonus Track ),Ryan Adams
2136,2014 PaxAmericana Recording Company,27-Oct-14,"Rock , Music , Adult Alternative",2:23,$ 1.29,Suburbia,Ryan Adams
2137,2014 PaxAmericana Recording Company,27-Oct-14,"Rock , Music , Adult Alternative",2:23,$ 1.29,Suburbia,Ryan Adams
2138,2014 PaxAmericana Recording Company,27-Oct-14,"Rock , Music , Adult Alternative",2:23,$ 1.29,Suburbia,Ryan Adams
2139,2014 PaxAmericana Recording Company,27-Oct-14,"Rock , Music , Adult Alternative",2:23,$ 1.29,Suburbia,Ryan Adams
2140,2014 PaxAmericana Recording Company,9-Dec-14,"Rock , Music",2:21,$ 1.29,I 'm In Love With You,Ryan Adams
2141,2014 PaxAmericana Recording Company,9-Dec-14,"Rock , Music",2:21,$ 1.29,I 'm In Love With You,Ryan Adams
2142,2014 PaxAmericana Recording Company,13-Jan-15,"Rock , Music",1:18,$ 1.29,Stoned Alone,Ryan Adams
2143,2014 PaxAmericana Recording Company,13-Jan-15,"Rock , Music",1:18,$ 1.29,Stoned Alone,Ryan Adams
2144,"2014 UMG Recordings , Inc.",26-Jun-07,"Rock , Music , Country , Adult Alternative , Singer/Songwriter , Contemporary Singer/Songwriter , Alternative Country",3:18,$ 1.29,I Taught Myself How To Grow Old,Ryan Adams
2145,"2014 UMG Recordings , Inc.",26-Jun-07,"Rock , Music , Country , Adult Alternative , Singer/Songwriter , Contemporary Singer/Songwriter , Alternative Country",3:18,$ 1.29,I Taught Myself How To Grow Old,Ryan Adams
2146,"2014 UMG Recordings , Inc.",26-Jun-07,"Rock , Music , Country , Adult Alternative , Singer/Songwriter , Contemporary Singer/Songwriter , Alternative Country",3:18,$ 1.29,I Taught Myself How To Grow Old,Ryan Adams
2147,"2014 UMG Recordings , Inc.",30-Sep-14,"Rock , Music",3:24,$ 1.29,"Goodnight , Hollywood Blvd. .",Ryan Adams
2148,"2014 UMG Recordings , Inc.",30-Sep-14,"Rock , Music",3:24,$ 1.29,"Goodnight , Hollywood Blvd. .",Ryan Adams
2149,"2014 UMG Recordings , Inc.",30-Sep-14,"Rock , Music",3:24,$ 1.29,"Goodnight , Hollywood Blvd. .",Ryan Adams
2150,"2014 UMG Recordings , Inc.",30-Sep-14,"Rock , Music",3:24,$ 1.29,"Goodnight , Hollywood Blvd. .",Ryan Adams
2151,"2014 UMG Recordings , Inc.",30-Sep-14,"Rock , Music",3:24,$ 1.29,"Goodnight , Hollywood Blvd. .",Ryan Adams
2152,"2014 UMG Recordings , Inc.",30-Sep-14,"Rock , Music",3:24,$ 1.29,"Goodnight , Hollywood Blvd. .",Ryan Adams
2153,"2014 UMG Recordings , Inc.",30-Sep-14,"Rock , Music",3:24,$ 1.29,"Goodnight , Hollywood Blvd. .",Ryan Adams
2154,"2014 UMG Recordings , Inc.",30-Sep-14,"Country , Music , Alternative Country , Rock , Adult Alternative , Americana",5:07,$ 1.29,Voices,Ryan Adams
2155,"2014 UMG Recordings , Inc.",30-Sep-14,"Country , Music , Alternative Country , Rock , Adult Alternative , Americana",5:07,$ 1.29,Voices,Ryan Adams
2156,"2014 UMG Recordings , Inc.",30-Sep-14,"Country , Music , Alternative Country , Rock , Adult Alternative , Americana",5:07,$ 1.29,Voices,Ryan Adams
2157,"2014 UMG Recordings , Inc.",30-Sep-14,"Country , Music , Alternative Country , Rock , Adult Alternative , Americana",5:07,$ 1.29,Voices,Ryan Adams
2158,"2014 UMG Recordings , Inc.",30-Sep-14,"Country , Music , Alternative Country , Rock , Adult Alternative , Americana",5:07,$ 1.29,Voices,Ryan Adams
2159,"2014 UMG Recordings , Inc.",30-Sep-14,"Country , Music , Alternative Country , Rock , Adult Alternative , Americana",5:07,$ 1.29,Voices,Ryan Adams
2160,"2014 UMG Recordings , Inc.",30-Sep-14,"Country , Music , Alternative Country , Rock , Adult Alternative , Americana",5:07,$ 1.29,Voices,Ryan Adams
2161,"2014 UMG Recordings , Inc.",30-Sep-14,"Country , Music , Alternative Country , Rock , Adult Alternative , Americana",5:07,$ 1.29,Voices,Ryan Adams
2162,2014 PaxAmericana Recording Company,30-Sep-14,"Alternative , Music , Rock , Adult Alternative , Country , Alternative Country , Americana , Singer/Songwriter , Contemporary Singer/Songwriter",4:19,$ 1.29,Till I Found You ( Bonus Track ),Ryan Adams
2163,2014 PaxAmericana Recording Company,30-Sep-14,"Alternative , Music , Rock , Adult Alternative , Country , Alternative Country , Americana , Singer/Songwriter , Contemporary Singer/Songwriter",4:19,$ 1.29,Till I Found You ( Bonus Track ),Ryan Adams
2164,2014 PaxAmericana Recording Company,30-Sep-14,"Alternative , Music , Rock , Adult Alternative , Country , Alternative Country , Americana , Singer/Songwriter , Contemporary Singer/Songwriter",4:19,$ 1.29,Till I Found You ( Bonus Track ),Ryan Adams
2165,2014 PaxAmericana Recording Company,30-Sep-14,"Alternative , Music , Rock , Adult Alternative , Country , Alternative Country , Americana , Singer/Songwriter , Contemporary Singer/Songwriter",4:19,$ 1.29,Till I Found You ( Bonus Track ),Ryan Adams
2166,2014 PaxAmericana Recording Company,30-Sep-14,"Alternative , Music , Rock , Adult Alternative , Country , Alternative Country , Americana , Singer/Songwriter , Contemporary Singer/Songwriter",4:19,$ 1.29,Till I Found You ( Bonus Track ),Ryan Adams
2167,2014 PaxAmericana Recording Company,30-Sep-14,"Alternative , Music , Rock , Adult Alternative , Country , Alternative Country , Americana , Singer/Songwriter , Contemporary Singer/Songwriter",4:19,$ 1.29,Till I Found You ( Bonus Track ),Ryan Adams
2168,"2014 UMG Recordings , Inc.",4-Nov-03,"Rock , Music , Adult Alternative",5:32,$ 1.29,The Drugs Not Working,Ryan Adams
2169,"2014 UMG Recordings , Inc.",4-Nov-03,"Rock , Music , Adult Alternative",5:32,$ 1.29,The Drugs Not Working,Ryan Adams
